"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","SELENA GOMEZ","Come & Get It",14257,"-168",10,"-349",84.315,"-0.637",87,"10",1,14547,2034,86.045
"2",2,"+2","ROBIN THICKE","Blurred Lines f/P...",13734,"+390",2187,"+168",91.42,"+1.758",57,"1",2,13734,2498,91.42
"3",3,"=","DAFT PUNK","Get Lucky",13569,"+82",809,"-95",88.99,"+0.914",74,"3",3,13569,2173,88.99
"4",4,"-2","MACKLEMORE & RYAN...","Can't Hold Us f/R...",13428,"-239",-1408,"-59",89.859,"-0.835",113,"6",1,16503,2448,112.279
"5",5,"=","IMAGINE DRAGONS","Radioactive",12774,"+184",1519,"-119",78.218,"+1.092",83,"4",5,12774,2069,78.218
"6",6,"=","JUSTIN TIMBERLAKE","Mirrors",11184,"-187",-1255,"-54",84.574,"-2.642",105,"15",1,16201,3114,111.865
"7",7,"=","FLORIDA-GEORGIA L...","Cruise",10125,"-20",-53,"-36",50.809,"-0.381",101,"5/20",6,10190,1411,52.727
"8",8,"=","ICONA POP","I Love It f/Charl...",9820,"-261",-2201,"+148",67.634,"-2.100",147,"26",2,14326,1359,93.264
"9",9,"=","JASON DERULO","The Other Side",9413,"+144",711,"+151",58.474,"+0.649",77,"21",9,9413,2399,58.474
"10",10,"=","ZEDD","Clarity f/Foxes",9201,"+80",580,"-110",67.421,"+1.311",110,"12",10,9201,1183,67.421
"11",11,"=","BRUNO MARS","Treasure",8393,"-26",-171,"-67",52.096,"+0.599",55,"8/38",11,8564,2114,52.335
"12",12,"=","FALL OUT BOY","My Songs Know Wha...",7942,"-198",-1051,"-117",43.36,"-0.598",145,"13",8,9172,1015,52.286
"13",13,"=","MAROON 5","Love Somebody",7281,"+156",1003,"+59",45.566,"+1.197",51,"14",13,7281,1161,45.566
"14",14,"=","CALVIN HARRIS F/E...","I Need Your Love",7255,"+141",556,"+111",51.906,"+0.712",91,"24",13,7255,1386,51.906
"15",15,"=","PINK","Just Give Me A Re...",6142,"-170",-1758,"+102",42.183,"-0.831",135,"16",1,15624,1949,106.133
"16",16,"=","ANNA KENDRICK","Cups (Pitch Perfe...",5769,"+49",465,"-84",37.552,"+0.310",99,"9",16,5769,902,37.552
"17",17,"=","ARIANA GRANDE","The Way f/Mac Mil...",5588,"-112",-1228,"+79",28.796,"-0.480",96,"19",11,7681,1373,40.497
"18",18,"=","MARIAH CAREY","#Beautiful f/Migu...",5157,"-294",-930,"-226",26.733,"-1.537",60,"23/88",14,6467,3429,35.886
"19",19,"=","CAPITAL CITIES","Safe And Sound",4725,"+103",859,"-19",28.87,"+0.685",75,"22",19,4725,1083,28.87
"20",20,"=","MACKLEMORE & RYAN...","Same Love f/Mary ...",4427,"+188",1073,"+48",34.446,"+0.689",42,"7",20,4427,1073,34.446
"21",21,"=","MILEY CYRUS","We Can't Stop",4215,"+174",1257,"-6",23.923,"+1.368",30,"2",21,4215,1276,23.923
"22",22,"+1","RIHANNA","Right Now f/David...",4103,"+110",780,"-58",25.91,"+0.425",40,"105",21,4103,1144,25.91
"23",23,"-1","DEMI LOVATO","Heart Attack",3805,"-219",-924,"-127",25.673,"-1.421",127,"61",4,12179,2482,74.905
"24",24,"=","KE$HA","Crazy Kids",3565,"+84",372,"+39",17.404,"+0.365",64,"52",22,3565,529,17.404
"25",25,"=","BRITNEY SPEARS","Ooh La La",3472,"+119",587,"+22",19.683,"+0.097",18,"156",23,3472,2895,27.844
