"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","RIHANNA We Found Love f/Calvin Harris",14074,"+8",299,"-13",94.774,"+0.197",75,2,1,14074,2184,94.774
2,"=","DAVID GUETTA Without You f/Usher",12309,"-272",-980,"-191",73.109,"-1.983",104,18,1,13428,1586,84.476
3,"=","LMFAO Sexy And I Know It",11965,"-9",283,"-66",74.768,"+0.199",104,3,3,12000,1530,74.768
4,"+1","KATY PERRY The One That Got Away",10434,"+206",1401,"+41",66.014,"+1.248",63,6,4,10434,1631,66.014
5,"-1","GYM CLASS HEROES Stereo Hearts f/Adam Le...",10415,"-240",-608,"-217",67.625,"-1.158",163,23,1,13951,1685,86.013
6,"=","BRUNO MARS It Will Rain",10107,"+310",1436,"+156",60.914,"+1.875",67,4,6,10107,1436,60.914
7,"=","FLO RIDA Good Feeling",8961,"+105",854,"+12",57.595,"+0.930",75,5,7,8961,1207,57.595
8,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",8541,"-151",-984,"+29",54.611,"-1.732",153,14,1,14127,1893,93.336
9,"=","ADELE Someone Like You",7906,"-207",-986,"-42",55.751,"-0.569",124,9,2,13563,2614,91.686
10,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",7425,"-191",-1306,"+14",48.547,"-0.817",178,45,4,11548,1097,70.438
11,"=","KELLY CLARKSON Mr. Know It All",6364,"-4",149,"+12",34.059,"-0.014",96,41,11,6368,1093,34.073
12,"=","T-PAIN 5 O'clock f/Wiz Khalifa",5642,"+69",307,"+55",30.753,"+0.237",62,10,12,5642,1264,30.753
13,"=","SELENA GOMEZ & THE SCENE Love You Like A...",5453,"+96",682,"+46",28.72,"+0.406",108,43,13,5453,682,28.72
14,"=","DEV In The Dark",4847,"-41",-993,"+151",37.114,"-0.395",133,86,8,8037,1224,51.486
15,"+1","LADY GAGA Marry The Night",4797,"+61",560,"-30",27.085,"+0.071",30,33,15,4797,1570,27.085
16,"-1","FOSTER THE PEOPLE Pumped Up Kicks",4777,"-92",-640,"+52",26.985,"-0.259",148,38,3,12112,1356,70.246
17,"=","NICKI MINAJ Fly f/Rihanna",4398,"-198",-547,"-176",23.075,"-0.764",82,57,15,4998,987,27.303
18,"=","GAVIN DEGRAW Not Over You",4046,"-15",413,"-131",19.327,"-0.029",106,28,18,4061,545,19.356
19,"=","JASON DERULO It Girl",3808,"-136",-1720,"+183",16.975,"-0.559",113,53,10,6647,1048,29.647
20,"=","RIHANNA You Da One",3765,"+13",674,"-85",21.721,"+0.008",28,25,20,3765,3394,36.963
21,"+1","DRAKE Headlines",3752,"+100",338,"+70",26.473,"-0.218",54,27,20,3752,754,26.691
22,"-1","JESSIE J Domino",3728,"+40",567,"-20",20.425,"+0.363",84,39,21,3728,600,20.425
23,"=","J. COLE Workout",3133,"+66",607,"-24",25.599,"+0.348",46,21,23,3133,631,25.599
24,"=","BREATHE CAROLINA Blackout",3003,"+28",429,"-44",16.244,"+0.287",106,54,23,3003,498,16.244
25,"=","HOT CHELLE RAE I Like It Like That f/New...",2888,"+30",333,"-12",12.681,"+0.102",70,37,24,2888,407,12.681
26,"=","LADY ANTEBELLUM Just A Kiss",2706,"-27",-25,"-29",12.844,"-0.147",79,49,23,2755,525,13.059
27,"=","FRAY Heartbeat",2366,"+0",134,"+16",12.034,"-0.067",43,123,27,2382,677,12.101
28,"=","JAY Z & KANYE WEST N***** In Paris",2297,"+70",476,"+13",12.87,"+0.781",33,7,28,2297,581,12.87
29,"=","OUTASIGHT Tonight Is The Night",2194,"+24",207,"-4",11.81,"+0.156",38,58,29,2194,500,11.81
30,"+2","ADELE Set Fire To The Rain",2172,"+165",910,"+97",13.466,"+1.472",14,17,30,2172,910,13.466
31,"=","ALEXANDRA STAN Mr. Saxobeat",2039,"-42",-50,"+3",18.053,"-0.195",138,125,18,4585,673,38.816
32,"-2","LADY GAGA You And I",1979,"-112",-444,"-34",9.362,"-0.565",122,61,7,7824,1553,44.474
33,"=","AVRIL LAVIGNE Wish You Were Here",1746,"+16",159,"-6",6.444,"+0.135",33,90,32,1746,503,6.444
34,"=","PITBULL F/CHRIS BROWN International Love",1716,"+41",188,"+22",13.176,"+0.451",36,48,33,1716,418,13.176
35,"=","TIMBALAND Pass At Me f/Pitbull",1142,"+26",295,"+14",7.395,"+0.200",26,239,35,1142,319,7.395
36,"=","GYM CLASS HEROES Ass Back Home",1123,"+32",353,"-32",7.561,"+0.286",15,311,36,1123,385,7.561
37,"=","KARMIN Crash Your Party",1065,"+8",177,"-19",5.069,"+0.046",26,424,37,1065,234,5.069
38,"=","TAIO CRUZ Hangover f/Flo Rida",1035,"+3",72,"+5",3.658,"+0.079",42,282,35,1035,194,3.767
39,"=","WE THE KINGS Say You Like Me",976,"-8",49,"-12",2.303,"+0.001",81,485,37,984,320,2.304
40,"=","ANDY GRAMMER Keep Your Head Up",871,"-2",-128,"+21",4.652,"+0.030",166,301,21,3215,355,13.959
41,"=","BIG TIME RUSH Music Sounds Better With U",826,"+11",198,"-23",2.63,"+0.024",12,794,41,826,221,2.63
42,"=","COLBIE CAILLAT Brighter Than The Sun",816,"+5",71,"-6",2.147,"+0.039",33,93,41,816,119,2.164
43,"=","JOJO Disaster",799,"-3",22,"-23",1.632,"+0.005",26,831,41,802,197,1.632
44,"+1","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",738,"+18",129,"-6",3.181,"+0.096",15,15,44,738,194,3.249
45,"-1","NICKELBACK When We Stand Together",705,"-27",-315,"+47",2.665,"-0.151",68,67,30,1615,457,5.4
46,"+1","COLDPLAY Princess Of China",621,"+29",133,"+41",3.487,"+0.039",13,231,46,621,133,3.487
47,"-1","THE CAB Bad",595,"-6",-24,"+8",1.3,"-0.031",52,692,45,655,106,1.379
48,"=","DAUGHTRY Crawling Back To You",553,"+0",16,"-3",1.821,"-0.014",42,243,46,573,134,1.859
49,"=","BIG SEAN Dance (A$$)",524,"+7",113,"-17",2.664,"+0.034",5,22,49,524,139,2.664
50,"--","WILL.I.AM T.H.E (The Hardest Ever)",410,"--",147,"--",1.351,"--",1,195,50,410,147,1.351
