"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KATY PERRY","Roar",16006,160,2092,-240,111.244,0.213,41,"2",1,16006,6098,111.244
2,"=","CAPITAL CITIES","Safe And Sound",13521,-78,484,-238,85.384,-0.799,153,"21",2,13601,1309,86.941
3,"=","LANA DEL REY","Summertime Sadnes...",12619,81,1063,-24,84.479,0.715,80,"22/30",3,12619,1923,84.479
4,"=","AVICII","Wake Me Up",11406,240,1940,-1,78.018,1.43,56,"5",4,11406,2103,78.018
5,"=","ZEDD","Clarity f/Foxes",10025,-473,-2535,-284,64.964,-2.18,188,"39",2,14188,1183,92.157
6,"+1","MACKLEMORE & RYAN...","Same Love f/Mary ...",10014,-264,-960,-197,60.102,-1.989,120,"32",5,11178,1815,71.324
7,"-1","ROBIN THICKE","Blurred Lines f/P...",9984,-382,-2343,-105,62.123,-2.78,135,"12",1,16771,2544,113.5
8,"=","CALVIN HARRIS F/E...","I Need Your Love",9562,-243,-1057,-165,56.03,-2.026,169,"83",5,10846,1386,72.137
9,"=","JAY Z","Holy Grail f/Just...",9455,146,1050,-7,62.728,1.388,79,"13",9,9455,2095,62.728
10,"=","LORDE","Royals",9429,252,1984,26,64.404,1.454,40,"1",10,9429,2237,64.404
11,"=","LADY GAGA","Applause",8934,165,1310,-58,61.314,1.857,40,"8",11,8934,3922,61.314
12,"=","MAROON 5","Love Somebody",7413,-331,-2373,103,50.154,-2.364,129,"77",2,13931,1278,87.913
13,"=","DRAKE","Hold On We're Goi...",6670,194,1305,43,41.033,1.513,41,"7",13,6670,1610,41.033
14,"=","MILEY CYRUS","We Can't Stop",6061,-375,-2014,-111,31.953,-2.236,108,"18",9,9405,1276,55.184
15,"=","PARAMORE","Still Into You",5605,74,564,-15,35.052,0.353,135,"29",15,5605,711,35.052
16,"=","TAYLOR SWIFT","Everything Has .....",4541,-9,113,-39,24.008,-0.077,69,"53",16,4550,990,24.085
