"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KE$HA","Die Young",15486,-9,-100,13,119.817,-0.457,80,"9",1,15607,3842,121.911
2,"=","BRUNO MARS","Locked Out Of Heaven",14871,85,590,-2,113.889,0.555,74,"1",2,14871,2790,113.889
3,"=","RIHANNA","Diamonds",13169,-23,216,-149,95.742,-0.091,79,"5",3,13192,2812,96.67
4,"=","NE-YO","Let Me Love You",11536,-196,-687,-184,85.67,-1.827,127,"37",4,12234,1345,90.373
5,"=","MAROON 5","One More Night",10984,-201,-1126,-60,83.739,-1.947,149,"23",1,15401,1593,119.954
6,"=","FLO RIDA","I Cry",10121,147,575,25,76.011,0.579,90,"13",6,10121,1268,76.011
7,"=","LUMINEERS","Ho Hey",9868,319,1834,63,76.413,2.92,89,"3",7,9868,1921,76.413
8,"=","FUN.","Some Nights",8798,-110,-1042,98,61.092,-1.39,187,"18",2,13297,1295,93.147
9,"=","PHILLIP PHILLIPS","Home",8245,87,658,-29,53.323,0.467,156,"7",9,8245,1033,53.323
10,"=","JUSTIN BIEBER","Beauty And A Beat f/...",7634,51,439,-119,60.272,0.443,57,"6",10,7634,1998,60.272
11,"=","PINK","Try",6673,111,603,-1,44.458,0.698,47,"12",11,6673,1515,44.458
12,"=","ED SHEERAN","The A Team",6367,137,464,65,51.799,0.519,117,"26",12,6367,868,51.799
13,"=","NICKI MINAJ","Va Va Voom",6117,-109,-205,-141,40.369,-1.072,56,"34",12,6322,1566,45.452
14,"=","SWEDISH HOUSE MAFIA","Don't You Worry Chil...",6037,167,828,53,49.288,0.75,96,"14",14,6037,904,49.288
15,"=","TAYLOR SWIFT","I Knew You Were Trou...",5998,225,1802,-101,43.106,2.084,25,"2",15,5998,2452,43.106
16,"=","TAYLOR SWIFT","We Are Never Ever Ge...",4505,-79,-963,164,28.763,-0.672,122,"38",2,13523,4592,90.881
17,"=","PITBULL","Don't Stop The Party",4071,30,244,-60,29.917,0.483,68,"21",17,4071,567,29.917
18,"=","KELLY CLARKSON","Catch My Breath",3548,-6,420,-67,21.069,0.31,49,"43",18,3554,767,21.069
19,"=","THE SCRIPT","Hall Of Fame f/will....",3512,39,224,1,18.13,-0.041,89,"29",18,3512,493,18.171
20,"=","ONE DIRECTION","Little Things",3381,132,1148,-18,21.525,0.713,26,"44",20,3381,1166,21.525
21,"=","CALVIN HARRIS","Sweet Nothing f/Flor...",3177,137,769,71,29.866,0.882,29,"25",21,3177,875,29.866
22,"=","ALICIA KEYS","Girl On Fire",3046,85,815,-5,27.891,0.405,52,"28/40",22,3046,820,27.891
23,"+1","IMAGINE DRAGONS","It's Time",2902,74,282,44,19.355,0.552,82,"24",23,2902,446,19.355
24,"+1","MAROON 5","Daylight",2827,129,816,9,18.249,1.08,21,"47",24,2827,1039,18.249
25,"+1","WILL.I.AM & BRITNEY ...","Scream And Shout",2778,205,1179,89,22.616,1.088,19,"4",25,2778,1179,22.616
26,"-3","ONEREPUBLIC","Feel Again",2634,-259,-1182,-145,17.338,-0.944,99,"42",18,4153,813,25.014
27,"=","ELLIE GOULDING","Anything Could Happe...",2398,-34,-22,-50,13.349,-0.396,82,"19",25,2455,455,14.156
28,"=","BRIDGIT MENDLER","Ready Or Not",2358,-36,-198,-25,12.792,-0.493,102,"57",23,2567,336,15.584
29,"=","HUNTER HAYES","Wanted",2179,3,260,-42,12.128,-0.27,61,"32",29,2179,368,12.589
30,"=","LUDACRIS F/USHER/DAV...","Rest Of My Life",2091,12,84,-17,16.335,-0.01,32,"135",30,2091,615,16.345
31,"=","CHER LLOYD","Oath f/Becky G",2017,-48,-103,-54,8.947,-0.311,68,"94",28,2120,343,11.061
32,"=","PSY","Gangnam Style",1594,-70,-558,-13,10.523,-0.324,96,"10",10,7746,1695,59.817
33,"=","CHRIS WALLACE","Remember When (Push ...",1537,20,69,32,7.246,0.198,124,"357",32,1537,131,7.246
34,"=","MIGUEL","Adorn",1306,-13,4,-31,8.191,-0.047,61,"98",34,1329,248,9.94
35,"=","THE READY SET","Give Me Your Hand",1283,24,48,12,4.106,-0.002,47,"--",35,1283,324,4.135
36,"=","TRAIN","50 Ways To Say Goodb...",1085,-52,-385,-12,6.879,-0.474,132,"81",16,4812,717,29.769
37,"=","OF MONSTERS AND MEN","Little Talks",1065,25,122,14,4.795,0.156,26,"22",37,1065,189,4.795
38,"+1","MACKLEMORE & RYAN LE...","Thrift Shop f/Wanz",924,37,137,23,9.345,0.358,26,"8",38,924,160,9.345
39,"-1","MEGAN & LIZ","Bad For Me",867,-115,-371,-69,3.589,-0.316,96,"--",33,1330,313,4.799
40,"+2","CONOR MAYNARD","Turn Around f/Ne-Yo",782,10,12,-1,2.308,0.029,37,"--",40,785,281,2.803
41,"-1","THE WANTED","I Found You",767,-33,-120,-15,5.485,0.056,63,"154",40,931,173,7.507
42,"-1","ONE DIRECTION","Live While We're You...",751,-27,-499,68,4.306,-0.14,85,"103",15,5363,2151,28.68
43,"=","JONN HART","Who Booty f/French M...",501,23,102,1,2.365,0.097,11,"257",43,501,121,2.365
44,"=","SAM AND THE WOMP","Bom Bom",413,3,36,3,1.44,-0.019,14,"--",44,418,73,1.562
45,"=","THE CAB","Endlessly",384,4,7,7,1.151,0.008,17,"--",45,384,52,1.19
46,"=","OWL CITY","Shooting Star",324,1,41,-12,1.539,0.003,5,"--",46,324,89,1.539
47,"=","NEON TREES","Lessons In Love (All...",322,1,30,-10,1.024,-0.007,5,"--",46,327,84,1.073
48,"=","CODY SIMPSON","Wish U Were Here f/B...",312,1,-20,3,1.029,-0.027,6,"--",47,331,14,1.147
49,"+1","SECRET STATE","Biggest Mistake",285,7,32,6,0.607,0.02,2,"--",49,285,32,0.607
50,"-1","KANYE WEST","Clique f/Big Sean & ...",270,-16,-99,-9,0.856,-0.043,37,"39",47,466,94,3.286
