"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","DEMI LOVATO","Give Your Heart A Br...",11762,37,339,-57,80.168,0.098,188,"27",1,11762,1256,80.168
2,"=","ELLIE GOULDING","Lights",11496,-65,-647,85,88.37,0.139,207,"23",1,13999,1482,101.262
3,"=","FLO RIDA","Whistle",11189,119,1044,-106,71.212,0.64,91,"4",3,11189,1412,71.212
4,"=","KATY PERRY","Wide Awake",10512,-118,-1642,99,69.03,-1.932,105,"20",1,14124,2824,100.029
5,"=","DAVID GUETTA","Titanium f/Sia",10433,-188,-770,-214,73.909,-0.611,149,"22",3,11268,1091,79.723
6,"=","PINK","Blow Me (One Last Ki...",10008,122,704,78,68.555,1.352,62,"18",6,10008,2737,68.555
7,"=","NEON TREES","Everybody Talks",9512,102,1097,-60,63.719,1.253,148,"8",7,9512,1632,63.719
8,"=","OWL CITY & CARLY RAE...","Good Time",7752,79,377,22,51.502,0.961,70,"5",8,7752,1961,51.502
9,"=","MAROON 5","One More Night",7619,108,1062,-91,51.953,1.841,48,"2",9,7619,1241,51.953
10,"+2","JUSTIN BIEBER","As Long As You Love ...",7347,133,542,34,50.866,1.876,61,"6",10,7347,1300,50.866
11,"=","CHER LLOYD","Want U Back",7301,-131,-688,-132,39.512,-0.661,115,"9",9,8069,1103,45.503
12,"-2","CALVIN HARRIS","Let's Go f/Ne-Yo",7113,-387,-2086,-363,45.032,-1.941,129,"38",5,9398,1254,61.384
13,"=","MAROON 5","Payphone f/Wiz Khali...",7043,-159,-930,39,49.736,-1.098,141,"33",1,14353,3415,107.136
14,"+1","TAYLOR SWIFT","We Are Never Ever Ge...",6868,183,865,-27,46.383,1.307,21,"1",14,6868,4592,46.383
15,"-1","RIHANNA","Where Have You Been",6833,-127,-882,-100,55.656,-1.275,142,"46",2,12963,1884,95.69
16,"=","FUN.","Some Nights",5920,89,642,-16,37.892,0.82,86,"3",16,5920,1097,37.892
17,"=","NICKI MINAJ","Pound The Alarm",5125,146,521,107,34.453,1.296,50,"17",17,5125,1036,34.453
18,"=","ALEX CLARE","Too Close",4919,82,759,-50,35.919,0.512,98,"11",18,4919,838,35.919
19,"=","USHER","Scream",4479,-91,-584,49,29.494,-0.763,131,"45",6,9627,2323,68.266
20,"=","NO DOUBT","Settle Down",3879,-101,-436,-111,18.747,-0.669,48,"77",19,4315,1467,23.29
21,"=","CHRIS BROWN","Don't Wake Me Up",3847,85,925,-57,29.48,0.951,79,"21",21,3847,982,29.48
22,"=","JASON MRAZ","I Won't Give Up",3669,50,155,39,25.724,0.214,142,"14",21,3669,443,25.724
23,"=","KELLY CLARKSON","Dark Side",3451,16,221,9,17.205,0.093,87,"39",20,3451,493,18.412
24,"=","KARMIN","Hello",3024,83,511,-57,17.033,0.646,28,"113",24,3024,1012,17.033
25,"+1","TRAIN","50 Ways To Say Goodb...",2359,81,503,-19,10.364,0.407,31,"15",25,2359,717,10.364
26,"+1","DAVID GUETTA","I Can Only Imagine f...",2230,34,459,-35,16.095,0.24,37,"75",26,2230,589,16.095
27,"-2","THE WANTED","Chasing The Sun",2218,-307,-1801,-186,11.801,-1.627,123,"68",16,4729,656,26.67
28,"=","NE-YO","Let Me Love You",2132,41,422,-13,15.872,0.16,26,"44",28,2132,580,15.872
29,"=","OLLY MURS","Heart Skips A Beat",2030,10,45,-22,10.332,0.266,53,"88",26,2037,401,10.332
30,"=","LINKIN PARK","Burn It Down",1831,-9,175,-77,7.975,0.073,90,"57",29,1840,383,7.975
31,"=","CONOR MAYNARD","Vegas Girl",1358,15,180,-28,5.296,0.153,38,"214",31,1358,260,5.296
32,"=","PITBULL","Get It Started f/Sha...",1121,6,-75,23,6.199,-0.018,51,"173",31,1218,277,6.217
33,"=","PHILLIP PHILLIPS","Home",1081,48,185,30,4.904,0.4,55,"7",33,1081,311,4.904
34,"=","MATCHBOX TWENTY","She's So Mean",1003,19,-1,29,4.916,0.139,79,"19",33,1064,574,5.015
35,"=","ENRIQUE IGLESIAS","Finally Found You f/...",995,74,805,-15,9.758,0.675,6,"--",35,995,820,9.758
36,"=","BIG TIME RUSH","Windows Down",904,-14,-72,-31,3.006,0.06,35,"153",34,992,253,3.29
37,"=","ED SHEERAN","The A Team",781,28,144,1,4.399,0.22,16,"60",37,781,176,4.399
38,"=","TREY SONGZ","2 Reasons f/T.I.",780,36,238,27,5.747,0.541,16,"132",38,780,238,5.747
39,"=","CHRIS WALLACE","Remember When (Push ...",705,-6,22,-18,2.08,-0.092,23,"--",37,727,122,2.399
40,"=","AUSTIN MAHONE","Say Somethin",681,-2,-7,-22,3.872,0.002,32,"244",38,700,183,4.027
41,"+2","ZEDD","Spectrum f/Matthew K...",666,31,253,21,3.246,0.319,14,"345",41,666,253,3.246
42,"-1","MARINA AND THE DIAMO...","Primadonna",664,-10,-58,-9,1.794,-0.037,58,"229",37,751,93,2.411
