"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","FUN. We Are Young f/Janelle Monae",13781,-124,-418,-88,105.184,-0.873,84,"5",1,14439,2738,110.772
"2",2,"=","GOTYE Somebody That I Used To Know",13214,236,1236,-28,100.975,1.351,76,"2",2,13214,2018,100.975
"3",3,"=","FLO RIDA Wild Ones f/Sia",12503,-40,-95,-96,92.778,0.884,102,"4",2,12595,1940,92.778
"4",4,"=","NICKI MINAJ Starships",11605,67,495,-103,83.718,0.743,92,"8/27",4,11605,1834,83.718
"5",5,"+1","ONE DIRECTION What Makes You Beautiful",10738,110,460,3,72.963,0.488,77,"7",5,10738,1579,72.963
"6",6,"-1","WANTED Glad You Came",10647,-176,-898,-75,84.179,-1.415,129,"16",1,13712,1363,101.962
"7",7,"+1","CARLY RAE JEPSEN Call Me Maybe",8520,182,1154,77,65.391,1.486,66,"1",7,8520,1298,65.391
"8",8,"+1","ADELE Rumour Has It",8153,-108,-323,-97,50.832,-1.329,73,"32",8,8497,1514,56.313
"9",9,"-2","KATY PERRY Part Of Me",8111,-256,-1311,78,56.006,-0.925,93,"29",3,12039,3625,78.553
"10",10,"=","MAROON 5 Payphone f/Wiz Khalifa",7658,174,842,36,54.795,0.85,30,"3",10,7658,3415,54.795
"11",11,"+1","JUSTIN BIEBER Boyfriend",6804,-30,-574,104,39.887,0.415,51,"6",9,7937,4726,51.492
"12",12,"-1","KELLY CLARKSON Stronger (What Doesn't Ki...",6783,-152,-837,-35,46.012,-0.878,129,"33",1,13549,2321,99.332
"13",13,"=","CALVIN HARRIS Feel So Close",6063,-124,-918,71,41.261,-0.183,97,"25",7,8145,1329,55.352
"14",14,"=","KARMIN Broken Hearted",6062,42,205,32,37.631,0.108,87,"--",14,6062,936,37.631
"15",15,"=","TRAIN Drive By",5975,-2,167,-53,34.602,-0.426,122,"9",15,5977,601,35.3
"16",16,"+1","USHER Scream",5079,186,1414,-150,35.682,0.768,20,"13",16,5079,2323,35.682
"17",17,"-1","RIHANNA Where Have You Been",4994,90,995,-188,34.805,0.145,31,"12",16,4994,1884,34.805
"18",18,"=","PITBULL Back In Time",4669,94,591,23,28.748,0.938,48,"11",18,4669,925,28.748
"19",19,"=","DRAKE Take Care f/Rihanna",4442,-67,-509,25,36.082,-0.469,130,"56",8,7620,1220,60.618
"20",20,"=","JENNIFER LOPEZ Dance Again f/Pitbull",4187,-155,-608,-158,24.415,-0.913,47,"10",17,4851,2243,30.831
"21",21,"=","ELLIE GOULDING Lights",4146,141,767,125,25.69,0.53,96,"23",20,4146,786,25.69
"22",22,"=","DEMI LOVATO Give Your Heart A Break",3152,67,297,9,21.604,0.471,77,"34",22,3152,665,21.604
"23",23,"=","DAVID GUETTA Titanium f/Sia",2952,56,615,-57,19.363,0.424,38,"18",23,2952,694,19.363
"24",24,"=","HAVANA BROWN We Run The Night f/Pitbull",2233,34,214,26,17.133,0.407,94,"51",24,2233,267,17.133
"25",25,"=","TAYLOR SWIFT Eyes Open",1927,-106,-638,69,8.312,-0.363,52,"37",20,3925,1442,22.308
"26",26,"+1","CHRIS RENE Young Homie",1844,15,95,8,8.465,-0.003,66,"123",26,1844,226,8.468
"27",27,"-1","B.O.B So Good",1809,-80,-866,169,8.434,-0.322,74,"--",18,4675,1013,31.923
"28",28,"=","NEON HITCH F U Betta",1712,-18,-3,-12,7.978,0.053,73,"--",28,1758,247,7.978
"29",29,"+1","RITA ORA How We Do (Party)",1648,44,369,-25,9.52,0.265,20,"193",29,1648,620,9.52
"30",30,"-1","DRAKE The Motto f/Lil Wayne",1629,-56,-308,-61,14.616,-0.306,87,"36",25,2047,321,19.147
"31",31,"=","GYM CLASS HEROES Fighter f/Ryan Tedder",1448,110,668,26,8.559,0.384,16,"125",31,1448,668,8.559
"32",32,"=","HOT CHELLE RAE Honestly",1209,1,48,-10,5.284,-0.047,45,"184",30,1209,284,5.331
"33",33,"=","KIRKO BANGZ Drank In My Cup",1035,19,238,-12,4.919,0.004,43,"58",33,1035,278,4.919
"34",34,"=","NEON TREES Everybody Talks",993,30,122,7,4.539,0.329,37,"--",33,993,211,4.539
"35",35,"=","CALVIN HARRIS Let's Go f/Ne-Yo",944,65,415,38,8.209,0.256,18,"104",35,944,415,8.209
"36",36,"=","JASON MRAZ I Won't Give Up",824,15,109,6,3.861,0.094,31,"--",36,824,210,3.861
