"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","EMINEM","The Monster f/Rih...",16378,-36,942,-59,116.532,-0.49,73,"6/54",1,16414,2904,117.022
2,"=","ONEREPUBLIC","Counting Stars",16188,105,1143,143,112.31,0.055,90,"4",2,16188,2609,112.31
3,"=","PITBULL","Timber f/Ke$ha",15995,115,1391,100,106.3,1.2,88,"2",3,15995,2001,106.3
4,"=","IMAGINE DRAGONS","Demons",12087,-379,-1013,-308,79.773,-2.126,131,"14",1,14595,1982,96.313
5,"=","ELLIE GOULDING","Burn",10219,132,1574,62,74.86,0.297,96,"13",5,10219,1574,74.86
6,"=","ZEDD","Stay The Night f/...",9859,5,578,-65,64.082,-0.363,103,"44",5,9859,1238,64.445
7,"=","LADY GAGA","Do What U Want f/...",9725,85,1305,-9,57.3,0.53,73,"32",7,9725,1408,57.3
8,"=","AVICII","Wake Me Up",9098,-98,-528,-59,71.248,-0.795,167,"16",1,17010,2103,116.977
9,"=","ONE DIRECTION","Story Of My Life",8956,145,1057,115,55.87,1.196,72,"9",9,8956,1292,55.87
10,"=","PASSENGER","Let Her Go",8774,45,754,-49,49.366,0.509,103,"5",9,8774,1223,49.366
11,"=","NEIGHBOURHOOD","Sweater Weather",8225,-75,261,-84,45.259,-0.294,195,"20",7,8300,869,45.553
12,"=","KATY PERRY","Dark Horse",7357,274,2164,43,50.713,2.344,49,"1",12,7357,2164,50.713
13,"=","MACKLEMORE & RYAN...","White Walls f/ScH...",7065,29,492,-17,37.582,-0.153,118,"22",12,7065,764,37.735
14,"=","LORDE","Team",6966,113,1112,48,45.75,0.457,48,"8",14,6966,1348,45.75
15,"=","A GREAT BIG WORLD","Say Something w/C...",6702,103,1097,6,43.331,0.506,49,"3/74",15,6702,1506,43.331
16,"=","LORDE","Royals",6309,-209,-537,-185,42.332,-1.099,151,"11",1,16495,2817,112.509
17,"=","MILEY CYRUS","Wrecking Ball",6215,-196,-353,-97,38.379,-1.751,121,"25",1,15459,2954,107.57
18,"+1","BASTILLE","Pompeii",5492,109,902,51,34.253,0.409,63,"7",18,5492,1030,34.253
19,"-1","DRAKE","Hold On We're Goi...",5436,-22,-181,-4,35.136,-0.12,152,"47",4,11961,1610,74.25
20,"=","JOHN NEWMAN","Love Me Again",4257,-35,334,-76,20.959,0.624,98,"23",20,4292,570,20.959
21,"=","BEYONCE","XO",3886,160,1327,42,25.365,0.406,21,"59",21,3886,1464,25.365
22,"=","BRUNO MARS","Young Girls",3527,103,841,41,21.234,0.196,28,"144",22,3527,841,21.234
23,"=","ZENDAYA","Replay",3119,20,61,43,10.174,0.072,85,"24",23,3347,472,12.61
24,"=","SARA BAREILLES","Brave",2898,-11,1,4,17.319,-0.083,131,"18",24,3095,380,19.453
25,"=","FALL OUT BOY","Alone Together",2774,-125,-329,-110,14.447,-0.513,144,"68",22,3296,471,18.251
26,"=","FLO RIDA","How I Feel",2706,-2,120,14,11.841,-0.252,63,"87",26,2708,547,12.521
27,"=","BRITNEY SPEARS","Perfume",2558,-79,-393,-33,10.673,-0.495,62,"129",22,3580,896,17.467
28,"+2","CALVIN HARRIS","Thinking About Yo...",2349,58,257,49,14.758,-0.051,70,"221",28,2349,277,14.809
29,"=","DEMI LOVATO","Neon Lights",2326,23,421,-35,13.891,0.212,43,"105",29,2326,456,13.891
30,"-2","KATY PERRY","Unconditionally",2163,-146,-1436,98,10.722,-1.394,83,"36",8,8987,3384,51.293
31,"=","SELENA GOMEZ","Slow Down",2080,-132,-615,-79,12.017,-0.544,145,"126",7,9868,1167,57.795
32,"+2","MILEY CYRUS","Adore You",1861,151,652,113,10.706,0.385,15,"29",32,1861,668,10.706
33,"=","THE 1975","Chocolate",1788,39,310,20,6.627,0.131,47,"134",33,1788,387,6.627
34,"+1","CASH CASH","Take Me Home f/Be...",1782,124,593,97,12.174,0.652,54,"121",34,1782,593,12.174
35,"-3","JUSTIN TIMBERLAKE","TKO",1761,-46,-272,-53,7.339,-0.095,108,"147",11,6739,1724,32.813
36,"=","AVICII","Hey Brother",1629,40,314,30,10.66,0.371,36,"27",35,1629,388,10.66
37,"+1","AMERICAN AUTHORS","Best Day Of My Li...",1530,48,369,19,7.436,0.179,32,"31",37,1530,369,7.436
38,"-1","JASON DERULO","Marry Me",1479,-89,-438,-60,5.861,-0.523,118,"70",14,6157,856,31.947
39,"=","LUPE FIASCO","Old School Love f...",1207,-53,-127,-52,3.882,-0.199,54,"179",34,1443,284,6.015
40,"+1","JASON DERULO","Talk Dirty f/2 Ch...",1165,111,435,79,7.61,1.069,12,"21",40,1165,435,7.61
41,"-1","CHRIS WALLACE","Keep Me Crazy",1098,25,90,40,2.884,0.058,128,"--",37,1200,133,3.11
42,"=","MKTO","Classic",1009,15,128,9,2.226,0.006,40,"141",42,1009,159,2.226
43,"+2","MARTIN GARRIX","Animals",743,32,-28,39,6.072,0.189,40,"52",43,778,169,6.573
44,"=","NONONO","Pumpin Blood",736,16,101,16,2.018,0.006,31,"--",44,736,101,2.018
45,"-2","NEW POLITICS","Harlem",718,-90,-239,-80,2.249,-0.103,127,"127",33,1573,285,5.948
46,"=","JAKE MILLER","Collide",613,11,19,17,1.384,0.061,31,"--",46,688,134,1.677
47,"=","CAMRYN","LoveSick",517,4,-9,11,0.579,-0.008,17,"--",47,682,125,0.944
48,"=","FRAY","Love Don't Die",510,-2,55,-9,1.468,-0.078,5,"84",47,512,64,1.546
49,"=","KID INK","Show Me f/Chris B...",482,-2,50,-18,1.967,0.036,5,"12",49,484,87,1.967
50,"=","PANIC! AT THE DIS...","Miss Jackson f/Lo...",444,-1,75,-8,0.868,0.011,3,"149",50,445,83,0.868
