"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","BRITNEY SPEARS I Wanna Go",12469,"-28",-338,"-19",76.506,"-0.281",90,"26",1,12853,1768,82.422
"2",2,"=","KATY PERRY Last Friday Night (T.G.I.F.)",11995,"-4",-634,"+154",72.777,"-0.074",107,"28",1,14935,2322,96.531
"3",3,"=","BAD MEETS EVIL Lighters f/Bruno Mars",11436,"+149",934,"+90",74.424,"+1.004",78,"13/94",3,11436,1599,74.424
"4",4,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",11142,"+100",1382,"-171",72.183,"+1.553",65,"1",4,11142,1893,72.183
"5",5,"=","NICKI MINAJ Super Bass",10829,"-47",-592,"+59",67.344,"-0.613",124,"16",3,12009,1188,73.23
"6",6,"=","LMFAO Party Rock Anthem",10534,"-191",-934,"-156",71.342,"-1.073",124,"5",1,14043,1859,94.193
"7",7,"=","FOSTER THE PEOPLE Pumped Up Kicks",8389,"+163",997,"+73",50.063,"+1.010",60,"3",7,8389,1302,50.063
"8",8,"=","PITBULL Give Me Everything f/Ne-Yo",8091,"-19",-324,"+33",57.912,"-0.383",124,"21",1,14233,1811,95.596
"9",9,"=","ONEREPUBLIC Good Life",7943,"+4",-446,"+145",49.096,"-0.272",124,"24",6,9571,978,57.364
"10",10,"+1","GYM CLASS HEROES Stereo Hearts f/Adam Le...",7637,"+235",1211,"+97",47.091,"+0.987",75,"4",10,7637,1218,47.091
"11",11,"-1","HOT CHELLE RAE Tonight Tonight",7551,"-89",-995,"+67",42.679,"-0.558",124,"17",5,10036,838,54.593
"12",12,"=","RIHANNA Cheers (Drink To That)",7431,"+114",721,"+93",41.227,"+0.623",46,"8",11,7431,1594,41.227
"13",13,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",7318,"+122",708,"+90",44.7,"+1.218",90,"7",12,7318,1017,44.7
"14",14,"+1","LADY GAGA You And I",6332,"+200",1006,"+38",37.603,"+1.368",34,"6",14,6332,1553,37.603
"15",15,"-1","LIL WAYNE How To Love",6088,"-129",-892,"-12",37.928,"-0.416",99,"15",9,8047,1328,45.275
"16",16,"=","ADELE Someone Like You",4910,"+201",1365,"+20",30.99,"+1.284",36,"2",16,4910,1365,30.99
"17",17,"+1","DEV In The Dark",4827,"+190",977,"-34",33.891,"+1.235",45,"14",17,4827,1224,33.891
"18",18,"-1","IYAZ Pretty Girls",4716,"+70",383,"+10",22.613,"+0.469",99,"33",17,4716,659,22.613
"19",19,"=","THE BAND PERRY If I Die Young",4440,"-150",-1201,"-110",24.739,"-0.979",124,"19",11,6052,768,32.555
"20",20,"=","LADY GAGA The Edge Of Glory",3907,"-16",-505,"+158",21.859,"+0.042",124,"52",3,11672,2193,68.045
"21",21,"=","JASON DERULO It Girl",3550,"+126",890,"-57",16.895,"+0.674",25,"22",21,3550,1048,16.895
"22",22,"=","THE SCRIPT Nothing",3193,"+73",368,"-30",15.556,"+0.381",44,"34",21,3193,722,15.556
"23",23,"=","ALEXANDRA STAN Mr. Saxobeat",2854,"+39",427,"-62",24.189,"+0.336",50,"32",23,2854,567,24.189
"24",24,"+2","DAVID GUETTA Without You f/Usher",2719,"+227",1208,"+72",18.057,"+1.339",16,"12",24,2719,1208,18.057
"25",25,"=","AFROJACK Take Over Control f/Eva Simons",2719,"+38",340,"-46",22.407,"+0.111",84,"56",25,2719,435,22.407
"26",26,"-2","KELLY ROWLAND Motivation f/Lil Wayne",2713,"-17",52,"-17",14.555,"-0.290",69,"54",21,2730,415,15.279
"27",27,"=","ANDY GRAMMER Keep Your Head Up",2465,"+1",108,"-18",9.885,"-0.056",78,"71",25,2465,355,9.941
"28",28,"=","MARTIN SOLVEIG & DRAGONETTE Hello",2219,"-33",-175,"-51",14.662,"-0.069",124,"79",18,4031,605,23.761
"29",29,"=","NEW BOYZ Better With The Lights Off",1779,"+1",362,"-61",5.383,"-0.206",38,"55",29,1779,423,5.589
"30",30,"=","KELLY CLARKSON Mr. Know It All",1546,"+178",1044,"+85",7.308,"+0.731",8,"10",30,1546,1044,7.308
"31",31,"=","LMFAO Sexy And I Know It",1324,"+79",553,"+57",7.69,"+0.447",16,"20",31,1324,553,7.69
"32",32,"+1","MATT NATHANSON Faster",1139,"+6",106,"-14",3.6,"-0.019",62,"118",32,1139,166,3.619
"33",33,"+2","DJ KHALED I'm On One f/Drake, Rick Ross",1069,"+16",151,"-28",8.621,"+0.106",26,"51",33,1069,297,8.621
