"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","ROBIN THICKE","Blurred Lines f/P...",16316,"+66",637,"-5",110.476,"+0.358",74,"1",1,16316,2544,110.476
"2",2,"=","DAFT PUNK","Get Lucky",14951,"-11",413,"-174",99.465,"-0.221",91,"7",2,14962,2173,99.686
"3",3,"=","IMAGINE DRAGONS","Radioactive",14340,"+15",358,"-146",88.651,"+0.318",100,"5",3,14340,2069,88.651
"4",4,"=","ZEDD","Clarity f/Foxes",11155,"+95",870,"+96",78.611,"+1.547",127,"15",4,11155,1183,78.611
"5",5,"=","JASON DERULO","The Other Side",10704,"-25",498,"-121",61.949,"+0.020",94,"14",5,10729,2399,61.949
"6",6,"+1","BRUNO MARS","Treasure",10215,"+79",788,"-27",60.775,"+0.516",72,"13/45",6,10215,2114,60.775
"7",7,"-1","SELENA GOMEZ","Come & Get It",9910,"-404",-2849,"-213",55.335,"-2.682",104,"16",1,14547,2034,86.045
"8",8,"+1","MAROON 5","Love Somebody",9661,"+106",1053,"-54",65.082,"+0.869",68,"17",8,9661,1161,65.082
"9",9,"-1","MACKLEMORE & RYAN...","Can't Hold Us f/R...",9619,"-198",-1419,"-19",68.403,"-2.037",130,"12",1,16503,2448,112.279
"10",10,"=","CALVIN HARRIS F/E...","I Need Your Love",8991,"+112",560,"-10",59.254,"-0.183",108,"23",10,8991,1386,59.467
"11",11,"=","JUSTIN TIMBERLAKE","Mirrors",8289,"-149",-1523,"+14",60.648,"-0.759",122,"18",1,16201,3114,111.865
"12",12,"+1","MACKLEMORE & RYAN...","Same Love f/Mary ...",7889,"+195",1119,"+36",54.751,"+1.397",59,"8",12,7889,1815,54.751
"13",13,"-1","FLORIDA-GEORGIA L...","Cruise",7831,"-126",-1452,"+65",37.734,"-0.506",118,"11/31",6,10190,1411,52.727
"14",14,"=","ANNA KENDRICK","Cups (Pitch Perfe...",7739,"+121",990,"-2",48.247,"+0.461",116,"10",14,7739,992,48.247
"15",15,"=","CAPITAL CITIES","Safe And Sound",6965,"+102",871,"-15",44.421,"+1.056",92,"9",15,6965,1083,44.421
"16",16,"=","MILEY CYRUS","We Can't Stop",6657,"+97",914,"-98",38.833,"+0.342",47,"4",16,6657,1276,38.833
"17",17,"=","RIHANNA","Right Now f/David...",5689,"-20",449,"-194",34.836,"-0.130",57,"94",17,5715,1144,35.227
"18",18,"=","KE$HA","Crazy Kids",4424,"-1",291,"-118",22.562,"+0.229",81,"46",18,4425,529,22.562
"19",19,"+1","AUSTIN MAHONE","What About Love",4359,"+70",357,"-83",21.474,"+0.202",43,"68",19,4359,982,21.474
"20",20,"+2","JUSTIN TIMBERLAKE","Take Back The Nig...",3840,"+312",2079,"-38",29.244,"+2.170",10,"54",20,3840,3722,32.971
"21",21,"=","BRITNEY SPEARS","Ooh La La",3534,"-88",-302,"-129",16.865,"-0.732",35,"97",21,3836,2895,27.844
"22",22,"+1","NIKKI WILLIAMS","Glowing",3380,"+52",330,"-14",16.634,"+0.150",106,"116",22,3380,417,17.224
"23",23,"+1","ARIANA GRANDE","The Way f/Mac Mil...",2618,"-83",-798,"+128",18.304,"-0.453",113,"24",11,7681,1373,40.497
"24",24,"+1","PHILLIP PHILLIPS","Gone, Gone, Gone",2596,"+101",359,"+32",13.364,"+0.772",55,"27",24,2596,444,13.364
"25",25,"+1","EMBLEM3","Chloe (You're The...",2406,"-9",124,"-40",8.435,"-0.063",85,"71",25,2415,382,8.498
"26",26,"+1","JAY Z","Holy Grail f/Just...",2194,"-3",461,"-326",12.798,"-0.049",18,"6",26,2197,2095,19.078
"27",27,"+2","PARAMORE","Still Into You",1988,"+33",329,"-41",9.485,"+0.310",74,"81",27,1988,370,9.485
"28",28,"+2","LABRINTH","Beneath Your Beau...",1912,"+83",154,"+72",9.267,"+0.617",66,"53",28,1912,362,9.267
"29",29,"+2","LANA DEL REY","Summertime Sadnes...",1903,"+98",665,"-25",15.106,"+0.518",19,"30",29,1903,763,15.106
"30",30,"+2","DAVID GUETTA","Play Hard f/Ne-Yo...",1663,"+60",172,"+13",7.931,"+0.678",44,"80",30,1663,368,7.931
"31",31,"+2","AWOLNATION","Sail",1556,"+35",120,"+20",6.345,"+0.165",60,"32",31,1556,299,6.345
"32",32,"+2","PITBULL","Outta Nowhere f/D...",1477,"+124",279,"+159",8.443,"+0.931",36,"381",32,1477,372,8.443
"33",33,"+3","KARMIN","Acapella",1268,"+1",99,"-37",4.154,"-0.044",29,"39",33,1268,376,4.274
"34",34,"+3","TAYLOR SWIFT","Everything Has .....",1219,"+112",765,"+44",7.72,"+0.553",8,"166",34,1219,765,7.72
"35",35,"=","MARIAH CAREY","#Beautiful f/Migu...",1192,"-96",-1355,"+268",6.199,"-0.548",77,"58",14,6467,3429,35.886
"36",36,"+2","JONAS BROTHERS","First Time",925,"-34",117,"-87",3.746,"+0.029",16,"--",36,959,404,3.746
"37",37,"+3","BONNIE MCKEE","American Girl",921,"+48",282,"+10",5.765,"+0.210",15,"--",37,921,339,5.765
"38",38,"+4","NEIGHBOURHOOD","Sweater Weather",876,"+49",157,"+31",2.664,"+0.315",23,"105",38,876,196,2.664
"39",39,"+9","ONE DIRECTION","Best Song Ever",862,"+214",862,"+214",6.822,"+1.242",2,"2",39,862,862,6.822
"40",40,"-1","ED SHEERAN","Lego House",838,"-117",-792,"+55",4.717,"-0.835",134,"109",20,3897,788,21.532
"41",41,"+3","MAJOR LAZER","Bubble Butt f/Bru...",815,"+3",-37,"+7",2.767,"+0.133",43,"152",40,872,300,3.962
"42",42,"+1","TEGAN & SARA","Closer",812,"-3",43,"-12",1.983,"-0.015",36,"--",41,819,154,2.076
"43",43,"-2","SEAN KINGSTON","Beat It f/Chris B...",800,"-28",-464,"-15",3.2,"+0.232",70,"123",32,1484,303,4.993
"44",44,"+2","FIFTH HARMONY","Miss Movin' On",742,"+9",142,"-30",3.762,"+0.107",13,"69",44,742,310,3.762
"45",45,"=","TIMEFLIES","I Choose U",738,"-3",69,"-27",3.281,"-0.114",34,"258",44,741,156,3.395
"46",46,"+3","SAMMY ADAMS","L.A. Story f/Mike...",574,"-24",-10,"-53",1.532,"-0.216",22,"--",46,604,93,1.966
"47",47,"+3","CODY SIMPSON","Pretty Brown Eyes",569,"+14",116,"+7",1.457,"+0.089",10,"120",47,569,167,1.457
"48",48,"--","PINK","True Love f/Lily ...",559,"--",306,"--",3.469,"--",1,"274",48,559,306,3.469
"49",49,"--","WALE","Bad f/Tiara Thoma...",557,"--",41,"--",1.224,"--",28,"184",45,557,142,1.224
"50",50,"--","KREWELLA","Live For The Nigh...",471,"--",241,"--",2.519,"--",1,"286",50,471,241,2.519
