"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KATY PERRY The One That Got Away",13147,"-81",-259,"-100",78.589,"-0.406",115,"32",1,13402,1631,80.623
2,"=","FLO RIDA Good Feeling",12890,"+16",8,"-13",84.899,"+0.100",127,"5",2,12995,1657,85.747
3,"+1","RIHANNA We Found Love f/Calvin Harris",12571,"-41",-665,"+35",86.117,"-0.462",127,"9",1,14238,2184,95.593
4,"-1","BRUNO MARS It Will Rain",12508,"-176",-1015,"-140",75.508,"-1.304",119,"16",1,13635,2024,86.477
5,"=","ADELE Set Fire To The Rain",11444,"+154",1206,"+9",73.475,"+0.545",66,"2",5,11444,2301,73.475
6,"+1","JESSIE J Domino",9178,"+107",953,"+30",54.527,"+0.740",136,"6",6,9178,1524,54.527
7,"-1","SELENA GOMEZ & THE SCENE Love You Like A...",9117,"-15",21,"-33",47.606,"-0.202",160,"30",6,9132,1208,48.131
8,"=","LMFAO Sexy And I Know It",7691,"-128",-934,"-13",50.446,"-0.765",156,"10",2,12000,1530,74.768
9,"=","DAVID GUETTA Without You f/Usher",7017,"-89",-733,"-35",44.156,"-0.542",156,"38",1,13428,1586,84.476
10,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",6823,"+203",1310,"+69",43.665,"+1.378",50,"3",10,6823,1674,43.665
11,"=","GAVIN DEGRAW Not Over You",6218,"+15",257,"-17",32.009,"+0.090",158,"13",10,6218,547,32.009
12,"+1","GYM CLASS HEROES Ass Back Home",5850,"+123",649,"+62",37.734,"+0.959",67,"11",12,5850,1379,37.734
13,"-1","J. COLE Workout",5785,"-18",85,"-84",34.776,"+0.309",98,"28",12,5803,659,34.776
14,"=","PITBULL F/CHRIS BROWN International Love",5539,"+92",707,"-26",36.067,"+0.332",88,"8",14,5539,1058,36.067
15,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",5379,"-38",-616,"+126",33.222,"-0.304",215,"34",1,13951,1685,86.013
16,"+1","JAY Z & KANYE WEST N***** In Paris",5116,"-10",122,"-49",35.879,"+0.082",85,"14",15,5142,785,36.602
17,"+1","HOT CHELLE RAE I Like It Like That f/New...",5099,"+111",342,"+107",23.37,"+0.454",122,"22",17,5099,639,23.37
18,"+1","BREATHE CAROLINA Blackout",4497,"-50",165,"-86",22.546,"-0.609",158,"27",18,4547,498,24.36
19,"+1","RIHANNA You Da One",4371,"-19",-175,"-6",22.346,"+0.123",80,"35",17,4573,3394,36.963
20,"+2","KELLY CLARKSON Stronger (What Doesn't Ki...",3837,"+71",880,"-133",23.569,"+0.672",22,"1",20,3837,1410,23.569
21,"=","OUTASIGHT Tonight Is The Night",3806,"+0",206,"-1",19.233,"-0.065",90,"25",21,3840,506,19.298
22,"+2","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",3246,"+74",635,"+23",21.835,"+0.812",67,"7",22,3246,635,21.835
23,"=","FRAY Heartbeat",3241,"+11",159,"-62",13.905,"+0.128",95,"57",23,3241,677,13.905
24,"+1","WANTED Glad You Came",3165,"+108",1041,"-111",18.844,"+0.380",22,"26",24,3165,1330,18.844
25,"+1","DRAKE Headlines",2446,"-138",-1028,"+45",15.119,"-1.002",106,"54",16,4778,754,30.781
26,"+2","BIG TIME RUSH Music Sounds Better With U",2021,"-4",228,"-59",7.603,"+0.060",64,"434",26,2025,409,7.603
27,"+2","BIG SEAN Dance (A$$)",1881,"+30",262,"-84",14.671,"+0.271",57,"29",27,1881,366,14.671
28,"+4","LMFAO Sorry For Party Rocking",1612,"+129",632,"+54",8.341,"+0.535",20,"138",28,1612,632,8.341
29,"+4","JOJO Disaster",1536,"+55",276,"-8",5.331,"+0.195",78,"269",29,1536,284,5.331
30,"+1","WILL.I.AM T.H.E (The Hardest Ever)",1534,"+12",78,"+14",5.614,"+0.083",53,"60",30,1534,355,5.769
31,"-1","T-PAIN 5 O'clock f/Wiz Khalifa",1501,"-134",-875,"+121",7.682,"-0.701",114,"62",10,6640,1264,34.118
32,"+2","DRAKE Take Care f/Rihanna",1416,"+49",402,"+14",15.31,"+0.412",23,"23",32,1416,402,15.31
33,"+3","WE THE KINGS Say You Like Me",1293,"+69",135,"+49",3.793,"+0.599",133,"263",33,1293,320,3.793
34,"+4","COLBIE CAILLAT Brighter Than The Sun",1055,"+18",112,"+12",3.555,"+0.158",85,"40",34,1055,157,3.555
35,"+2","COLDPLAY Princess Of China",1024,"-14",77,"-51",5.313,"+0.161",65,"77",35,1038,155,5.313
36,"-1","LADY GAGA Marry The Night",986,"-250",-1698,"-56",5.87,"-1.532",82,"93",14,5499,1570,30.701
37,"+2","COBRA STARSHIP Middle Finger f/Mac Mille...",982,"-12",94,"-40",4.29,"+0.031",37,"253",37,994,195,4.29
38,"+2","TRAIN Drive By",975,"+42",269,"+12",3.371,"+0.180",15,"52",38,975,418,3.371
39,"+2","FOSTER THE PEOPLE Don't Stop (Color On T...",877,"+2",121,"-27",3.457,"+0.043",18,"80",39,877,295,3.457
40,"+2","AVICII Levels (ID)",774,"+16",178,"-36",5.731,"+0.244",25,"--",40,774,260,5.731
41,"+2","CHRISTINA PERRI A Thousand Years",733,"+14",112,"+2",2.871,"+0.073",25,"37",41,733,131,2.871
42,"+2","DEV & ENRIQUE IGLESIAS Naked",670,"+21",261,"-23",2.888,"+0.200",9,"560",42,670,318,2.888
43,"+3","MIKE POSNER Looks Like Sex",442,"-28",-128,"-16",1.715,"-0.137",40,"422",43,602,166,2.626
44,"+5","TYGA Rack City",420,"+55",268,"+44",3.009,"+0.483",3,"4",44,420,268,3.009
45,"+2","DAUGHTRY Crawling Back To You",416,"+2",-30,"+9",1.4,"+0.008",94,"345",44,591,134,2
46,"+2","CHILDISH GAMBINO Heartbeat",413,"+7",65,"-6",2.179,"-0.110",8,"220",46,413,82,2.366
47,"+3","DRAKE Make Me Proud f/Nicki Minaj",351,"+7",10,"+9",2.051,"+0.036",10,"49",47,357,50,2.567
48,"--","CADY GROVES This Little Girl",326,"--",61,"--",0.612,"--",4,"949",48,326,89,0.612
49,"--","CHRIS BROWN Strip f/Kevin McCall",292,"--",42,"--",0.598,"--",1,"44",49,292,42,0.598
50,"--","B.O.B Strange Clouds f/Lil Wayne",264,"--",-32,"--",1.092,"--",1,"53",50,264,0,1.092
