"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FUN. We Are Young f/Janelle Monae",13963,-58,-330,9,107.091,-0.623,80,"6",1,14439,2738,110.772
2,"=","FLO RIDA Wild Ones f/Sia",12519,-25,174,-56,91.393,-0.078,98,"7",2,12595,1940,91.517
3,"=","GOTYE Somebody That I Used To Know",12477,163,1537,-136,96.257,1.454,72,"1",3,12477,2018,96.257
4,"=","NICKI MINAJ Starships",11447,112,1200,-73,81.806,1.287,88,"11/37",4,11447,1834,81.806
5,"=","WANTED Glad You Came",11194,-96,-1093,131,88.356,-0.571,125,"15",1,13712,1363,101.962
6,"=","ONE DIRECTION What Makes You Beautiful",10440,39,479,-99,71.251,-0.052,73,"8",6,10440,1579,71.303
7,"=","KATY PERRY Part Of Me",8820,-210,-1736,81,59.198,-1.439,89,"30",3,12039,3625,78.553
8,"=","ADELE Rumour Has It",8439,-58,-12,-76,55.205,-1.012,69,"28",8,8497,1514,56.313
9,"=","CARLY RAE JEPSEN Call Me Maybe",7808,134,716,16,57.348,1.791,62,"2",9,7808,1298,57.348
10,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",7315,-27,-788,215,50.362,-0.944,125,"33",1,13549,2321,99.332
11,"+1","MAROON 5 Payphone f/Wiz Khalifa",7162,108,1120,-82,51.482,1.07,26,"3",11,7162,3415,51.482
12,"-1","JUSTIN BIEBER Boyfriend",7068,-80,-632,-16,40.873,-0.315,47,"5",9,7937,4726,51.492
13,"=","CALVIN HARRIS Feel So Close",6526,-107,-1188,91,43.314,-0.608,93,"18",7,8145,1329,55.352
14,"=","KARMIN Broken Hearted",5915,34,155,32,36.933,0.421,83,"22",14,5915,936,36.933
15,"=","TRAIN Drive By",5811,-37,73,-114,34.804,-0.304,118,"13",15,5848,601,35.3
16,"=","DRAKE Take Care f/Rihanna",4794,-63,-650,85,38.502,-0.817,126,"49",8,7620,1220,60.618
17,"=","JENNIFER LOPEZ Dance Again f/Pitbull",4608,-77,-243,-101,27.357,-0.665,43,"9",17,4851,2243,30.831
18,"=","RIHANNA Where Have You Been",4469,154,1604,-82,32.161,0.976,27,"12",18,4469,1884,32.161
19,"=","PITBULL Back In Time",4287,45,479,-48,25.175,1.011,44,"14",18,4287,925,25.175
20,"=","USHER Scream",4252,187,2126,-197,30.581,1.205,16,"21",20,4252,2323,30.581
21,"=","ELLIE GOULDING Lights",3687,92,655,-6,23.382,0.682,92,"29",20,3687,786,23.382
22,"=","DEMI LOVATO Give Your Heart A Break",3006,59,517,-23,20.214,0.634,73,"41",22,3006,665,20.214
23,"=","DAVID GUETTA Titanium f/Sia",2577,85,595,-17,16.594,0.636,34,"32",23,2577,694,16.594
24,"=","B.O.B So Good",2298,-124,-1264,141,11.292,-0.856,70,"38",18,4675,1013,31.923
25,"=","TAYLOR SWIFT Eyes Open",2267,-93,-1024,69,10.541,-0.566,48,"27",20,3925,1442,22.308
