"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",13321,0,785,0,84.898,0,63,"3",1,13321,2321,84.898
"2",2,"=","ADELE Set Fire To The Rain",13188,0,-497,0,88.072,0,107,"10",1,13928,2301,91.812
"3",3,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",11869,0,502,0,73.506,0,91,"15",3,11869,1674,73.506
"4",4,"=","JESSIE J Domino",10942,0,-913,0,60.056,0,177,"22",2,12024,1524,67.403
"5",5,"=","GYM CLASS HEROES Ass Back Home",9252,0,735,0,59.144,0,108,"18",5,9252,1379,59.144
"6",6,"=","PITBULL F/CHRIS BROWN International Love",9155,0,32,0,56.757,0,129,"17",5,9155,1086,56.757
"7",7,"=","WANTED Glad You Came",8976,0,1139,0,54.791,0,63,"2",7,8976,1330,54.791
"8",8,"=","FLO RIDA Good Feeling",8677,0,-1190,0,58.491,0,168,"26",1,13154,1657,85.747
"9",9,"=","RIHANNA We Found Love f/Calvin Harris",7615,0,-1200,0,53.976,0,168,"33",1,14238,2184,95.593
"10",10,"=","KATY PERRY Part Of Me",7518,0,1172,0,46.434,0,27,"8",10,7518,3625,46.434
"11",11,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",7099,0,358,0,43.716,0,108,"12",10,7099,1174,43.716
"12",12,"=","DRAKE Take Care f/Rihanna",6039,0,496,0,45.314,0,64,"16",12,6039,1220,45.314
"13",13,"=","BRUNO MARS It Will Rain",6008,0,-180,0,32.914,0,160,"47",1,13635,2024,86.477
"14",14,"=","OUTASIGHT Tonight Is The Night",5624,0,229,0,29.75,0,131,"37",14,5624,572,29.75
"15",15,"=","GAVIN DEGRAW Not Over You",5603,0,-862,0,31.437,0,199,"39",10,7039,547,37.933
"16",16,"=","CALVIN HARRIS Feel So Close",5060,0,1246,0,35.098,0,31,"14",16,5060,1328,35.098
"17",17,"=","KATY PERRY The One That Got Away",4770,0,-962,0,28.845,0,156,"85",1,13402,1631,80.623
"18",18,"=","NICKI MINAJ Starships",4412,0,883,0,27.043,0,26,"5/59",18,4412,1834,27.043
"19",19,"=","CHRIS BROWN Turn Up The Music",4360,0,577,0,24.734,0,39,"21",18,4360,987,24.734
"20",20,"=","FLO RIDA Wild Ones f/Sia",3568,0,714,0,26.056,0,36,"4",20,3568,973,26.056
"21",21,"=","FUN. We Are Young f/Janelle Monae",3464,0,1621,0,25.167,0,18,"1",21,3464,1621,25.167
"22",22,"=","TRAIN Drive By",3200,0,456,0,14.316,0,56,"9",22,3200,500,14.316
"23",23,"=","LMFAO Sorry For Party Rocking",2741,0,-1018,0,10.196,0,61,"57",19,3980,1009,16.853
"24",24,"=","KARMIN Broken Hearted",2609,0,879,0,13.054,0,21,"63",24,2609,928,13.054
"25",25,"=","COLDPLAY Princess Of China",2028,0,54,0,9.144,0,106,"45",25,2028,363,9.624
"26",26,"=","ONE DIRECTION What Makes You Beautiful",1850,0,973,0,10.132,0,11,"11",26,1850,973,10.132
"27",27,"=","CHRISTINA PERRI A Thousand Years",1798,0,215,0,8.35,0,66,"29",27,1798,280,8.35
"28",28,"=","JAY Z & KANYE WEST N***** In Paris",1740,0,-382,0,11.015,0,126,"41",15,5155,785,36.602
"29",29,"=","BREATHE CAROLINA Blackout",1696,0,-745,0,10.234,0,199,"84",17,4661,498,24.36
"30",30,"=","J. COLE Workout",1596,0,-412,0,12.968,0,139,"87",12,5803,659,35.209
"31",31,"=","JASON DERULO Breathing",1430,0,20,0,4.937,0,36,"165",30,1448,432,5.108
"32",32,"=","RIHANNA Talk That Talk f/Jay Z",1418,0,293,0,6.662,0,33,"53",31,1418,293,6.662
"33",33,"=","B.O.B So Good",1383,0,826,0,12.369,0,8,"31",33,1383,826,12.369
"34",34,"=","DEV & ENRIQUE IGLESIAS Naked",1316,0,158,0,4.847,0,50,"178",33,1316,318,4.847
"35",35,"=","TYGA Rack City",1221,0,35,0,5.433,0,44,"20",32,1221,287,8.937
"36",36,"=","HAVANA BROWN We Run The Night f/Pitbull",997,0,178,0,7.532,0,28,"74",36,997,237,7.532
"37",37,"=","DRAKE The Motto f/Lil Wayne",991,0,232,0,8.456,0,21,"19",36,991,237,8.682
"38",38,"=","ELLIE GOULDING Lights",958,0,189,0,3.819,0,30,"76",38,958,201,3.819
"39",39,"=","GOTYE Somebody That I Used To Know",957,0,321,0,5.891,0,10,"6",39,957,321,5.891
"40",40,"=","ADELE Rumour Has It",920,0,471,0,4.894,0,7,"34",40,920,475,4.894
"41",41,"=","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",776,0,359,0,4.566,0,7,"345",41,776,359,4.566
"42",42,"=","ALL-AMERICAN REJECTS Beekeeper's Daughte...",762,0,106,0,1.996,0,22,"758",41,762,204,1.996
"43",43,"=","CHIDDY BANG Ray Charles",679,0,76,0,1.741,0,23,"411",43,679,150,1.741
"44",44,"=","JOJO Disaster",640,0,-698,0,3.415,0,119,"503",27,1975,318,7.773
"45",45,"=","AVICII Levels",613,0,-533,0,6.099,0,66,"98",33,1352,260,9.722
"46",46,"=","DEMI LOVATO Give Your Heart A Break",599,0,14,0,2.837,0,11,"175",46,600,96,2.873
"47",47,"=","CHILDISH GAMBINO Heartbeat",593,0,-64,0,1.842,0,49,"--",44,667,131,2.366
"48",48,"=","CADY GROVES This Little Girl",535,0,60,0,1.026,0,17,"--",47,535,89,1.026
"49",49,"=","NEON HITCH F U Betta",521,0,191,0,0.982,0,7,"--",49,521,201,0.982
"50",50,"=","MADONNA Give Me All Your Luvin'",487,0,-911,0,2.265,0,36,"96",20,4569,4569,39.788
