"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","ELLIE GOULDING","Love Me Like You Do",18433,"-56",-27,"-134",117.994,"-0.536",107,"11",1,18696,2216,120.696
"2",2,"=","MAROON 5","Sugar",16495,"-185",-1084,"-140",105.951,"-1.512",106,"14/54",1,18530,2244,117.81
"3",3,"=","THE WEEKND","Earned It",16123,"+101",1878,"-382",96.664,"-0.093",68,"6",3,16123,2820,96.757
"4",4,"=","NATALIE LA ROSE","Somebody f/Jeremih",15792,"-92",582,"-258",84.623,"-0.496",113,"15",3,15912,2141,87.237
"5",5,"+1","JASON DERULO","Want To Want Me",12115,"+59",1311,"-212",70.628,"+0.000",49,"4",5,12115,4301,71.051
"6",6,"-1","TAYLOR SWIFT","Style",11899,"-189",-2396,"+320",78.136,"-0.703",112,"23",1,18488,3111,115.714
"7",7,"=","ARIANA GRANDE","One Last Time",11681,"-38",19,"+4",72.057,"-0.836",79,"38",6,11862,2135,76.95
"8",8,"=","FLO RIDA","GDFR f/Sage The Gemini",11072,"+49",861,"-82",61.027,"+0.920",108,"12",8,11072,1433,61.027
"9",9,"=","MARK RONSON","Uptown Funk f/Bruno Mars",10165,"-38",-1569,"+129",74.504,"-0.179",168,"7",1,19386,3126,125.545
"10",10,"=","NICK JONAS","Chains",10054,"+119",751,"+66",55.564,"+0.620",106,"13",10,10054,1264,55.564
"11",11,"=","WALK THE MOON","Shut Up And Dance",10023,"+141",1572,"-103",63.614,"+1.113",72,"2",11,10023,2103,63.614
"12",12,"=","ZEDD","I Want You To Know f/S. Gomez",8809,"-77",-255,"-102",52.414,"-0.098",63,"51",11,9109,3786,52.698
"13",13,"+1","WIZ KHALIFA","See You Again f/Charlie Puth",8176,"+338",3345,"-186",57.023,"+2.923",24,"1/59",13,8176,3607,57.023
"14",14,"-1","ED SHEERAN","Thinking Out Loud",7802,"-103",-1810,"+238",49.051,"-0.721",141,"17",1,18914,3319,118.241
"15",15,"=","TOVE LO","Talking Body",6903,"+51",602,"-6",41.336,"+0.529",102,"18",14,6903,1043,41.336
"16",16,"+1","DAVID GUETTA","Hey Mama  f/Nicki Minaj",5433,"+153",954,"-8",32.028,"+0.881",50,"5",16,5433,1023,32.028
