"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",13400,-10,-83,56,96.757,-0.305,77,"9",1,13549,2321,99.332
2,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",12463,-18,294,-94,91.443,0.017,105,"21",2,12506,1674,91.799
3,"=","ADELE Set Fire To The Rain",11289,-136,-884,70,83.75,-2.062,121,"14",1,13928,2301,95.946
4,"=","WANTED Glad You Came",11193,102,1164,2,80.073,0.734,77,"4",4,11193,1330,80.073
5,"=","GYM CLASS HEROES Ass Back Home",10843,135,848,48,72.56,0.075,122,"27",4,10843,1379,73.574
6,"=","KATY PERRY Part Of Me",9494,118,898,-8,66.469,0.354,41,"11",6,9494,3625,66.469
7,"=","FUN. We Are Young f/Janelle Monae",8610,314,2577,-84,70.503,3.193,32,"1",7,8610,2738,70.503
8,"=","PITBULL F/CHRIS BROWN International Love",7798,-181,-830,-167,55.747,-1.403,143,"23",5,9155,1086,62.67
9,"=","JESSIE J Domino",7744,-224,-1560,-49,54.901,-0.868,191,"38",2,12024,1524,67.403
10,"+1","DRAKE Take Care f/Rihanna",7166,52,489,56,56.352,0.177,78,"17",10,7166,1220,56.44
11,"-1","FLO RIDA Good Feeling",7064,-151,-646,-38,56.074,-0.466,182,"29",1,13154,1657,85.747
12,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",6971,-61,-154,-36,45.712,-0.663,122,"16",10,7182,1174,48.863
13,"=","RIHANNA We Found Love f/Calvin Harris",6610,29,-267,194,55.447,0.064,182,"42",1,14238,2184,95.593
14,"=","CALVIN HARRIS Feel So Close",6479,97,552,64,46.849,0.382,45,"13",13,6479,1329,46.849
15,"=","OUTASIGHT Tonight Is The Night",5968,-67,157,-136,36.571,-0.078,145,"48",13,6035,572,36.649
16,"=","NICKI MINAJ Starships",5837,113,679,59,41.433,0.59,40,"8/51",16,5837,1834,41.433
17,"=","FLO RIDA Wild Ones f/Sia",5699,163,1001,-3,42.814,0.696,50,"3",17,5699,1182,42.814
18,"=","CHRIS BROWN Turn Up The Music",4815,-73,141,-167,32.688,-0.573,53,"24",18,4894,987,33.507
19,"=","ONE DIRECTION What Makes You Beautiful",4737,194,1397,17,29.185,1.487,25,"5",19,4737,1397,29.185
20,"=","KARMIN Broken Hearted",4107,64,722,-74,23.821,-0.027,35,"22",19,4107,936,23.877
21,"=","TRAIN Drive By",3698,35,174,18,20.946,0.16,70,"10",20,3698,527,20.946
22,"=","B.O.B So Good",3129,204,1013,98,23.205,1.023,22,"15",22,3129,1013,23.205
23,"=","ADELE Rumour Has It",2533,150,898,-2,13.786,0.99,21,"33",23,2533,900,13.786
24,"=","GOTYE Somebody That I Used To Know",2384,119,826,25,17.519,1.105,24,"2",24,2384,826,17.519
25,"=","CHRISTINA PERRI A Thousand Years",2026,-28,112,-65,9.338,-0.036,80,"37",23,2055,280,9.423
26,"=","RIHANNA Talk That Talk f/Jay Z",2000,34,217,8,12.067,-0.063,47,"53",25,2000,339,12.13
27,"=","COLDPLAY Princess Of China",1635,-74,-377,-67,7.795,-0.508,120,"63",24,2042,363,10.812
28,"=","JASON DERULO Breathing",1517,-3,20,-31,6.324,0.009,50,"144",28,1573,432,6.812
29,"=","DEV & ENRIQUE IGLESIAS Naked",1505,-12,56,-29,8.136,-0.162,64,"150",29,1524,318,8.49
30,"+4","CARLY RAE JEPSEN Call Me Maybe",1310,133,484,100,7.895,1.007,14,"7",30,1310,484,7.895
31,"-1","JAY Z & KANYE WEST N***** In Paris",1265,-27,-242,16,9.757,-0.457,140,"56",15,5155,785,36.602
32,"+1","ELLIE GOULDING Lights",1205,26,180,-7,5.739,0.16,44,"74",32,1205,201,5.739
33,"-1","DRAKE The Motto f/Lil Wayne",1201,6,89,-23,14.135,0.402,35,"19",32,1201,237,14.135
34,"+1","HAVANA BROWN We Run The Night f/Pitbull",1200,38,118,81,10.284,0.164,42,"78",33,1200,237,10.526
35,"-4","J. COLE Workout",1167,-46,-114,-36,10.564,-0.497,153,"124",12,5803,659,35.209
36,"=","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",1163,32,184,25,7.374,0.117,21,"96",36,1163,461,7.374
37,"=","TYGA Rack City",963,-39,-232,-11,3.769,-0.132,58,"25",32,1257,287,8.937
38,"=","NEON HITCH F U Betta",855,19,169,-9,2.585,0.145,21,"868",38,855,215,2.585
39,"=","DEMI LOVATO Give Your Heart A Break",829,24,137,3,5.438,0.327,25,"125",39,829,148,5.438
40,"=","ALL-AMERICAN REJECTS Beekeeper's Daughte...",799,-5,35,-9,2.605,-0.079,36,"675",38,804,204,2.758
41,"+3","WALLPAPER F**king Best Song Everrr",693,51,262,44,3.454,0.051,9,"--",41,693,262,3.454
42,"-1","CHRIS RENE Young Homie",677,14,126,0,2.119,0.106,14,"148",41,677,171,2.119
43,"-1","USHER Climax",671,17,255,-27,3.018,0.115,7,"47",42,671,348,3.018
44,"-1","LMFAO Sorry For Party Rocking",571,-80,-558,80,2.756,-0.43,75,"79",19,3980,1009,16.853
45,"=","J. COLE Can't Get Enough f/Trey Songz",527,-18,9,-26,3.353,-0.133,14,"110",44,562,156,3.809
46,"=","SEAN PAUL She Doesn't Mind",504,-6,30,-21,1.73,-0.013,14,"183",46,510,158,1.821
47,"+1","AVICII Levels",503,32,65,53,4.719,0.373,80,"107",33,1352,260,9.722
48,"-1","CHIDDY BANG Ray Charles",430,-53,-235,-50,1.062,-0.158,37,"668",41,711,150,2.02
49,"=","CADY GROVES This Little Girl",428,-12,-106,-5,0.847,-0.038,31,"980",44,553,89,1.158
50,"=","FAR EAST MOVEMENT Live My Life f/Justin ...",335,17,22,15,1.237,-0.04,3,"342",50,335,22,1.277
