"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",13354,-34,-601,-75,84.284,0.088,132,"9",1,13951,1685,86.013
2,"=","ADELE Someone Like You",12997,-21,-477,39,86.518,0.028,93,"3",2,13563,2614,91.686
3,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",12024,-117,-1195,27,83.852,-0.325,122,"7",1,14127,1893,93.336
4,"=","DAVID GUETTA Without You f/Usher",11986,115,1088,-75,70.17,0.153,73,"5",4,11986,1586,70.17
5,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",11519,-29,135,-112,68.573,-0.234,147,"12",4,11548,1097,70.438
6,"=","LMFAO Sexy And I Know It",9931,97,765,-125,63.611,0.581,73,"2",6,9931,1530,63.611
7,"=","RIHANNA We Found Love f/Calvin Harris",9668,253,1531,44,67.846,1.809,44,"1",7,9668,2184,67.846
8,"=","FOSTER THE PEOPLE Pumped Up Kicks",8553,-123,-1785,210,50.325,-0.719,117,"6",3,12112,1356,70.246
9,"=","DEV In The Dark",7858,-43,-12,-60,50.705,0.133,102,"26",8,8037,1224,50.748
10,"=","JASON DERULO It Girl",6519,40,140,-28,28.904,0.335,82,"14",10,6519,1048,28.921
11,"+2","KATY PERRY The One That Got Away",5803,144,1187,-55,36.135,0.643,32,"15",11,5803,1631,36.135
12,"=","LMFAO Party Rock Anthem",5801,-99,-719,-8,37.487,-0.585,181,"11",1,14043,1859,94.193
13,"-2","LADY GAGA You And I",5637,-341,-1755,-274,28.487,-1.334,91,"23",7,7824,1553,44.474
14,"+1","BRUNO MARS It Will Rain",5585,151,875,57,32.563,1.058,36,"8",14,5585,1337,32.563
15,"-1","KELLY CLARKSON Mr. Know It All",5582,98,314,120,28.607,0.377,65,"16",13,5582,1093,28.607
16,"+1","FLO RIDA Good Feeling",4896,118,974,-79,29.938,0.793,44,"4",16,4896,1207,29.938
17,"-1","BAD MEETS EVIL Lighters f/Bruno Mars",4800,-64,-626,-4,30.608,-0.734,135,"77",2,11835,1599,78.403
18,"=","NICKI MINAJ Fly f/Rihanna",4599,98,509,-7,25.073,0.343,51,"22",18,4599,987,25.073
19,"+1","BRITNEY SPEARS Criminal",3393,3,103,-49,16.485,-0.299,48,"38",19,3393,669,17.372
20,"-1","ALEXANDRA STAN Mr. Saxobeat",3351,-77,-778,23,31.954,-0.253,107,"75",18,4585,673,38.816
