"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","DEMI LOVATO","Give Your Heart A Br...",11725,"+8",396,"-170",80.07,"+0.225",187,"27",1,11725,1256,80.07
2,"=","ELLIE GOULDING","Lights",11561,"-103",-732,"+44",88.231,"+0.266",206,"23",1,13999,1482,101.262
3,"=","FLO RIDA","Whistle",11070,"+176",1150,"+116",70.572,"+0.694",90,"4",3,11070,1412,70.572
4,"=","KATY PERRY","Wide Awake",10630,"-244",-1741,"-127",70.962,"-2.047",104,"20",1,14124,2824,100.029
5,"=","DAVID GUETTA","Titanium f/Sia",10621,"-135",-556,"-164",74.52,"+0.004",148,"22",3,11268,1091,79.723
6,"=","PINK","Blow Me (One Last Ki...",9886,"+41",626,"-19",67.203,"+0.459",61,"19/99",6,9886,2737,67.203
7,"=","NEON TREES","Everybody Talks",9410,"+63",1157,"-70",62.466,"+0.692",147,"8",7,9410,1632,62.466
8,"+1","OWL CITY & CARLY RAE...","Good Time",7673,"+46",355,"-17",50.541,"+0.432",69,"5",8,7673,1961,50.541
9,"+2","MAROON 5","One More Night",7511,"+166",1153,"+24",50.112,"+1.388",47,"2",9,7511,1241,50.112
10,"-2","CALVIN HARRIS","Let's Go f/Ne-Yo",7500,"-348",-1723,"-313",46.973,"-1.616",128,"38",5,9398,1254,61.384
11,"-1","CHER LLOYD","Want U Back",7432,"-91",-556,"-10",40.173,"-0.957",114,"9",9,8069,1103,45.503
12,"+1","JUSTIN BIEBER","As Long As You Love ...",7214,"+29",508,"-16",48.99,"+1.171",60,"6",12,7214,1300,48.99
13,"-1","MAROON 5","Payphone f/Wiz Khali...",7202,"-129",-969,"-21",50.834,"-0.876",140,"33",1,14353,3415,107.136
14,"=","RIHANNA","Where Have You Been",6960,"-86",-782,"+93",56.931,"-0.720",141,"46",2,12963,1884,95.69
15,"=","TAYLOR SWIFT","We Are Never Ever Ge...",6685,"-22",892,"-346",45.076,"-0.454",20,"1",15,6707,4592,45.53
16,"=","FUN.","Some Nights",5831,"+79",658,"+25",37.072,"+0.127",85,"3",16,5831,1097,37.072
17,"=","NICKI MINAJ","Pound The Alarm",4979,"+34",414,"+11",33.157,"+0.509",49,"17",17,4979,1036,33.157
18,"=","ALEX CLARE","Too Close",4837,"+109",809,"+5",35.407,"+0.720",97,"11",18,4837,838,35.407
19,"=","USHER","Scream",4570,"-84",-633,"+0",30.257,"+0.126",130,"44",6,9627,2323,68.266
20,"=","NO DOUBT","Settle Down",3980,"-56",-325,"-93",19.416,"-0.659",47,"76",19,4315,1467,23.29
21,"=","CHRIS BROWN","Don't Wake Me Up",3762,"+148",982,"+45",28.529,"+0.875",78,"21",21,3762,982,28.529
22,"=","JASON MRAZ","I Won't Give Up",3619,"+76",116,"+76",25.51,"+0.230",141,"14",21,3619,443,25.51
23,"=","KELLY CLARKSON","Dark Side",3435,"+29",212,"+10",17.112,"+0.326",86,"36",20,3435,493,18.412
24,"=","KARMIN","Hello",2941,"+60",568,"-31",16.387,"+0.781",27,"113",24,2941,1012,16.387
25,"=","THE WANTED","Chasing The Sun",2525,"-233",-1615,"-107",13.428,"-1.425",122,"65",16,4729,656,26.67
26,"=","TRAIN","50 Ways To Say Goodb...",2278,"+68",522,"-16",9.957,"+0.441",30,"15",26,2278,717,9.957
27,"=","DAVID GUETTA","I Can Only Imagine f...",2196,"+34",494,"-57",15.855,"+0.370",36,"75",27,2196,589,15.855
28,"+1","NE-YO","Let Me Love You",2091,"+62",435,"-23",15.712,"+0.643",25,"45",28,2091,580,15.712
29,"-1","OLLY MURS","Heart Skips A Beat",2020,"-14",67,"-40",10.066,"+0.005",52,"86",26,2037,401,10.331
30,"=","LINKIN PARK","Burn It Down",1840,"+21",252,"-62",7.902,"+0.129",89,"57",29,1840,383,7.902
31,"=","CONOR MAYNARD","Vegas Girl",1343,"+14",208,"-26",5.143,"+0.079",37,"213",31,1343,260,5.143
32,"=","PITBULL","Get It Started f/Sha...",1115,"-2",-98,"-73",6.217,"+0.019",50,"175",31,1218,277,6.217
33,"=","PHILLIP PHILLIPS","Home",1033,"+19",155,"-14",4.504,"+0.079",54,"7",33,1033,311,4.752
