"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","WANTED Glad You Came",13712,4,556,-120,100.513,0.664,96,"8",1,13712,1363,100.513
2,"=","FUN. We Are Young f/Janelle Monae",13310,72,1189,-138,101.729,0.841,51,"2",2,13310,2738,101.729
3,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",11861,-110,-537,-24,88.097,-0.926,96,"15",1,13549,2321,99.332
4,"=","KATY PERRY Part Of Me",11654,71,843,-71,76.519,0.616,60,"13",4,11654,3625,76.519
5,"=","GYM CLASS HEROES Ass Back Home",9519,-318,-1245,-234,67.561,-1.454,141,"28",4,11001,1379,73.574
6,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",9440,-192,-1775,117,67.705,-1.51,124,"42",2,12506,1674,92.019
7,"=","FLO RIDA Wild Ones f/Sia",9076,248,1435,75,67.386,1.805,69,"7",7,9076,1435,67.386
8,"=","CALVIN HARRIS Feel So Close",7703,91,605,11,55.352,0.46,64,"17",8,7703,1329,55.352
9,"=","DRAKE Take Care f/Rihanna",7610,28,192,-35,60.2,0.057,97,"23",8,7610,1220,60.2
10,"=","NICKI MINAJ Starships",7305,91,674,-4,55.221,1.27,59,"10/51",10,7305,1834,55.221
11,"=","ONE DIRECTION What Makes You Beautiful",7179,85,860,-58,50.526,0.136,44,"4",11,7179,1579,50.526
12,"=","JUSTIN BIEBER Boyfriend",7165,116,1491,-218,50.836,0.362,18,"3",12,7165,4726,50.836
13,"=","ADELE Set Fire To The Rain",6182,-178,-1482,103,44.973,-0.979,140,"30",1,13928,2301,95.946
14,"=","ADELE Rumour Has It",6147,186,1375,-29,40.043,1.041,40,"20",14,6147,1514,40.043
15,"=","GOTYE Somebody That I Used To Know",5709,165,1196,-50,40.22,0.754,43,"1",15,5709,1560,40.22
16,"=","KARMIN Broken Hearted",5071,28,389,-17,30.572,0.346,54,"22",16,5071,936,30.572
17,"=","TRAIN Drive By",4811,54,392,-23,28.203,0.299,89,"12",17,4811,601,28.203
18,"=","B.O.B So Good",4344,64,386,21,30.046,0.555,41,"11",18,4344,1013,30.046
19,"+1","CARLY RAE JEPSEN Call Me Maybe",4232,132,1058,-17,26.452,0.881,33,"5",19,4232,1230,26.452
20,"-1","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",4013,-156,-1202,-23,28.567,-1.258,141,"24",10,7182,1174,48.863
21,"=","TAYLOR SWIFT Eyes Open",3406,96,973,-56,19.312,0.444,19,"14",21,3406,1442,19.312
22,"=","JENNIFER LOPEZ Dance Again f/Pitbull",3391,146,1148,-264,22.972,0.447,14,"18",22,3391,2243,22.972
23,"=","CHRIS BROWN Turn Up The Music",3078,-121,-987,69,21.144,-0.709,72,"36",17,4894,987,33.507
24,"+1","ELLIE GOULDING Lights",1851,68,417,60,10.282,0.161,63,"49",24,1851,417,10.282
25,"-1","RIHANNA Talk That Talk f/Jay Z",1744,-128,-420,-111,8.685,-0.233,66,"71",24,2226,339,12.882
26,"+1","PITBULL Back In Time",1662,115,847,23,8.453,0.339,15,"102",26,1662,847,8.453
27,"-1","DRAKE The Motto f/Lil Wayne",1639,24,310,3,16.898,-0.024,54,"21",26,1639,310,16.922
28,"=","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",1514,41,166,-16,7.78,0.12,40,"131",27,1514,461,8.004
29,"=","DEMI LOVATO Give Your Heart A Break",1513,56,362,0,10.057,0.304,44,"58",29,1513,362,10.057
30,"=","HAVANA BROWN We Run The Night f/Pitbull",1450,7,125,-29,10.683,0.214,61,"124",27,1450,237,10.683
31,"=","NEON HITCH F U Betta",1177,24,162,-5,3.818,0.191,40,"462",31,1177,215,3.818
32,"+1","CHRIS RENE Young Homie",1125,22,156,3,3.815,0.09,33,"123",32,1125,213,3.815
33,"-1","CHRISTINA PERRI A Thousand Years",1085,-63,-483,-3,5.662,-0.414,99,"43",23,2055,280,9.423
34,"=","WALLPAPER F**king Best Song Everrr",908,15,70,23,3.573,0.014,28,"--",34,908,262,3.595
35,"=","USHER Climax",865,-1,86,-13,3.847,0.069,26,"27",35,866,348,3.847
36,"+1","HOT CHELLE RAE Honestly",717,40,253,-6,2.815,0.199,12,"330",36,717,284,2.815
37,"-1","DEV & ENRIQUE IGLESIAS Naked",688,-45,-373,41,5.32,-0.043,83,"--",28,1524,318,8.497
38,"=","SEAN PAUL She Doesn't Mind",529,4,4,-2,1.88,0.028,33,"368",38,529,158,1.88
39,"=","MADONNA Girl Gone Wild",462,12,89,-15,1.133,0.065,12,"448",39,462,245,1.133
40,"=","J. COLE Can't Get Enough f/Trey Songz",422,-6,-41,-1,1.421,0.037,33,"212",39,562,156,3.809
41,"+1","RIHANNA Birthday Cake",411,18,112,4,1.526,0.05,12,"44",41,411,116,1.526
42,"-1","AVICII Levels",411,-9,-43,-13,6.024,-0.135,99,"126",33,1352,260,9.722
43,"+1","FAR EAST MOVEMENT Live My Life f/Justin ...",342,-2,-66,1,1.212,-0.001,22,"527",43,418,80,1.436
44,"+2","DAVID GUETTA Titanium f/Sia",326,40,216,15,2.408,0.325,5,"224",44,326,216,2.408
45,"-2","ALL-AMERICAN REJECTS Beekeeper's Daughte...",325,-34,-302,21,1.041,-0.079,55,"--",38,804,204,2.758
46,"-1","JASON DERULO Breathing",316,-20,-307,20,1.7,-0.078,69,"546",28,1573,432,6.812
47,"=","KIRKO BANGZ Drank In My Cup",265,12,74,7,2.851,0.127,10,"63",47,265,77,2.851
48,"+1","NEON TREES Everybody Talks",241,25,129,17,0.605,0.094,4,"45",48,241,129,0.605
49,"-1","THE CAB La La",232,-2,38,-17,0.295,0.004,8,"628",46,234,82,0.295
50,"=","T-PAIN Turn All The Lights On f/Ne-Yo",209,7,22,8,0.533,0.012,8,"716",49,209,62,0.533
