"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","JUSTIN BIEBER","Sorry",18208,"-91",-625,"+138",116.786,"-0.054",74,"3",1,19494,3902,127.324
"2",2,"=","SELENA GOMEZ","Same Old Love",17499,"+28",-88,"+174",107.112,"+0.268",111,"10",2,18064,1774,111.646
"3",3,"=","ADELE","Hello",16420,"-95",-1059,"+31",105.88,"-0.291",73,"2",1,19167,4705,124.831
"4",4,"=","ALESSIA CARA","Here",15297,"-108",-33,"-137",91.724,"-1.220",169,"19",4,15650,1467,98.324
"5",5,"=","MEGHAN TRAINOR","Like I'm Gonna Lose You",12831,"-29",-442,"+127",73.507,"-0.297",189,"16",5,13735,1275,83.171
"6",6,"=","ELLIE GOULDING","On My Mind",12293,"-298",-1484,"-160",75.079,"-0.859",109,"20",4,14332,3457,82.642
"7",7,"=","THE WEEKND","In The Night",11216,"+16",326,"+126",65.696,"+0.093",53,"30",7,11216,3011,67.098
"8",8,"=","SHAWN MENDES","Stitches",9182,"-14",-501,"+119",67.511,"+0.095",227,"12",1,17999,2130,108.715
"9",9,"=","DEMI LOVATO","Confident",8574,"+9",11,"+151",45.605,"+0.312",95,"21",9,9049,1761,47.803
"10",10,"=","THE CHAINSMOKERS","Roses f/Rozes",8272,"+21",340,"+78",45.507,"+0.360",99,"7",10,8272,1619,45.507
"11",11,"=","ONE DIRECTION","Perfect",8063,"+22",-31,"+190",39.203,"+0.162",78,"15",10,8440,1211,41.357
"12",12,"+2","JUSTIN BIEBER","Love Yourself",7909,"+87",733,"-54",55.839,"+1.104",31,"1/95",12,7909,2930,55.839
"13",13,"-1","TWENTY ONE PILOTS","Stressed Out",7888,"+21",316,"-15",44.76,"-0.031",50,"4",12,7888,1684,44.935
"14",14,"-1","DAYA","Hide Away",7744,"-85",148,"-33",41.388,"-0.121",141,"22",12,7862,851,41.58
"15",15,"=","DRAKE","Hotline Bling",7519,"-98",-534,"+139",44.967,"-0.754",112,"13",2,16016,2377,99.499
"16",16,"=","TAYLOR SWIFT","Wildest Dreams",6709,"-88",-332,"+48",44.772,"-0.721",130,"29",1,18848,3531,112.715
"17",17,"=","SHAWN MENDES & CAMILA CABELLO","I Know What You Did Last...",6271,"+101",188,"+254",30.371,"+0.473",41,"8",17,6335,1989,31.644
"18",18,"+1","JUSTIN BIEBER","What Do You Mean?",5490,"+178",241,"+391",47.409,"+0.767",129,"18",1,18691,5900,114.523
"19",19,"+2","DNCE","Cake By The Ocean",4857,"+64",186,"+177",21.985,"+0.313",96,"17",19,4857,613,21.985
"20",20,"=","ELLE KING","Ex's and Oh's",4851,"-68",-654,"+236",29.481,"-0.421",143,"9",7,12070,1468,71.394
"21",21,"+1","GWEN STEFANI","Used To Love You",4828,"+81",-134,"+212",19.931,"+0.585",67,"51",19,5224,1038,22.087
"22",22,"+1","ADELE","When We Were Young",4239,"+198",1407,"+117",23.318,"+0.726",19,"25",22,4239,1461,23.318
"23",23,"+1","CHARLIE PUTH","One Call Away",4055,"+33",189,"+113",16.949,"+0.042",56,"11",23,4055,819,17.475
"24",24,"+1","FALL OUT BOY","Irresistible f/Demi Lovato",3821,"+62",182,"+156",16.584,"+0.469",68,"86",23,3821,560,16.657
"25",25,"+1","FLO RIDA","My House",3112,"+12",197,"+41",11.897,"-0.103",77,"6",25,3112,666,12.364
"26",26,"+1","HALSEY","New Americana",2907,"+0",-18,"+92",8.795,"+0.063",99,"59",25,3060,537,9.352
"27",27,"+1","TORI KELLY","Hollow",2867,"+10",106,"+20",10.094,"-0.141",57,"122",27,2867,501,10.502
"28",28,"+1","JASON DERULO","Get Ugly",2815,"+32",315,"-48",12.602,"+0.012",22,"69",28,2815,1110,12.602
"29",29,"+2","ROBIN SCHULZ","Sugar f/Francesco Yates",2164,"-25",118,"-44",11.663,"-0.127",38,"234",29,2189,451,11.79
"30",30,"+2","POST MALONE","White Iverson",2160,"+12",165,"+24",7.242,"-0.038",50,"31",30,2160,451,7.361
"31",31,"+2","NELLY","The Fix f/Jeremih",2031,"-51",-215,"+46",6.888,"-0.248",79,"62",30,2407,341,9.703
"32",32,"+2","CHRIS BROWN","Zero",1960,"-49",18,"-43",7.359,"-0.277",69,"194",32,2037,391,8.043
"33",33,"+2","X AMBASSADORS","Renegades",1956,"-43",-110,"+119",10.142,"-0.191",147,"57",8,9986,1573,48.866
"34",34,"+3","TINASHE","Player f/Chris Brown",1756,"+22",-12,"-4",6.43,"-0.021",50,"530",34,1787,366,6.736
"35",35,"+1","FETTY WAP","679 f/Remy Boyz...",1735,"-79",58,"+36",9.36,"-0.453",120,"27",19,5210,769,28.742
"36",36,"+2","TRAVI$ SCOTT","Antidote",1640,"+0",60,"+18",8.296,"+0.097",36,"37",36,1640,308,8.296
"37",37,"+2","RACHEL PLATTEN","Stand By You",1614,"+9",-21,"+11",6.898,"+0.050",66,"5",36,1673,227,7.365
"38",38,"+2","R. CITY","Make Up f/Chloe Angelides",1562,"-10",35,"-31",9.373,"-0.024",29,"178",38,1578,348,9.397
"39",39,"+3","DIPLO & SLEEPY TOM","Be Right There",1352,"-26",62,"-90",9.134,"-0.150",42,"297",39,1381,207,9.284
"40",40,"+3","DAVID GUETTA","Bang My Head f/Sia",1339,"-13",-34,"-67",7.086,"+0.035",25,"452",40,1371,379,7.086
"41",41,"+3","BORNS","Electric Love",1263,"+3",17,"+17",3.504,"+0.006",36,"310",41,1275,225,3.63
"42",42,"+3","ANDY GRAMMER","Good To Be Alive (Hallelujah)",1174,"-11",-26,"-8",3.025,"-0.041",83,"34",42,1261,177,3.294
"43",43,"+3","JUSTIN TIMBERLAKE","Drink You Away",1013,"-1",4,"-11",4.095,"-0.030",17,"108",43,1031,390,4.491
"44",44,"--","SELENA GOMEZ","Hands To Myself",922,"--",472,"--",5.556,"--",1,"32",44,922,472,5.556
"45",45,"+2","ADAM LAMBERT","Another Lonely Night",910,"-8",-27,"-7",2.663,"-0.080",27,"--",45,962,129,2.993
"46",46,"+3","DAWIN","Dessert",883,"+3",-20,"+9",3.066,"-0.062",42,"80",46,989,118,4.548
"47",47,"--","TAYLOR SWIFT","Out Of The Woods",677,"--",371,"--",7.549,"--",1,"60",47,677,371,7.549
"48",48,"--","COLDPLAY","Adventure Of A Lifetime",478,"--",29,"--",2.836,"--",1,"47",48,478,29,2.836
"49",49,"--","TROYE SIVAN","Youth",396,"--",103,"--",0.994,"--",1,"395",49,396,103,0.994
"50",50,"--","JOJO","When Love Hurts",385,"--",-13,"--",0.649,"--",1,"--",50,385,0,0.649
