"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",16176,85,875,-13,109.775,0.766,82,"5",1,16176,2448,109.775
"2",2,"=","JUSTIN TIMBERLAKE","Mirrors",16043,-7,102,14,111.71,-0.155,74,"11",1,16201,3114,111.865
"3",3,"=","ICONA POP","I Love It f/Charl...",13764,100,1253,-60,90.938,0.18,116,"15",3,13764,1359,90.938
"4",4,"=","PINK","Just Give Me A Re...",12686,-96,-1221,125,89.042,-1.191,104,"9",1,15624,1949,106.133
"5",5,"=","DEMI LOVATO","Heart Attack",12048,-91,-125,-108,71.944,-0.439,96,"33",4,12179,2482,74.905
"6",6,"=","SELENA GOMEZ","Come & Get It",10655,139,1359,-13,63.457,0.859,56,"6",6,10655,2034,63.457
"7",7,"=","RIHANNA","Stay f/Mikky Ekko",9396,-193,-1246,-49,64.284,-0.981,128,"38",1,15599,1920,102.136
"8",8,"=","FLORIDA-GEORGIA L...","Cruise",8416,161,850,106,44.777,0.835,70,"10/28",8,8416,1411,44.777
"9",9,"=","FALL OUT BOY","My Songs Know Wha...",8171,132,638,118,47.346,0.468,114,"17",8,8171,1015,47.346
"10",10,"+2","DAFT PUNK","Get Lucky",7354,191,1699,-23,46.452,1.139,43,"3",10,7354,1722,46.452
"11",11,"=","JASON DERULO","The Other Side",7337,55,636,-13,42.905,0.422,46,"32",11,7337,2399,42.905
"12",12,"-2","WILL.I.AM F/JUSTI...","#thatpower",7245,-44,-176,-58,34.988,-0.581,72,"25",9,7421,1416,38.399
"13",13,"=","ARIANA GRANDE","The Way f/Mac Mil...",7173,41,487,-16,36.799,-0.027,65,"16",12,7173,1373,36.826
"14",14,"=","BRUNO MARS","When I Was Your M...",6284,-219,-1074,-82,38.28,-1.141,140,"37",1,16011,2737,106.569
"15",15,"=","MARIAH CAREY","#Beautiful f/Migu...",6113,113,599,-21,34.644,0.439,29,"19",15,6113,3429,34.644
"16",16,"+1","BRUNO MARS","Treasure",5636,193,1464,-145,36.758,0.593,24,"30",16,5636,2114,36.758
"17",17,"+1","IMAGINE DRAGONS","Radioactive",5353,117,1069,-28,29.94,0.369,52,"8",17,5353,1097,29.94
"18",18,"-2","PITBULL","Feel This Moment",5309,-165,-431,-50,38.258,-0.357,149,"51",3,13073,1706,86.979
"19",19,"=","EMELI SANDE","Next To Me",5214,17,280,-75,24.598,-0.052,108,"40",17,5214,560,24.65
"20",20,"=","ZEDD","Clarity f/Foxes",5069,58,610,-63,39.555,0.081,79,"24",18,5069,740,39.555
"21",21,"=","AVRIL LAVIGNE","Here's To Never G...",4738,-17,169,-91,21.841,-0.07,54,"35",18,4755,1758,21.911
"22",22,"=","ROBIN THICKE","Blurred Lines f/P...",4147,361,2050,198,28.2,2.156,26,"2",22,4147,2050,28.2
"23",23,"=","CALVIN HARRIS F/E...","I Need Your Love",3773,25,532,-47,28.523,0.145,60,"43",22,3773,579,28.523
"24",24,"=","ED SHEERAN","Lego House",3653,20,540,-40,19.331,0.147,86,"52",24,3653,788,19.331
"25",25,"=","KREWELLA","Alive",3306,-110,-1112,158,26.12,-1.297,117,"98",9,7991,1026,53.493
"26",26,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",3188,-85,-391,12,17.084,-0.468,141,"54",3,12353,6457,74.223
"27",27,"+1","MAROON 5","Love Somebody",3183,90,1059,-102,18.066,0.351,20,"41",27,3183,1161,18.066
"28",28,"-1","ANNA KENDRICK","Cups (Pitch Perfe...",3165,19,225,-29,20.119,0.22,68,"36",26,3165,599,20.119
