"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","R. CITY","Locked Away f/Adam Levine",17288,"+7",775,"-187",103.625,"+0.065",87,"6",1,17288,2155,103.625
2,"=","THE WEEKND","The Hills",16088,"+120",2393,"-240",96.756,"+0.726",64,"4/68",2,16088,2705,96.756
3,"+1","JUSTIN BIEBER","What Do You Mean?",14512,"+262",2717,"-60",96.544,"+1.527",38,"3",3,14512,5900,96.544
4,"-1","SELENA GOMEZ","Good For You f/A$AP Rocky",14304,"-202",-2339,"-101",84.949,"-2.307",105,"31/87",1,18426,4663,107.401
5,"=","TAYLOR SWIFT","Wildest Dreams",14081,"+276",2663,"+33",85.23,"+2.577",39,"2",5,14081,3531,85.23
6,"=","ED SHEERAN","Photograph",12015,"-171",-1662,"-199",70.037,"-0.265",143,"28",4,13993,1365,85.189
7,"=","THE WEEKND","Can't Feel My Face",11581,"-59",-997,"+107",74.652,"-0.847",119,"10",1,18773,4549,114.623
8,"+1","SHAWN MENDES","Stitches",11501,"+224",1830,"+34",71.757,"+1.592",136,"5",8,11501,1830,71.757
9,"-1","DEMI LOVATO","Cool For The Summer",11178,"-385",-2964,"-256",62.133,"-1.929",96,"39",2,14976,4704,81.953
10,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",10755,"-181",-1413,"+2",71.929,"-0.838",148,"33",1,18151,2026,108.966
11,"=","ONE DIRECTION","Drag Me Down",8965,"+27",408,"-86",45.854,"+0.428",66,"12",11,8965,3358,45.854
12,"=","MACKLEMORE & RYAN LEWIS","Downtown",8220,"+97",669,"+86",41.324,"+0.501",39,"9/61",12,8220,3957,41.324
13,"=","FALL OUT BOY","Uma Thurman",7312,"-230",-2000,"-22",37.129,"-1.674",168,"34",7,11238,1338,59.135
14,"+2","NICK JONAS","Levels",6795,"+157",855,"+126",32.511,"+0.943",43,"17",14,6795,1791,32.511
15,"-1","HAILEE STEINFELD","Love Myself",6768,"+12",315,"-45",32.163,"-0.125",55,"18",14,6768,2308,32.288
16,"+1","X AMBASSADORS","Renegades",6253,"+327",1573,"+231",33.912,"+1.713",56,"15",16,6253,1573,33.912
17,"+1","ELLIE GOULDING","On My Mind",5790,"+235",2019,"-134",33.479,"+1.494",18,"16",17,5790,3457,33.479
18,"+1","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",5361,"+134",667,"-36",33.148,"+1.320",71,"29",18,5361,1033,33.148
19,"+1","ELLE KING","Ex's and Oh's",4850,"+63",802,"-87",25.847,"+0.624",52,"7",19,4850,1084,25.847
20,"+1","ALESSIA CARA","Here",4460,"+135",849,"-10",20.102,"+0.585",78,"26",20,4460,859,20.102
21,"+1","MAJOR LAZER","Powerful f/Ellie Goulding",4375,"+168",783,"+7",21.783,"+1.054",30,"84",21,4375,1101,21.783
22,"+2","SELENA GOMEZ","Same Old Love",4131,"+118",1309,"-140",19.368,"+0.757",20,"21",22,4131,1534,19.368
23,"=","TAYLOR SWIFT","Bad Blood",3950,"-104",-671,"+25",24.209,"-0.556",140,"72",1,19566,6848,120.08
24,"+2","DRAKE","Hotline Bling",3908,"+143",1442,"-89",25.531,"+0.501",21,"1",24,3908,1578,25.531
25,"=","CHARLIE PUTH","Marvin Gaye f/Meghan Trainor",3444,"-382",-2313,"-377",15.193,"-2.301",110,"14",15,6757,722,33.805
26,"+1","MEGHAN TRAINOR","Like I'm Gonna Lose You",2991,"+99",508,"+50",13.12,"+0.651",98,"13",26,2991,508,13.12
27,"+2","RACHEL PLATTEN","Fight Song",2510,"-150",-1171,"-91",11.715,"-0.758",140,"19",8,10402,1603,52.805
