"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","JOHN LEGEND","All Of Me",17200,"+148",663,"-39",120.553,"+0.787",82,"2",1,17200,2520,120.553
"2",2,"=","JASON DERULO","Talk Dirty f/2 Chainz",16344,"-99",-401,"-272",112.982,"-0.917",113,"4/12",1,16827,2775,114.964
"3",3,"=","PHARRELL WILLIAMS","Happy",15556,"-29",-841,"+88",103.958,"-0.707",93,"1",1,17173,2414,120.293
"4",4,"=","KATY PERRY","Dark Horse",12958,"-179",-954,"-121",99.437,"-0.418",150,"8",1,17515,2780,123.167
"5",5,"+1","JUSTIN TIMBERLAKE","Not A Bad Thing",10643,"+170",1271,"+55",65.887,"+0.896",57,"15",5,10643,2024,65.887
"6",6,"-1","DEMI LOVATO","Neon Lights",10620,"-18",198,"-207",61.927,"+0.288",144,"35",5,10638,1162,61.927
"7",7,"=","AMERICAN AUTHORS","Best Day Of My Life",10156,"+129",781,"+132",58.786,"+0.476",133,"22",7,10156,1116,58.786
"8",8,"+1","BASTILLE","Pompeii",9217,"-45",-980,"+286",67.711,"-0.033",164,"13",3,15079,1804,100.897
"9",9,"-1","LORDE","Team",9178,"-195",-1460,"+196",67.678,"-1.841",149,"34",1,16451,1641,108.342
"10",10,"=","AVICII","Hey Brother",8612,"+21",217,"-25",51.798,"+0.318",137,"17",10,8612,816,51.798
"11",11,"=","ALOE BLACC","The Man",7966,"-282",-1052,"-347",35.715,"-1.662",89,"7",8,9064,1722,43.362
"12",12,"=","MARTIN GARRIX","Animals",7393,"+31",86,"+9",42.521,"+0.215",141,"29",12,7393,993,43.39
"13",13,"=","NAUGHTY BOY","La La La f/Sam Smith",7058,"+54",239,"-32",39.57,"+0.314",99,"26",13,7058,984,39.57
"14",14,"=","PARAMORE","Ain't It Fun",6967,"+112",608,"+45",43.772,"+1.293",72,"19",14,6967,978,43.772
"15",15,"=","RIXTON","Me And My Broken Heart",6398,"+167",762,"+118",35.654,"+0.366",50,"25",15,6398,1397,35.654
"16",16,"=","TIESTO","Red Lights",5237,"+145",700,"+54",32.482,"+1.044",59,"81",16,5237,850,32.482
"17",17,"=","PITBULL","Wild Wild Love f/GRL",5153,"+179",787,"+116",33.619,"+0.873",50,"28",17,5153,1068,33.619
"18",18,"+2","ED SHEERAN","Sing",4965,"+504",2514,"+125",34.65,"+2.844",13,"10",18,4965,2514,34.65
"19",19,"-1","DJ SNAKE & LIL JON","Turn Down For What",4716,"+122",846,"+79",31.887,"+1.281",92,"6",18,4716,846,31.887
"20",20,"-1","AUSTIN MAHONE","Mmm Yeah f/Pitbull",4580,"+52",242,"+22",19.466,"-0.118",76,"21",18,4580,764,20.02
"21",21,"=","MKTO","Classic",4524,"+93",388,"+76",22.471,"+0.511",141,"14",19,4524,570,22.471
"22",22,"+1","5 SECONDS OF SUMMER","She Looks So Perfect",3307,"+58",712,"-46",16.271,"+0.386",28,"27",22,3307,1186,16.271
"23",23,"-1","THE CHAINSMOKERS","#Selfie",3199,"-392",-2115,"-294",12.008,"-1.624",63,"24",13,6173,1709,33.093
"24",24,"=","CALVIN HARRIS","Summer",2938,"+131",574,"+6",24.528,"+1.092",31,"40",24,2938,763,24.528
"25",25,"+2","IGGY AZALEA","Fancy f/Charlie XCX",2776,"+189",934,"+180",17.731,"+1.278",31,"18",25,2776,934,17.731
"26",26,"=","NICO & VINZ","Am I Wrong",2765,"+139",920,"+67",13.07,"+0.603",20,"82",26,2765,1022,13.07
"27",27,"-2","NEON TREES","Sleeping With A Friend",2665,"+25",121,"-128",12.376,"-0.260",75,"47",24,2665,507,12.641
"28",28,"+1","DISCLOSURE","Latch f/Sam Smith",2450,"+61",163,"+28",11.61,"+0.076",78,"30",27,2450,344,11.61
"29",29,"-1","EMINEM","Headlights",2392,"-34",-305,"-30",10.281,"-0.358",65,"71",23,2731,453,13.933
"30",30,"=","B.O.B","John Doe f/Priscilla",2336,"-5",-154,"-58",10.937,"+0.238",62,"38",25,2490,644,12.96
"31",31,"=","KID INK","Show Me f/Chris Brown",1961,"-178",-1041,"-85",14.373,"-0.759",106,"50",19,3945,644,21.33
"32",32,"=","LADY GAGA","G.U.Y.",1774,"+25",292,"-101",6.829,"-0.301",22,"--",32,1774,816,7.227
"33",33,"+2","KATY PERRY","Birthday",1615,"+153",899,"+108",12.203,"+1.137",15,"219",33,1615,899,12.203
"34",34,"+3","KATY TIZ","The Big Bang",1409,"+85",66,"+71",9.702,"+0.510",26,"233",34,1409,878,9.702
"35",35,"+1","HOT CHELLE RAE","Don't Say Goodnight",1328,"-14",-4,"-31",5.546,"-0.273",45,"--",35,1358,225,6.003
"36",36,"-2","CASH CASH","Take Me Home f/Bebe Rexha",1238,"-231",-1455,"-98",7.882,"-0.998",155,"122",13,6726,1074,37.25
"37",37,"+3","SHAKIRA","Empire",1152,"+29",146,"+67",7.129,"-0.229",24,"62",37,1152,494,7.445
"38",38,"+3","NEW HOLLOW","She Ain't You",1118,"+11",115,"+2",3.222,"+0.002",36,"--",38,1118,181,3.222
"39",39,"-1","BEYONCE","Drunk In Love f/Jay Z",1080,"-116",-712,"+182",8.922,"-0.814",92,"45",12,7095,1663,41.601
"40",40,"-1","ZEDD","Find You f/M. Koma & M. Bryant",1029,"-105",-458,"-87",4.933,"-0.555",57,"177",33,1570,262,7.838
"41",41,"+2","CHRISTINA PERRI","Human",904,"-9",35,"-51",2.799,"-0.109",41,"16",41,918,136,2.956
"42",42,"+2","AFROJACK","Ten Feet Tall f/Wrabel",756,"+54",148,"+22",2.579,"+0.175",22,"--",42,756,167,2.653
"43",43,"+3","MAGIC!","Rude",713,"+63",334,"+64",4.509,"+0.623",5,"170",43,713,334,4.509
"44",44,"+1","AJR","I'm Ready",675,"+24",156,"+13",1.426,"+0.079",10,"193",44,675,190,1.426
"45",45,"+2","KONGOS","Come With Me Now",658,"+59",360,"+42",3.168,"+0.207",3,"95",45,658,360,3.168
"46",46,"+2","CHRIS BROWN","Loyal f/Lil' Wayne",522,"-2",24,"-6",2.161,"+0.027",24,"73",46,524,102,2.161
"47",47,"--","MY CRAZY GIRLFRIEND","Crazy Stupid Love",515,"--",314,"--",1.349,"--",1,"--",47,515,314,1.349
"48",48,"--","SIA","Chandelier",479,"--",313,"--",3.488,"--",1,"--",48,479,313,3.488
"49",49,"+1","TREY SONGZ","Na Na",479,"-4",-13,"-12",1.772,"-0.045",21,"41",47,503,139,2.057
