"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FUN. We Are Young f/Janelle Monae",14405,"+6",533,"-103",109.803,"+0.394",65,"--",1,14416,2738,109.803
2,"=","WANTED Glad You Came",13421,"-46",-207,"-12",97.199,"-0.630",110,"--",1,13712,1363,101.962
3,"=","KATY PERRY Part Of Me",11920,"-99",98,"-153",78.296,"+0.256",74,"--",3,12039,3625,78.296
4,"=","FLO RIDA Wild Ones f/Sia",11731,"+53",779,"-139",83.296,"+0.884",83,"--",4,11731,1940,83.296
5,"+1","NICKI MINAJ Starships",9052,"+125",990,"-12",69.269,"+0.962",73,"--",5,9052,1834,69.269
6,"-1","KELLY CLARKSON Stronger (What Doesn't Ki...",9029,"-157",-1504,"+116",69.832,"-0.742",110,"--",1,13549,2321,99.332
7,"=","ONE DIRECTION What Makes You Beautiful",8940,"+105",960,"-61",57.634,"+1.063",58,"--",7,8940,1579,57.634
8,"=","GOTYE Somebody That I Used To Know",8653,"+252",1523,"+11",66.191,"+2.585",57,"1",8,8653,1560,66.191
9,"+1","ADELE Rumour Has It",8119,"+26",932,"-123",55.37,"-0.394",54,"--",9,8119,1514,55.764
10,"-1","CALVIN HARRIS Feel So Close",8079,"-18",79,"-51",54.258,"-0.153",78,"--",7,8124,1329,55.352
11,"=","JUSTIN BIEBER Boyfriend",7901,"-32",142,"-85",48.686,"-0.607",32,"--",9,7937,4726,51.492
12,"=","DRAKE Take Care f/Rihanna",6783,"-213",-677,"-149",54.429,"-2.166",111,"--",8,7620,1220,60.618
13,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",6294,"-185",-1548,"+71",48.918,"-1.525",138,"--",2,12506,1674,92.019
14,"=","CARLY RAE JEPSEN Call Me Maybe",6190,"+162",894,"+52",42.031,"+0.956",47,"--",14,6190,1298,42.031
15,"=","GYM CLASS HEROES Ass Back Home",5836,"-102",-1738,"+215",47.216,"-1.167",155,"--",4,11001,1379,73.574
16,"=","KARMIN Broken Hearted",5708,"+13",297,"-23",34.292,"-0.155",68,"--",15,5708,936,34.447
17,"=","TRAIN Drive By",5529,"+8",308,"-49",32.172,"+0.259",103,"--",17,5529,601,32.172
18,"=","JENNIFER LOPEZ Dance Again f/Pitbull",4658,"+3",388,"-59",30.312,"-0.146",28,"--",18,4658,2243,30.458
19,"=","B.O.B So Good",4563,"-40",-75,"-34",30.068,"-0.753",55,"--",18,4675,1013,31.923
20,"=","MAROON 5 Payphone f/Wiz Khalifa",4538,"+223",2981,"-317",31.81,"+2.105",11,"--",20,4538,3415,31.81
21,"=","TAYLOR SWIFT Eyes Open",3851,"-53",-28,"-101",21.541,"-0.550",33,"--",20,3925,1442,22.308
22,"=","PITBULL Back In Time",2870,"+126",526,"+69",16.249,"+0.441",29,"--",22,2870,916,16.249
23,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",2566,"-35",-596,"+79",16.817,"-0.315",155,"--",10,7182,1174,48.863
24,"=","ELLIE GOULDING Lights",2353,"+53",255,"+29",14.7,"+0.345",77,"--",24,2353,431,14.7
25,"=","DRAKE The Motto f/Lil Wayne",2040,"+24",133,"-17",18.952,"+0.253",68,"--",25,2040,321,18.952
26,"=","DEMI LOVATO Give Your Heart A Break",1992,"+21",282,"+1",14.279,"+0.320",58,"--",26,1992,362,14.279
27,"=","HAVANA BROWN We Run The Night f/Pitbull",1635,"+8",24,"-20",12.225,"+0.033",75,"--",27,1635,237,12.398
28,"=","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",1566,"-32",-120,"+0",7.273,"-0.397",54,"--",27,1740,461,9.538
29,"+1","NEON HITCH F U Betta",1480,"+21",199,"+10",4.714,"+0.189",54,"--",29,1480,215,4.714
30,"-1","CHRIS BROWN Turn Up The Music",1468,"-71",-717,"+27",13.019,"-0.419",86,"--",17,4894,987,33.507
31,"=","CHRIS RENE Young Homie",1445,"+15",194,"-2",5.631,"+0.089",47,"--",31,1445,213,5.631
32,"=","RIHANNA Where Have You Been",1326,"+142",833,"+69",12.129,"+1.035",12,"--",32,1326,833,12.129
33,"=","DAVID GUETTA Titanium f/Sia",1225,"+58",424,"-10",7.728,"+0.326",19,"--",32,1225,497,7.728
34,"=","RIHANNA Talk That Talk f/Jay Z",1013,"-14",-192,"+22",7.176,"+0.036",80,"--",24,2226,339,12.882
35,"=","HOT CHELLE RAE Honestly",964,"+9",97,"-1",3.776,"+0.034",26,"--",34,964,284,3.776
36,"--","USHER Scream",888,"--",888,"--",12.094,"--",1,"--",36,888,888,12.094
37,"-1","USHER Climax",669,"-55",-191,"-46",2.321,"-0.178",40,"--",34,905,348,3.895
38,"-1","CHRISTINA PERRI A Thousand Years",595,"-38",-265,"-20",2.827,"-0.097",113,"--",23,2055,280,9.423
39,"-1","NEON TREES Everybody Talks",566,"+20",189,"-12",1.932,"+0.156",18,"--",38,566,201,1.932
40,"+3","JASON MRAZ I Won't Give Up",450,"+39",177,"+37",1.708,"+0.114",12,"--",40,450,177,1.708
41,"-2","SEAN PAUL She Doesn't Mind",449,"-36",-109,"-34",1.782,"-0.088",47,"--",38,560,158,2.09
42,"-1","RIHANNA Birthday Cake",439,"-10",-24,"-12",1.689,"-0.015",26,"--",40,479,116,1.742
43,"+1","KIRKO BANGZ Drank In My Cup",435,"+29",39,"+28",2.72,"+0.007",24,"--",42,435,184,3.45
44,"-4","WALLPAPER F**king Best Song Everrr",402,"-51",-400,"+4",1.26,"-0.200",42,"--",34,908,262,3.847
45,"-3","MADONNA Girl Gone Wild",401,"-19",-122,"-6",0.834,"-0.041",26,"--",39,537,245,1.342
46,"-1","COLDPLAY Paradise",377,"+27",139,"+14",2.177,"+0.181",37,"--",38,892,255,2.679
47,"-1","GROUPLOVE Tongue Tied",323,"+37",135,"+32",0.655,"+0.099",3,"--",46,323,135,0.655
48,"--","RITA ORA How We Do (Party)",295,"--",242,"--",1.352,"--",1,"--",48,295,242,1.352
49,"-2","NICKI MINAJ Right By My Side f/Chris Bro...",267,"+3",24,"-3",0.987,"-0.026",12,"--",46,267,92,1.019
50,"-2","THE CAB La La",240,"-3",1,"-5",0.331,"+0.000",21,"--",46,243,82,0.356
