"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ROBIN THICKE","Blurred Lines f/P...",16625,24,218,-59,111.245,0.183,82,"1",1,16625,2544,111.245
2,"=","IMAGINE DRAGONS","Radioactive",14563,-13,148,-84,91.661,-0.064,108,"4",2,14606,2069,91.725
3,"=","DAFT PUNK","Get Lucky",14367,-65,-560,-29,91.373,-1.236,99,"7",2,14968,2173,99.686
4,"=","ZEDD","Clarity f/Foxes",11939,109,646,-22,85.689,1.272,135,"13",4,11939,1183,85.689
5,"+1","MAROON 5","Love Somebody",11109,191,1278,26,75.033,1.423,76,"17",5,11109,1278,75.033
6,"-1","JASON DERULO","The Other Side",11057,107,338,97,64.821,0.629,102,"24",5,11057,2399,64.821
7,"=","BRUNO MARS","Treasure",11028,167,786,146,67.058,1.374,80,"15/48",6,11028,2114,67.058
8,"=","CALVIN HARRIS F/E...","I Need Your Love",9512,112,489,83,62.318,0.968,116,"25",8,9512,1386,62.318
9,"=","MACKLEMORE & RYAN...","Same Love f/Mary ...",8740,102,757,9,61.715,0.707,67,"8",9,8740,1815,61.715
10,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",8450,-40,-1002,128,60.053,-0.3,138,"16",1,16503,2448,112.279
11,"=","ANNA KENDRICK","Cups (Pitch Perfe...",8188,100,382,36,51.729,0.862,124,"11",11,8188,992,51.729
12,"=","CAPITAL CITIES","Safe And Sound",7628,63,564,-33,50.429,0.784,100,"6",12,7628,1083,50.429
13,"+1","MILEY CYRUS","We Can't Stop",7513,113,727,-14,43.077,1.029,55,"2",13,7513,1276,43.077
14,"-1","JUSTIN TIMBERLAKE","Mirrors",7382,-111,-790,7,54.236,-0.592,130,"22",1,16201,3114,111.865
15,"=","SELENA GOMEZ","Come & Get It",7064,-320,-2486,41,40.279,-1.006,112,"10",1,14547,2034,86.045
16,"=","FLORIDA-GEORGIA L...","Cruise",6269,-111,-1243,209,30.754,-0.499,126,"18/30",6,10190,1411,52.727
17,"=","RIHANNA","Right Now f/David...",6039,31,287,-29,34.207,-0.259,65,"109",17,6039,1144,35.227
18,"=","JUSTIN TIMBERLAKE","Take Back The Nig...",5430,136,1293,-160,37.642,0.51,18,"92",18,5430,3722,37.642
19,"=","AUSTIN MAHONE","What About Love",4772,17,305,-89,21.711,-0.185,51,"59",18,4772,982,22.262
20,"=","KE$HA","Crazy Kids",4509,18,45,-19,21.171,-0.138,89,"62",18,4518,529,22.983
21,"=","NIKKI WILLIAMS","Glowing",3801,64,329,-27,18.173,0.484,114,"117",21,3801,427,18.173
22,"=","PHILLIP PHILLIPS","Gone, Gone, Gone",3052,54,412,11,15.592,0.35,63,"23",22,3052,462,15.592
23,"=","JAY Z","Holy Grail f/Just...",2815,88,598,66,16.16,0.16,26,"3",23,2815,2095,19.078
24,"=","PARAMORE","Still Into You",2750,50,662,-49,12.771,0.5,82,"53",24,2750,711,12.771
25,"=","LANA DEL REY","Summertime Sadnes...",2703,149,702,53,20.863,1.249,27,"27/69",25,2703,763,20.863
26,"=","EMBLEM3","Chloe (You're The...",2519,11,98,-2,8.561,0.069,93,"66",24,2519,382,8.561
27,"=","LABRINTH","Beneath Your Beau...",2376,25,361,-78,11.17,0.14,74,"9",27,2376,485,11.17
28,"=","ARIANA GRANDE","The Way f/Mac Mil...",2237,-51,-322,11,14.377,-0.462,121,"32",11,7681,1373,40.497
29,"+2","TAYLOR SWIFT","Everything Has .....",2231,96,849,-66,12.489,0.638,16,"130",29,2231,990,12.489
