"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"18",18,"=","KELLY CLARKSON Mr. Know It All",4255,"+76",641,"-22",22.905,"+0.344",30,"19",18,4255,1093,22.905
"19",19,"=","ALEXANDRA STAN Mr. Saxobeat",4183,"+93",629,"+55",34.47,"+0.832",72,"25",19,4183,629,34.47
"20",20,"=","THE SCRIPT Nothing",3974,"+16",303,"-57",19.314,"+0.226",66,"26",18,3974,722,19.314
"21",21,"=","LIL WAYNE How To Love",3338,"-29",-241,"+122",22.921,"-0.692",121,"18",9,8047,1328,45.275
"22",22,"=","ANDY GRAMMER Keep Your Head Up",2979,"+7",157,"-27",11.782,"+0.083",100,"73",22,2979,355,11.782
"23",23,"=","NEW BOYZ Better With The Lights Off",2662,"+41",372,"-19",9.781,"+0.246",60,"31",23,2662,423,9.781
"24",24,"+2","RIHANNA We Found Love f/Calvin Harris",2225,"+285",1645,"+167",20.768,"+1.895",9,"5",24,2225,1645,20.768
"25",25,"-1","AFROJACK Take Over Control f/Eva Simons",2170,"-101",-451,"-86",18.728,"-0.059",106,"54",24,2836,435,23.455
"26",26,"-1","IYAZ Pretty Girls",1948,"-228",-1478,"+35",8.022,"-0.806",121,"55",17,4770,659,22.767
"27",27,"=","PATRICK STUMP This City f/Lupe Fiasco",1904,"+42",314,"+16",8.443,"+0.051",37,"125",27,1904,386,8.538
"28",28,"=","SELENA GOMEZ & THE SCENE Love You Like A...",1650,"+43",193,"+4",7.519,"+0.219",42,"32",28,1650,306,7.519
"29",29,"=","THE BAND PERRY If I Die Young",1536,"-27",-370,"+143",10.346,"+0.022",146,"28",11,6052,768,32.555
"30",30,"+1","LLOYD Dedication To My Ex...",1461,"+47",304,"+17",5.6,"+0.269",31,"171",30,1461,315,5.6
"31",31,"+1","NICKI MINAJ Fly f/Rihanna",1405,"+40",573,"-70",6.315,"+0.170",16,"53",31,1405,643,6.315
"32",32,"-2","KELLY ROWLAND Motivation f/Lil Wayne",1334,"-180",-1066,"-73",7.014,"-0.673",91,"66",21,2998,415,15.279
"33",33,"=","MATT NATHANSON Faster",1277,"+12",51,"+23",4.69,"+0.020",84,"102",32,1277,166,4.717
"34",34,"+1","BRITNEY SPEARS Criminal",1276,"+65",532,"-36",6.671,"+0.241",13,"254",34,1276,596,6.671
"35",35,"-1","GAVIN DEGRAW Not Over You",1258,"+38",266,"+3",4.498,"+0.152",40,"48",34,1258,310,4.498
"36",36,"=","WIZ KHALIFA No Sleep",1062,"-13",-31,"-33",3.696,"-0.039",51,"77",34,1093,246,3.907
"37",37,"=","DEMI LOVATO Skyscraper",1050,"-22",-38,"-20",7.038,"+0.128",53,"37",35,1122,194,7.038
"38",38,"=","JESSIE J Domino",1038,"+38",325,"+5",4.326,"+0.027",18,"178",38,1038,335,4.326
"39",39,"+1","FLO RIDA Good Feeling",891,"+36",425,"-20",4.525,"+0.376",9,"103",39,891,445,4.525
"40",40,"-1","DJ KHALED I'm On One f/Drake, Rick Ross",825,"-76",-290,"-62",8.622,"-0.226",48,"59",32,1238,297,10.079
"41",41,"=","NICOLE SCHERZINGER Don't Hold Your Breat...",813,"+58",366,"-12",1.873,"+0.054",8,"522",41,813,446,1.873
"42",42,"=","SEAN PAUL Got 2 Luv U f/Alexis Jordan",766,"+12",139,"-23",3.103,"-0.011",23,"75",42,766,196,3.118
"43",43,"=","BREATHE CAROLINA Blackout",721,"+28",104,"+20",1.916,"+0.128",40,"246",40,721,104,1.916
"44",44,"=","LADY ANTEBELLUM Just A Kiss",670,"+17",175,"-17",2.775,"+0.078",13,"22",44,670,235,2.775
"45",45,"=","HOT CHELLE RAE I Like It Like That f/New...",624,"+62",395,"+40",1.705,"+0.114",4,"110",45,624,395,1.705
"46",46,"=","NICKELBACK When We Stand Together",576,"+70",446,"+32",2.177,"+0.242",2,"47",46,576,446,2.177
"47",47,"=","WE THE KINGS Say You Like Me",494,"+0",19,"-3",1.085,"-0.020",15,"--",45,495,320,1.13
"48",48,"+2","ENRIQUE IGLESIAS I Like How It Feels",487,"+42",235,"+24",3.321,"+0.152",2,"131",48,487,235,3.321
"49",49,"-1","KREAYSHAWN Gucci Gucci",460,"-25",-61,"-24",2.254,"-0.089",26,"76",43,546,112,2.568
"50",50,"--","BRUNO MARS It Will Rain",437,"--",437,"--",4.5,"--",1,"21",50,437,437,4.5
