"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","ROBIN THICKE","Blurred Lines f/P...",14804,"-274",-1187,"-224",96.355,"-2.045",116,"4",1,16771,2544,113.5
"2",2,"=","ZEDD","Clarity f/Foxes",13853,"-95",-297,"-226",89.422,"-0.871",169,"22",2,14188,1183,92.157
"3",3,"=","MAROON 5","Love Somebody",13450,"-163",-460,"-183",81.957,"-1.241",110,"40",2,13931,1278,87.913
"4",4,"=","CAPITAL CITIES","Safe And Sound",11222,"+91",892,"-29",75.245,"+0.645",134,"15",4,11222,1083,75.245
"5",5,"=","MACKLEMORE & RYAN...","Same Love f/Mary ...",10992,"+16",516,"+89",68.547,"-0.175",101,"13",5,10992,1815,71.324
"6",6,"=","CALVIN HARRIS F/E...","I Need Your Love",10701,"-10",69,"+28",71.56,"+0.000",150,"41",5,10763,1386,72.137
"7",7,"=","IMAGINE DRAGONS","Radioactive",10170,"-167",-1328,"+120",68.555,"-1.511",142,"14",2,14606,2069,92.777
"8",8,"=","LANA DEL REY","Summertime Sadnes...",9859,"+99",1054,"-98",67.439,"+0.125",61,"16/20",8,9859,1923,67.439
"9",9,"+1","KATY PERRY","Roar",9476,"+253",1585,"+19",68.279,"+2.692",22,"1",9,9476,6098,68.279
"10",10,"-1","MILEY CYRUS","We Can't Stop",9368,"-37",261,"-107",54.448,"-0.029",89,"10",9,9405,1276,54.477
"11",11,"=","ANNA KENDRICK","Cups (Pitch Perfe...",8762,"-227",-943,"-253",48.479,"-2.060",158,"17",8,9705,992,59.103
"12",12,"=","BRUNO MARS","Treasure",7314,"-373",-2130,"-273",40.946,"-2.114",114,"25/66",5,11434,2114,69.467
"13",13,"=","AVICII","Wake Me Up",6997,"+238",2043,"-60",48.064,"+1.565",37,"3",13,6997,2103,48.064
"14",14,"+1","JAY Z","Holy Grail f/Just...",6538,"+5",586,"-207",41.129,"+0.259",60,"8",14,6538,2095,41.129
"15",15,"-1","JUSTIN TIMBERLAKE","Take Back The Nig...",6532,"-98",-277,"-111",32.926,"-1.008",52,"36",13,6823,3722,40.113
"16",16,"=","DAFT PUNK","Get Lucky",5982,"-155",-1053,"-101",42.999,"-0.887",133,"19",2,14968,2173,99.686
"17",17,"=","LADY GAGA","Applause",5797,"+73",570,"-200",34.815,"+0.292",21,"5",17,5797,3922,34.815
"18",18,"=","JASON DERULO","The Other Side",5150,"-323",-1960,"-134",34.734,"-1.165",136,"71",5,11323,2399,66.105
"19",19,"=","ONE DIRECTION","Best Song Ever",5057,"-47",107,"-137",24.009,"+0.002",44,"12",17,5165,1660,24.009
"20",20,"=","PHILLIP PHILLIPS","Gone, Gone, Gone",4240,"-11",7,"-13",23.737,"-0.297",97,"35",19,4258,462,24.14
"21",21,"=","PARAMORE","Still Into You",4213,"-11",328,"-51",24.451,"+0.552",116,"31",20,4224,711,24.451
"22",22,"=","ENRIQUE IGLESIAS","Turn The Night Up",4017,"+11",24,"+5",19.722,"-0.094",42,"70",21,4111,2260,24.628
"23",23,"=","TAYLOR SWIFT","Everything Has .....",4002,"+20",161,"-26",21.814,"-0.116",50,"42",23,4002,990,21.993
"24",24,"=","LORDE","Royals",3985,"+282",1669,"+114",31.818,"+2.156",21,"6",24,3985,1669,31.818
"25",25,"+2","DRAKE","Hold On We're Goi...",3017,"+125",1007,"-118",19.196,"+0.925",22,"--",25,3017,1125,19.196
"26",26,"=","BONNIE MCKEE","American Girl",2983,"+12",99,"+15",14.89,"+0.241",57,"102",25,2997,740,15.059
"27",27,"+1","AWOLNATION","Sail",2468,"-35",132,"-49",10.948,"-0.266",102,"26",27,2511,299,11.323
"28",28,"+1","PINK","True Love f/Lily ...",2215,"-6",-5,"+3",10.395,"+0.063",43,"78",28,2250,503,10.728
"29",29,"+1","LABRINTH","Beneath Your Beau...",1987,"-110",-703,"-124",7.355,"-0.687",108,"30",25,2799,485,13.99
"30",30,"+1","ROBIN THICKE","Give It 2 U f/Ken...",1948,"+55",406,"-22",11.958,"+0.515",29,"21",30,1948,476,11.958
"31",31,"+1","SELENA GOMEZ","Slow Down",1811,"+115",741,"+13",10.536,"+0.773",15,"89",31,1811,796,10.536
"32",32,"+3","EMINEM","Berzerk",1757,"+297",1757,"+297",14.347,"+2.281",6,"2/81",32,1757,1757,14.347
"33",33,"=","TEGAN & SARA","Closer",1633,"+39",242,"+28",7.471,"+0.360",78,"334",33,1633,242,7.471
"34",34,"=","NEIGHBOURHOOD","Sweater Weather",1561,"-19",38,"-32",5.667,"-0.039",65,"75",32,1618,262,5.838
"35",35,"+2","FIFTH HARMONY","Miss Movin' On",1452,"+38",324,"+39",6.201,"+0.470",55,"111",35,1452,324,6.201
"36",36,"=","KREWELLA","Live For The Nigh...",1430,"+1",47,"+3",5.644,"-0.021",42,"318",34,1452,288,5.741
"37",37,"+1","CODY SIMPSON","Pretty Brown Eyes",1388,"+5",-3,"-3",4.036,"+0.041",52,"158",34,1410,328,4.123
"38",38,"+1","FLO RIDA","Can't Believe It ...",1131,"-8",-9,"-38",4.903,"-0.089",29,"109",38,1150,479,5.365
"39",39,"+1","ARMIN VAN BUUREN","This Is What It F...",1065,"+20",122,"-17",9.089,"+0.089",39,"228",39,1065,225,9.089
"40",40,"+1","DEMI LOVATO","Made In The USA",933,"-14",-64,"+5",3.492,"-0.201",40,"190",40,1032,271,4.421
"41",41,"+4","MIKA","Popular Song f/Ar...",537,"-5",37,"+1",1.226,"+0.009",15,"148",41,551,210,1.333
"42",42,"+6","ICONA POP","All Night",515,"+33",69,"+26",1.387,"+0.166",15,"--",42,515,96,1.387
"43",43,"+3","FALL OUT BOY","Alone Together",512,"+10",66,"+13",1.654,"+0.072",14,"--",43,512,170,1.654
"44",44,"+3","J. COLE","Crooked Smile f/T...",504,"+2",23,"-22",1.853,"-0.015",14,"--",44,504,124,1.868
