"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"+1","DEMI LOVATO","Give Your Heart A Br...",11717,"+57",566,"-88",79.845,"-0.179",186,"30",1,11717,1256,80.024
"2",2,"-1","ELLIE GOULDING","Lights",11664,"-83",-776,"+58",87.965,"-0.765",205,"22",1,13999,1482,101.262
"3",3,"+2","FLO RIDA","Whistle",10894,"+126",1034,"-21",69.878,"+0.585",89,"4",3,10894,1412,69.878
"4",4,"-1","KATY PERRY","Wide Awake",10874,"-363",-1614,"-339",73.009,"-2.799",103,"19",1,14124,2824,100.029
"5",5,"-1","DAVID GUETTA","Titanium f/Sia",10756,"-69",-392,"-18",74.516,"-1.429",147,"20",3,11268,1091,79.723
"6",6,"=","PINK","Blow Me (One Last Ki...",9845,"+58",645,"-65",66.744,"+0.526",60,"15/97",6,9845,2737,66.744
"7",7,"=","NEON TREES","Everybody Talks",9347,"+209",1227,"+167",61.774,"+1.106",146,"8",7,9347,1632,61.774
"8",8,"=","CALVIN HARRIS","Let's Go f/Ne-Yo",7848,"-357",-1410,"-361",48.589,"-2.361",127,"39",5,9398,1254,61.384
"9",9,"+1","OWL CITY & CARLY RAE...","Good Time",7627,"+64",372,"+41",50.109,"+0.437",68,"5",9,7627,1961,50.109
"10",10,"-1","CHER LLOYD","Want U Back",7523,"-176",-546,"-212",41.13,"-1.054",113,"9",9,8069,1103,45.503
"11",11,"+1","MAROON 5","One More Night",7345,"+77",1129,"-112",48.724,"+1.236",46,"2",11,7345,1241,48.724
"12",12,"-1","MAROON 5","Payphone f/Wiz Khali...",7331,"-93",-948,"+148",51.71,"-1.462",139,"31",1,14353,3415,107.136
"13",13,"+1","JUSTIN BIEBER","As Long As You Love ...",7185,"-25",524,"-162",47.819,"+0.503",59,"6",13,7210,1300,47.819
"14",14,"-1","RIHANNA","Where Have You Been",7046,"-176",-875,"-124",57.651,"-2.533",140,"44",2,12963,1884,95.69
"15",15,"=","TAYLOR SWIFT","We Are Never Ever Ge...",6707,"+74",1238,"-261",45.53,"+0.110",19,"1",15,6707,4592,45.53
"16",16,"=","FUN.","Some Nights",5752,"+142",633,"+106",36.945,"+0.417",84,"3",16,5752,1097,36.945
"17",17,"=","NICKI MINAJ","Pound The Alarm",4945,"+63",403,"+42",32.648,"+0.689",48,"16",17,4945,1036,32.648
"18",18,"+1","ALEX CLARE","Too Close",4728,"+85",804,"-34",34.687,"+0.497",96,"11",18,4728,838,34.687
"19",19,"-1","USHER","Scream",4654,"-87",-633,"+85",30.131,"-1.371",129,"47",6,9627,2323,68.266
"20",20,"=","NO DOUBT","Settle Down",4036,"-81",-232,"-100",20.075,"-0.795",46,"62",19,4315,1467,23.29
"21",21,"+1","CHRIS BROWN","Don't Wake Me Up",3614,"+150",937,"+114",27.654,"+1.345",77,"23",21,3614,937,27.654
"22",22,"-1","JASON MRAZ","I Won't Give Up",3543,"-25",40,"-79",25.28,"-0.079",140,"12",21,3568,443,25.359
"23",23,"=","KELLY CLARKSON","Dark Side",3406,"+2",202,"-40",16.786,"-0.174",85,"41",20,3406,493,18.412
"24",24,"+1","KARMIN","Hello",2881,"+6",599,"-100",15.606,"+0.130",26,"108",24,2881,1012,15.606
"25",25,"-1","THE WANTED","Chasing The Sun",2758,"-242",-1508,"-203",14.853,"-1.697",121,"71",16,4729,656,26.67
"26",26,"=","TRAIN","50 Ways To Say Goodb...",2210,"+71",538,"-7",9.516,"+0.416",29,"14",26,2210,717,9.516
"27",27,"=","DAVID GUETTA","I Can Only Imagine f...",2162,"+46",551,"-38",15.485,"+0.371",35,"70",27,2162,589,15.485
"28",28,"=","OLLY MURS","Heart Skips A Beat",2034,"-3",107,"-17",10.061,"-0.021",51,"94",26,2037,401,10.331
"29",29,"=","NE-YO","Let Me Love You",2029,"+82",458,"-11",15.069,"+0.524",24,"50",29,2029,580,15.069
"30",30,"=","LINKIN PARK","Burn It Down",1819,"+5",314,"-39",7.773,"+0.047",88,"56",29,1819,383,7.773
"31",31,"=","CONOR MAYNARD","Vegas Girl",1329,"+18",234,"-5",5.064,"+0.139",36,"229",31,1329,260,5.064
"32",32,"=","PITBULL","Get It Started f/Sha...",1117,"-39",-25,"-89",6.198,"+0.101",49,"173",31,1218,277,6.198
"33",33,"+2","PHILLIP PHILLIPS","Home",1014,"+58",169,"+68",4.425,"+0.268",53,"7",33,1014,311,4.752
"34",34,"-1","MATCHBOX TWENTY","She's So Mean",981,"-5",22,"-21",4.832,"-0.064",77,"28",33,1064,574,5.015
"35",35,"-1","BIG TIME RUSH","Windows Down",924,"-44",-33,"-86",3.031,"-0.172",33,"164",34,992,253,3.29
"36",36,"=","GROUPLOVE","Tongue Tied",804,"-141",-902,"+18",8.242,"-0.329",131,"63",20,2955,433,18.208
"37",37,"+5","ENRIQUE IGLESIAS","Finally Found You f/...",786,"+138",709,"+118",7.941,"+1.087",4,"--",37,786,709,7.941
"38",38,"=","ED SHEERAN","The A Team",730,"+15",152,"+1",4.004,"+0.107",14,"75",38,730,176,4.004
"39",39,"+2","TREY SONGZ","2 Reasons f/T.I.",716,"+47",191,"+33",4.751,"+0.642",14,"151",39,716,191,4.751
"40",40,"-3","CHRIS WALLACE","Remember When (Push ...",716,"-11",59,"-34",2.221,"-0.133",21,"--",37,727,122,2.399
"41",41,"-2","AUSTIN MAHONE","Say Somethin",688,"-10",31,"-53",3.915,"-0.057",30,"266",38,700,183,4.027
"42",42,"-2","MARINA AND THE DIAMO...","Primadonna",685,"+1",-48,"+10",1.912,"+0.012",56,"231",37,751,93,2.411
"43",43,"+4","ZEDD","Spectrum f/Matthew K...",615,"+64",217,"+85",2.711,"+0.330",12,"369",43,615,219,2.711
"44",44,"+1","AFROJACK & SHERMANOL...","Can't Stop Me",588,"+25",-22,"+58",8.326,"-0.284",59,"324",40,659,101,9.11
"45",45,"-2","ONE DIRECTION","One Thing",587,"-47",-175,"-7",3.575,"-0.274",119,"69",13,5433,975,29.694
"46",46,"-2","TREY SONGZ","Heart Attack",565,"-20",-27,"-16",2.171,"-0.097",32,"107",42,597,139,2.509
"47",47,"-1","WIZ KHALIFA","Work Hard, Play Hard",555,"-3",-5,"-5",2.18,"+0.002",46,"51",44,583,93,2.358
"48",48,"=","KANYE WEST","Mercy f/Big Sean/Pus...",497,"+19",118,"+8",4.697,"+0.442",12,"25",48,497,118,4.697
"49",49,"=","OUTASIGHT","Now Or Never",421,"-48",-396,"+37",3.293,"-0.442",115,"--",25,2249,320,12.293
"50",50,"--","BRIDGIT MENDLER","Ready Or Not",405,"--",218,"--",1.76,"--",1,"66",50,405,218,1.76
