"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","RIHANNA We Found Love f/Calvin Harris",14192,"-26",119,"-64",94.948,"-0.337",84,"2",1,14218,2184,95.285
"2",2,"=","BRUNO MARS It Will Rain",12153,"+120",1410,"-205",72.248,"+1.428",76,"4",2,12153,2024,72.248
"3",3,"+1","KATY PERRY The One That Got Away",11812,"+100",978,"-122",73.107,"+0.697",72,"5",3,11812,1631,73.107
"4",4,"-1","LMFAO Sexy And I Know It",11697,"-76",-186,"-25",72.678,"-0.590",113,"1",2,12000,1530,74.768
"5",5,"=","DAVID GUETTA Without You f/Usher",10811,"-156",-1069,"+37",65.342,"-0.987",113,"16",1,13428,1586,84.476
"6",6,"=","FLO RIDA Good Feeling",9668,"+116",483,"+14",62.997,"+0.561",84,"3",6,9668,1207,62.997
"7",7,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",9170,"-100",-821,"+149",61.378,"-0.666",172,"14",1,13951,1685,86.013
"8",8,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",7251,"-123",-958,"+35",49.929,"-0.485",162,"11",1,14127,1893,93.336
"9",9,"=","ADELE Someone Like You",6781,"-140",-833,"+40",49.752,"-1.374",133,"8",2,13563,2614,91.686
"10",10,"=","SELENA GOMEZ & THE SCENE Love You Like A...",6609,"+16",759,"-228",34.184,"+0.213",117,"31",10,6609,1048,34.184
"11",11,"+2","T-PAIN 5 O'clock f/Wiz Khalifa",6447,"+104",657,"+26",33.875,"+0.153",71,"10",11,6447,1264,33.875
"12",12,"=","KELLY CLARKSON Mr. Know It All",6315,"-52",-70,"-108",32.732,"-0.474",105,"36",11,6408,1093,34.137
"13",13,"-2","COBRA STARSHIP You Make Me Feel... f/Sab...",6277,"-102",-767,"+114",40.252,"-0.694",187,"33",4,11548,1097,70.438
"14",14,"=","LADY GAGA Marry The Night",5321,"+64",409,"-21",29.731,"+0.562",39,"38",14,5321,1570,29.731
"15",15,"=","GAVIN DEGRAW Not Over You",4727,"+80",537,"-7",22.696,"+0.568",115,"23",15,4727,545,22.696
"16",16,"=","JESSIE J Domino",4512,"+132",694,"+75",25.346,"+0.658",93,"26",16,4512,694,25.346
"17",17,"+1","DRAKE Headlines",4192,"+48",327,"-28",27.96,"+0.155",63,"27",17,4192,754,27.96
"18",18,"-1","DEV In The Dark",4128,"-142",-624,"-77",33.239,"-1.148",142,"80",8,8037,1224,51.486
"19",19,"=","RIHANNA You Da One",3897,"+22",64,"-14",21.962,"-0.032",37,"25",19,3897,3394,36.963
"20",20,"+1","ADELE Set Fire To The Rain",3883,"+230",1446,"+101",23.641,"+1.465",23,"6",20,3883,1446,23.641
"21",21,"-1","J. COLE Workout",3882,"+90",659,"+32",27.117,"+0.042",55,"19",20,3882,659,27.202
"22",22,"=","BREATHE CAROLINA Blackout",3508,"+58",400,"+15",19.097,"+0.231",115,"42",21,3508,498,19.097
"23",23,"=","HOT CHELLE RAE I Like It Like That f/New...",3360,"+89",425,"+55",14.81,"+0.434",79,"30",23,3360,425,14.81
"24",24,"=","JAY Z & KANYE WEST N***** In Paris",3230,"+121",757,"+44",23.188,"+1.253",42,"7",24,3230,785,23.188
"25",25,"=","JASON DERULO It Girl",2879,"-131",-725,"-46",12.611,"-0.666",122,"40",10,6647,1048,29.647
"26",26,"=","NICKI MINAJ Fly f/Rihanna",2572,"-131",-1454,"+103",13.927,"-0.641",91,"55",15,4998,987,27.303
