"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"+1","WANTED Glad You Came",12854,"+161",1247,"-116",91.89,"+1.511",86,"8",1,12854,1363,91.89
"2",2,"-1","KELLY CLARKSON Stronger (What Doesn't Ki...",12746,"-215",-652,"-197",92.802,"-0.561",86,"10",1,13549,2321,99.332
"3",3,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",12004,"-92",-458,"-68",89.393,"-1.058",114,"29",2,12506,1674,92.019
"4",4,"=","FUN. We Are Young f/Janelle Monae",11381,"+335",2143,"-13",91.077,"+1.913",41,"1",4,11381,2738,91.077
"5",5,"=","GYM CLASS HEROES Ass Back Home",10999,"-2",87,"+2",72.16,"+0.368",131,"42",4,11001,1379,73.574
"6",6,"=","KATY PERRY Part Of Me",10354,"+174",647,"+82",70.575,"+0.983",50,"12",6,10354,3625,70.575
"7",7,"=","ADELE Set Fire To The Rain",8590,"-238",-2216,"+53",65.795,"-1.569",130,"22",1,13928,2301,95.946
"8",8,"=","DRAKE Take Care f/Rihanna",7309,"+21",90,"-4",56.331,"+0.206",87,"26",8,7309,1220,56.44
"9",9,"=","FLO RIDA Wild Ones f/Sia",7140,"+226",1160,"+71",50.826,"+1.476",59,"5",9,7140,1182,50.826
"10",10,"=","CALVIN HARRIS Feel So Close",6874,"+24",282,"-50",48.958,"+0.534",54,"15",10,6874,1329,48.958
"11",11,"=","JESSIE J Domino",6604,"-109",-835,"-23",42.601,"-1.750",200,"53",2,12024,1524,67.403
"12",12,"=","NICKI MINAJ Starships",6281,"+56",358,"+5",44.75,"+0.845",49,"7/46",12,6281,1834,44.75
"13",13,"+1","ONE DIRECTION What Makes You Beautiful",5966,"+115",774,"-19",36.904,"+1.102",34,"4",13,5966,1579,36.904
"14",14,"-1","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",5676,"-205",-1175,"-104",36.693,"-1.131",131,"19",10,7182,1174,48.863
"15",15,"=","OUTASIGHT Tonight Is The Night",5050,"-220",-884,"-218",30.247,"-1.154",154,"69",13,6035,572,36.649
"16",16,"=","JUSTIN BIEBER Boyfriend",4754,"+17",4002,"-724",38.915,"-1.071",8,"2",16,4754,4726,39.986
"17",17,"+1","KARMIN Broken Hearted",4543,"+41",305,"-11",26.995,"+0.507",44,"18",17,4543,936,26.995
"18",18,"-1","CHRIS BROWN Turn Up The Music",4504,"-55",-284,"-40",29.076,"-0.159",62,"32",17,4894,987,33.507
"19",19,"=","TRAIN Drive By",4133,"+95",354,"+42",22.931,"+0.569",79,"9",19,4133,527,22.931
"20",20,"=","ADELE Rumour Has It",4111,"+158",1187,"-52",23.331,"+1.076",30,"31",20,4111,1250,23.331
"21",21,"=","B.O.B So Good",3848,"+63",518,"-31",26.286,"+0.593",31,"13",21,3848,1013,26.286
"22",22,"=","GOTYE Somebody That I Used To Know",3826,"+216",1230,"+94",29.757,"+1.658",33,"3",22,3826,1230,29.757
"23",23,"=","CARLY RAE JEPSEN Call Me Maybe",2755,"+180",1230,"+81",17.143,"+0.995",23,"6",23,2755,1230,17.143
"24",24,"=","RIHANNA Talk That Talk f/Jay Z",2226,"+3",95,"-37",11.379,"-0.431",56,"58",24,2226,339,12.882
"25",25,"+1","TAYLOR SWIFT Eyes Open",1909,"+246",1393,"+153",11.304,"+1.153",9,"16",25,1909,1393,11.304
"26",26,"-1","CHRISTINA PERRI A Thousand Years",1742,"-27",-257,"-2",8.819,"-0.032",89,"44",23,2055,280,9.423
"27",27,"=","ELLIE GOULDING Lights",1414,"+18",140,"-19",7.036,"+0.156",53,"84",27,1414,226,7.036
"28",28,"+2","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",1332,"+19",115,"+7",7.332,"-0.229",30,"157",28,1332,461,8.004
"29",29,"=","DRAKE The Motto f/Lil Wayne",1331,"+3",66,"-22",14.815,"-0.068",44,"23",29,1331,237,15.761
"30",30,"-2","DEV & ENRIQUE IGLESIAS Naked",1319,"-64",-187,"-66",7.581,"-0.386",73,"217",28,1524,318,8.497
