"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","PITBULL","Timber f/Ke$ha",16884,44,350,-85,117.715,0.399,99,"3",1,16901,2001,117.778
"2",2,"=","ONEREPUBLIC","Counting Stars",16044,-81,-475,-75,110.938,-0.074,101,"9",1,16524,2609,113.696
"3",3,"=","EMINEM","The Monster f/Rih...",15642,-74,-491,1,108.588,-0.707,84,"12/60",1,16414,2904,117.022
"4",4,"=","ELLIE GOULDING","Burn",12355,222,1559,80,86.618,1.468,107,"15",4,12355,1574,86.618
"5",5,"=","KATY PERRY","Dark Horse",10660,368,2069,52,74.135,1.893,60,"1",5,10660,2297,74.135
"6",6,"+1","ONE DIRECTION","Story Of My Life",10160,85,804,-1,71.619,1.553,83,"13",6,10160,1292,71.619
"7",7,"-1","ZEDD","Stay The Night f/...",10103,-2,37,6,64.483,0.123,114,"40",5,10105,1238,64.483
"8",8,"=","LADY GAGA","Do What U Want f/...",9983,7,136,-7,56.215,-0.41,84,"36",7,9983,1408,60.79
"9",9,"=","PASSENGER","Let Her Go",9485,100,372,70,58.571,0.94,114,"11",9,9485,1223,58.571
"10",10,"=","IMAGINE DRAGONS","Demons",8788,-349,-2297,-10,56.325,-1.835,142,"16",1,14595,1982,96.313
"11",11,"=","LORDE","Team",8385,167,1017,72,57.383,0.831,59,"10",11,8385,1348,57.383
"12",12,"=","A GREAT BIG WORLD","Say Something w/C...",8204,216,995,130,54.093,1.3,60,"4/64",12,8204,1506,54.093
"13",13,"=","MACKLEMORE & RYAN...","White Walls f/ScH...",7097,-3,-150,9,37.417,-0.091,129,"29",12,7258,764,39.457
"14",14,"=","BASTILLE","Pompeii",6527,93,715,-3,40.339,0.776,74,"8",14,6527,1030,40.339
"15",15,"=","JOHN NEWMAN","Love Me Again",5204,72,649,46,29.192,0.697,109,"27",15,5204,697,29.192
"16",16,"=","BEYONCE","XO",4866,126,496,59,29.171,0.593,32,"52",16,4866,1464,29.171
"17",17,"=","BRUNO MARS","Young Girls",4859,137,894,28,26.642,0.607,39,"93",17,4859,938,26.642
"18",18,"+1","MILEY CYRUS","Adore You",4081,193,1365,24,19.655,0.998,26,"20",18,4081,1542,19.655
"19",19,"-1","MILEY CYRUS","Wrecking Ball",3954,-104,-1253,133,24.576,-0.608,132,"35",1,15459,2954,107.57
"20",20,"=","ZENDAYA","Replay",3571,77,178,41,12.393,0.24,96,"33",20,3571,472,12.61
"21",21,"+2","JASON DERULO","Talk Dirty f/2 Ch...",3200,227,1471,94,23.075,1.779,23,"7",21,3200,1471,23.075
"22",22,"=","DEMI LOVATO","Neon Lights",3149,132,515,85,20.158,0.355,54,"68",22,3149,515,20.158
"23",23,"-2","SARA BAREILLES","Brave",3023,4,14,11,16.479,-0.307,142,"25",21,3095,380,19.453
