"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","JUSTIN BIEBER","Sorry",19295,118,1170,-186,126.243,0.792,60,3,1,19295,3902,126.243
2,"=","ADELE","Hello",18531,-84,-376,-97,121.468,-0.668,59,1,1,19167,4705,124.831
3,"=","SELENA GOMEZ","Same Old Love",17570,101,1097,-14,107.654,1.211,97,6,3,17570,1774,107.654
4,"=","ALESSIA CARA","Here",15092,116,1417,-50,95.303,0.678,155,14,4,15092,1467,95.303
5,"=","ELLIE GOULDING","On My Mind",14233,146,786,165,80.882,0.647,95,34,4,14233,3457,82.642
6,"=","MEGHAN TRAINOR","Like I'm Gonna Lose You",13226,116,1097,42,80.857,0.63,175,10,6,13226,1275,80.857
7,"=","THE WEEKND","In The Night",10848,138,1212,17,65.464,0.063,39,13,7,10848,3011,65.464
8,"=","SHAWN MENDES","Stitches",10281,-112,-1243,85,74.065,-0.635,213,15,1,17999,2130,108.715
9,"=","DRAKE","Hotline Bling",9771,-368,-2633,-83,59.845,-1.684,98,5,2,16016,2377,99.499
10,"=","DEMI LOVATO","Confident",8916,70,505,69,47.803,0.777,81,25,10,8916,1761,47.803
11,"=","ONE DIRECTION","Perfect",8275,-5,785,-65,40.516,0.33,64,20,11,8280,1211,40.516
12,"+1","THE CHAINSMOKERS","Roses f/Rozes",7747,127,1230,45,41.854,0.693,85,8,12,7747,1619,41.854
13,"-1","TAYLOR SWIFT","Wildest Dreams",7709,-118,-1135,133,53.123,-0.985,116,12,1,18848,3531,112.715
14,"=","DAYA","Hide Away",7469,30,627,-46,39.438,0.488,127,18,14,7469,851,39.438
15,"=","ELLE KING","Ex's and Oh's",7014,-248,-2390,62,43.489,-1.309,129,16,7,12070,1468,71.394
16,"=","TWENTY ONE PILOTS","Stressed Out",6510,167,1541,-143,38.021,1.488,36,4,16,6510,1684,38.021
17,"+1","THE WEEKND","The Hills",6257,38,-479,274,48.956,0.095,141,32,2,17451,2705,105.256
18,"-1","JUSTIN BIEBER","What Do You Mean?",6087,-188,-891,-34,53.316,-0.915,115,11,1,18691,5900,114.523
19,"=","SHAWN MENDES & CAMILA CABELLO","I Know What You Did Last...",5907,197,1113,-24,29.875,1.286,27,28,19,5907,1989,29.875
20,"=","JUSTIN BIEBER","Love Yourself",5785,355,2860,16,38.969,1.745,17,2,20,5785,2860,38.969
21,"=","GWEN STEFANI","Used To Love You",5089,-17,410,-129,21.873,-0.12,53,52,19,5106,1038,21.993
22,"=","DNCE","Cake By The Ocean",4499,129,434,67,19.422,0.975,82,24,22,4499,613,19.422
23,"=","FALL OUT BOY","Irresistible f/Demi Lovato",3735,-2,322,-93,16.271,-0.167,54,127,23,3737,560,16.657
24,"=","CHARLIE PUTH","One Call Away",3671,138,739,89,16.119,0.398,42,33,24,3671,819,16.119
25,"=","ONE DIRECTION","Drag Me Down",3055,-38,-282,39,21.332,-0.357,143,43,5,10402,3358,53.211
