"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
29,"=","DRAKE Take Care f/Rihanna",1801,"+154",617,"+97",17.531,"+1.048",26,"21",29,1801,617,17.531
30,"=","JOJO Disaster",1643,"+36",318,"+4",5.758,"+0.093",81,"284",29,1643,318,5.758
31,"=","WILL.I.AM T.H.E (The Hardest Ever)",1513,"-6",6,"-42",5.055,"-0.180",56,"77",30,1534,355,5.769
32,"=","WE THE KINGS Say You Like Me",1340,"+24",170,"+20",3.84,"+0.033",136,"338",32,1340,320,3.84
33,"=","T-PAIN 5 O'clock f/Wiz Khalifa",1211,"-63",-733,"+82",6.293,"-0.210",117,"76",10,6640,1264,34.118
34,"=","TRAIN Drive By",1143,"+63",301,"+25",4.09,"+0.342",18,"56",34,1143,418,4.09
35,"=","COLDPLAY Princess Of China",1130,"+65",151,"+67",5.516,"+0.081",68,"84",34,1130,155,5.516
36,"=","COLBIE CAILLAT Brighter Than The Sun",1063,"+0",55,"-19",3.686,"+0.041",88,"48",34,1063,157,3.686
37,"=","COBRA STARSHIP Middle Finger f/Mac Mille...",1053,"+12",128,"-1",4.652,"+0.071",40,"210",37,1053,195,4.652
38,"=","FOSTER THE PEOPLE Don't Stop (Color On T...",951,"+29",128,"+14",3.57,"+0.120",21,"101",38,951,295,3.57
39,"=","AVICII Levels (ID)",872,"+31",189,"+1",6.665,"+0.254",28,"--",39,872,260,6.665
40,"+1","CHRISTINA PERRI A Thousand Years",824,"+26",159,"+0",3.556,"+0.234",28,"26",40,824,159,3.556
41,"-1","LADY GAGA Marry The Night",750,"-60",-1126,"+172",4.67,"-0.198",85,"157",14,5499,1570,30.701
42,"=","DEV & ENRIQUE IGLESIAS Naked",744,"+21",208,"-14",2.993,"-0.031",12,"533",42,744,318,3.024
43,"=","TYGA Rack City",528,"+39",283,"+4",4.093,"+0.342",6,"5",43,528,287,4.093
44,"=","CHILDISH GAMBINO Heartbeat",443,"+5",73,"-15",2.136,"+0.015",11,"212",44,443,88,2.366
45,"=","DAUGHTRY Crawling Back To You",411,"+4",-31,"+8",1.42,"+0.026",97,"437",44,591,134,2
46,"+1","DRAKE Make Me Proud f/Nicki Minaj",358,"+4",24,"+10",1.988,"+0.197",13,"59",46,358,50,2.567
47,"+1","CADY GROVES This Little Girl",340,"+11",32,"+1",0.698,"+0.038",7,"858",47,340,89,0.698
48,"+1","ELLIE GOULDING Lights",333,"+23",193,"+4",0.964,"+0.077",3,"96",48,333,193,0.964
49,"-3","MIKE POSNER Looks Like Sex",330,"-44",-191,"-25",1.211,"-0.187",43,"304",43,602,166,2.626
50,"--","CHRIS BROWN Turn Up The Music",321,"--",321,"--",3.288,"--",1,"--",50,321,321,3.288
