"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"19",19,"=","ALEXANDRA STAN Mr. Saxobeat",4548,"-10",109,"-40",38.221,"-0.226",89,"44",19,4585,673,38.816
"20",20,"=","THE SCRIPT Nothing",4259,"-57",-80,"-72",20.064,"-0.199",83,"37",18,4360,722,20.667
"21",21,"=","ANDY GRAMMER Keep Your Head Up",3187,"+3",128,"+10",13.84,"+0.062",117,"90",21,3187,355,13.84
"22",22,"=","BRUNO MARS It Will Rain",3070,"+199",1250,"+27",17.825,"+1.145",18,"22",22,3070,1250,17.825
"23",23,"=","NICKI MINAJ Fly f/Rihanna",2735,"+78",667,"+1",13.132,"+0.632",33,"32",23,2735,700,13.132
"24",24,"+4","KATY PERRY The One That Got Away",2686,"+201",1621,"+11",14.803,"+1.301",14,"91",24,2686,1621,14.803
"25",25,"=","BRITNEY SPEARS Criminal",2614,"+59",629,"-22",12.771,"+0.241",30,"58",25,2614,669,12.771
"26",26,"=","LIL WAYNE How To Love",2507,"-20",-237,"+48",17.138,"-0.362",138,"35",9,8047,1328,45.275
"27",27,"-3","RIHANNA Cheers (Drink To That)",2446,"-134",-1739,"+198",12.614,"-0.704",85,"20",10,8085,1594,43.942
"28",28,"-1","NEW BOYZ Better With The Lights Off",2394,"-120",-348,"-128",8.761,"-0.474",77,"49",23,2777,423,10.454
"29",29,"=","SELENA GOMEZ & THE SCENE Love You Like A...",2253,"+28",324,"-6",11.334,"+0.163",59,"31",26,2253,330,11.334
"30",30,"=","FLO RIDA Good Feeling",2228,"+124",667,"+78",12.201,"+0.799",26,"18",30,2228,667,12.201
"31",31,"=","PATRICK STUMP This City f/Lupe Fiasco",1809,"-89",-201,"-72",7.731,"-0.481",54,"179",25,2046,386,8.768
"32",32,"=","LLOYD Dedication To My Ex...",1804,"+8",164,"+14",5.861,"+0.048",48,"132",29,1804,315,6.04
"33",33,"=","GAVIN DEGRAW Not Over You",1459,"+14",114,"+6",5.781,"+0.085",57,"40",31,1459,310,5.781
"34",34,"=","JESSIE J Domino",1447,"+32",213,"+2",5.988,"-0.103",35,"64",34,1447,335,6.091
"35",35,"=","NICOLE SCHERZINGER Don't Hold Your Breat...",1275,"+17",67,"-4",3.562,"+0.069",25,"220",35,1275,446,3.562
"36",36,"+1","HOT CHELLE RAE I Like It Like That f/New...",1187,"+36",221,"+17",4.844,"+0.248",21,"88",36,1187,407,4.844
"37",37,"-1","THE BAND PERRY If I Die Young",1170,"-15",-122,"-12",8.313,"-0.330",163,"30",11,6052,768,32.555
"38",39,"=","LADY ANTEBELLUM Just A Kiss",1101,"+27",134,"+14",4.488,"+0.152",30,"33",38,1101,262,4.488
"39",38,"+2","NICKELBACK When We Stand Together",1101,"+48",184,"+38",4.057,"+0.129",19,"51",38,1101,457,4.057
"40",40,"-2","ENRIQUE IGLESIAS I Like How It Feels",1096,"+4",185,"-37",5.665,"+0.017",19,"276",38,1096,322,5.77
"41",41,"+1","T-PAIN 5 O'clock f/Wiz Khalifa",1082,"+57",351,"+10",9.196,"-0.009",13,"14",41,1082,351,9.212
"42",42,"+1","JENNIFER LOPEZ Papi",1021,"+13",287,"-39",4.478,"+0.037",13,"142",41,1021,488,4.478
"43",43,"+1","BREATHE CAROLINA Blackout",1017,"+12",134,"-20",3.939,"+0.104",57,"118",40,1017,154,3.939
"44",44,"-3","AFROJACK Take Over Control f/Eva Simons",995,"-51",-419,"+17",11.417,"-0.692",123,"69",24,2836,435,23.455
"45",45,"=","SEAN PAUL Got 2 Luv U f/Alexis Jordan",966,"+22",111,"+3",3.763,"+0.103",40,"81",41,966,196,3.763
"46",46,"=","DRAKE Headlines",708,"+61",294,"+41",4.436,"+0.584",5,"21",46,708,294,4.436
"47",47,"+2","BEYONCE Countdown",616,"+18",172,"-5",1.387,"+0.054",6,"--",47,616,255,1.387
"48",48,"=","WE THE KINGS Say You Like Me",606,"-3",-2,"-9",1.263,"-0.002",32,"--",45,617,320,1.377
"49",49,"-2","COLDPLAY Paradise",587,"-36",95,"-80",2.367,"-0.128",7,"11",47,623,250,2.495
"50",50,"--","THE CAB Bad",439,"--",-6,"--",0.834,"--",4,"--",50,439,83,0.834
