"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MILEY CYRUS","Wrecking Ball",14877,-66,-346,7,99.424,-0.762,72,"12",1,15459,2954,107.57
"2",2,"=","AVICII","Wake Me Up",14228,-200,-1077,-36,107.336,-0.685,118,"10",1,17010,2103,116.977
"3",3,"=","LORDE","Royals",13600,-208,-940,33,96.915,-2.469,102,"3",1,16495,2817,112.509
"4",4,"=","DRAKE","Hold On We're Goi...",11682,-85,-222,-103,65.824,-0.266,103,"14",4,11961,1610,74.25
"5",5,"+1","IMAGINE DRAGONS","Demons",11523,173,1063,37,76.982,1.235,82,"7",5,11523,1982,76.982
"6",6,"-1","LADY GAGA","Applause",11138,-218,-947,-126,73.438,-1.454,102,"15",4,12273,3922,81.876
"7",7,"=","SELENA GOMEZ","Slow Down",9845,-23,10,-14,56.988,-0.807,96,"47",7,9868,1167,57.795
"8",8,"=","KATY PERRY","Roar",9489,-260,-1712,-37,67.719,-2.212,103,"11",1,17176,6098,117.145
"9",9,"=","EMINEM","The Monster f/Rih...",8826,421,2535,122,65.975,2.629,24,"2/38",9,8826,2782,65.975
"10",10,"=","KATY PERRY","Unconditionally",8056,129,895,4,46.543,0.232,34,"18",9,8056,3384,46.543
"11",11,"=","ONEREPUBLIC","Counting Stars",7757,328,2022,42,59.727,3.115,41,"4/95",11,7757,2022,59.727
"12",12,"=","PITBULL","Timber f/Ke$ha",7368,255,1513,42,48.884,1.547,39,"5",12,7368,1716,48.884
"13",13,"+1","ZEDD","Stay The Night f/...",6925,115,999,-50,49.342,0.729,54,"23",13,6925,1238,49.342
"14",14,"-1","PARAMORE","Still Into You",6777,-118,-814,62,40.037,-0.882,197,"41",9,8192,961,48.594
"15",15,"=","JUSTIN TIMBERLAKE","TKO",6567,-12,17,-59,32.131,-0.151,59,"70",11,6611,1724,32.813
