"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","SELENA GOMEZ","Come & Get It",14516,"-31",499,"-103",85.615,"-0.103",85,"10",1,14547,2034,86.045
"2",2,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",13964,"-197",-1127,"-9",91.701,"-1.995",111,"6",1,16503,2448,112.279
"3",3,"=","DAFT PUNK","Get Lucky",13324,"+136",846,"-95",87.121,"+1.958",72,"4",3,13324,2173,87.121
"4",4,"=","ROBIN THICKE","Blurred Lines f/P...",13003,"+460",1920,"+237",87.795,"+2.532",55,"1",4,13003,2498,87.795
"5",5,"=","IMAGINE DRAGONS","Radioactive",12406,"+204",1685,"-116",76.037,"+1.193",81,"3",5,12406,2069,76.037
"6",6,"=","JUSTIN TIMBERLAKE","Mirrors",11596,"-158",-1121,"+18",88.932,"-0.517",103,"15",1,16201,3114,111.865
"7",7,"=","ICONA POP","I Love It f/Charl...",10261,"-255",-2551,"+203",70.994,"-1.216",145,"26",2,14326,1359,93.264
"8",8,"=","FLORIDA-GEORGIA L...","Cruise",10165,"-2",3,"-75",51.482,"-0.138",99,"5/24",6,10190,1411,52.727
"9",9,"=","JASON DERULO","The Other Side",9156,"+104",481,"+68",56.896,"+0.957",75,"19",9,9156,2399,56.896
"10",10,"=","ZEDD","Clarity f/Foxes",8987,"+161",696,"+30",65.219,"+0.493",108,"11",10,8987,1183,65.219
"11",11,"+1","BRUNO MARS","Treasure",8418,"-40",-53,"-110",51.141,"-0.351",53,"8/39",11,8564,2114,52.335
"12",12,"-1","FALL OUT BOY","My Songs Know Wha...",8353,"-228",-723,"-230",44.578,"-1.543",143,"12",8,9172,1015,52.286
"13",13,"=","CALVIN HARRIS F/E...","I Need Your Love",7053,"+77",491,"-91",50.257,"+0.488",89,"22",13,7053,1386,50.257
"14",14,"+1","MAROON 5","Love Somebody",6975,"+219",851,"+155",43.342,"+1.580",49,"13",14,6975,1161,43.342
"15",15,"-1","PINK","Just Give Me A Re...",6610,"-218",-1750,"+70",44.901,"-1.638",133,"17",1,15624,1949,106.133
"16",16,"=","ARIANA GRANDE","The Way f/Mac Mil...",5787,"-175",-1383,"-107",29.84,"-0.697",94,"18",11,7681,1373,40.497
"17",17,"+1","ANNA KENDRICK","Cups (Pitch Perfe...",5624,"+31",524,"-116",36.596,"+0.096",97,"9",17,5624,902,36.596
"18",18,"-1","MARIAH CAREY","#Beautiful f/Migu...",5617,"-160",-599,"-146",29.549,"-0.793",58,"21/78",14,6467,3429,35.886
"19",19,"=","CAPITAL CITIES","Safe And Sound",4519,"+83",911,"-127",27.548,"+0.496",73,"23",19,4519,1083,27.548
"20",20,"=","DEMI LOVATO","Heart Attack",4193,"-103",-755,"+21",28.199,"-0.244",125,"53",4,12179,2482,74.905
"21",21,"=","MACKLEMORE & RYAN...","Same Love f/Mary ...",4082,"+175",1044,"+61",33.231,"+1.205",40,"7",21,4082,1060,33.231
"22",22,"=","RIHANNA","Right Now f/David...",3944,"+64",936,"-144",25.217,"+0.354",38,"108",21,3944,1144,25.217
"23",23,"=","MILEY CYRUS","We Can't Stop",3895,"+201",1276,"+87",21.599,"+1.178",28,"2",23,3895,1276,21.599
"24",24,"=","KE$HA","Crazy Kids",3398,"+39",277,"-7",16.55,"+0.430",62,"50",22,3398,529,16.55
"25",25,"+1","BRITNEY SPEARS","Ooh La La",3358,"+65",774,"-186",19.743,"+0.041",16,"138",23,3358,2895,27.844
"26",26,"-1","ED SHEERAN","Lego House",3253,"-101",-458,"-53",15.422,"-0.785",115,"72",20,3897,788,21.532
"27",27,"=","AUSTIN MAHONE","What About Love",3069,"+93",710,"-56",18.79,"+0.366",24,"88",27,3069,982,18.79
"28",28,"=","NIKKI WILLIAMS","Glowing",2541,"+23",144,"-27",16.192,"+0.036",87,"139",26,2541,309,16.192
"29",29,"=","EMBLEM3","Chloe (You're The...",2023,"+37",365,"-11",6.813,"+0.104",66,"79",29,2023,382,6.813
"30",30,"=","LABRINTH","Beneath Your Beau...",1739,"+18",179,"-16",8.219,"-0.280",47,"61",30,1739,362,9.135
"31",31,"=","PHILLIP PHILLIPS","Gone, Gone, Gone",1661,"+63",396,"-4",8.714,"+0.261",36,"29",31,1661,400,8.714
"32",32,"=","SEAN KINGSTON","Beat It f/Chris B...",1484,"+10",58,"+8",4.6,"+0.117",51,"82",32,1484,303,4.746
"33",33,"=","J. COLE","Power Trip f/Migu...",1431,"+15",66,"+9",4.04,"+0.083",45,"--",33,1431,241,4.04
"34",34,"=","KELLY CLARKSON","People Like Us",1283,"-63",-365,"-43",6.233,"-0.130",67,"68",29,1843,571,8.278
"35",35,"=","PARAMORE","Still Into You",1267,"+32",146,"+9",4.782,"+0.191",55,"142",35,1267,186,4.782
"36",36,"=","DAVID GUETTA","Play Hard f/Ne-Yo...",1218,"+29",144,"-1",5.215,"+0.115",25,"99",36,1218,368,5.215
"37",37,"=","AWOLNATION","Sail",1085,"+46",267,"+19",4.133,"+0.258",41,"32",37,1085,267,4.133
"38",38,"=","AVRIL LAVIGNE","Here's To Never G...",933,"-92",-1092,"+128",4.063,"-0.384",83,"35",18,4774,1758,21.911
"39",39,"=","WILL.I.AM F/JUSTI...","#thatpower",925,"-36",-525,"+43",4.626,"-0.171",101,"81",9,7421,1416,38.399
"40",40,"+1","PITBULL","Outta Nowhere f/D...",901,"+50",372,"+24",6.409,"+0.286",17,"--",40,901,372,6.409
"41",41,"-1","EMELI SANDE","Next To Me",871,"-59",-597,"+163",4.137,"-0.364",137,"70",17,5214,560,24.65
"42",42,"+1","KARMIN","Acapella",860,"+46",312,"-3",3.336,"+0.221",10,"--",42,860,376,3.336
"43",43,"-1","MAJOR LAZER","Bubble Butt f/Bru...",826,"+6",25,"+0",3.57,"+0.040",24,"84",41,826,300,3.962
"44",44,"=","TEGAN & SARA","Closer",621,"+19",79,"+2",1.457,"+0.072",17,"--",44,621,154,1.457
"45",45,"=","TIMEFLIES","I Choose U",555,"+12",39,"-1",3.056,"+0.115",15,"241",45,555,156,3.056
"46",46,"=","WALE","Bad f/Tiara Thoma...",501,"+28",92,"+26",1.092,"+0.001",10,"100",46,501,142,1.137
"47",47,"=","NEIGHBOURHOOD","Sweater Weather",468,"+16",152,"-19",0.988,"-0.005",4,"103",47,468,196,0.993
"48",48,"=","SAMMY ADAMS","L.A. Story f/Mike...",453,"+8",70,"+0",1.756,"-0.048",4,"--",47,453,70,1.966
"49",49,"+1","TWENTY ONE PILOTS","Holding On To You",329,"+12",70,"+10",0.632,"+0.006",2,"--",49,329,70,0.632
"50",50,"--","OF MONSTERS AND M...","Mountain Sound",303,"--",36,"--",0.872,"--",1,"266",50,303,36,0.872
