"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","TAYLOR SWIFT","Bad Blood",19244,"-76",-144,"-77",116.696,"-0.376",62,"16/37",1,19566,6848,120.08
"2",2,"+1","OMI","Cheerleader",16453,"+167",1761,"-237",97.521,"+0.149",78,"3/80",2,16453,2755,97.521
"3",3,"-1","DAVID GUETTA","Hey Mama  f/Nicki Minaj",16352,"-8",97,"+34",97.338,"-0.506",133,"23",2,16451,2042,99.313
"4",4,"=","THE WEEKND","Can't Feel My Face",15554,"+275",2327,"+37",93.258,"+1.614",41,"4",4,15554,4549,93.258
"5",5,"=","FIFTH HARMONY","Worth It f/Kid Ink",13572,"+0",460,"+23",75.631,"+0.230",137,"15",5,13572,1718,75.631
"6",6,"=","WALK THE MOON","Shut Up And Dance",12177,"-229",-1842,"-55",82.642,"-1.741",155,"12",2,17842,2567,102.857
"7",7,"=","WIZ KHALIFA","See You Again f/Charlie Puth",11902,"-301",-1672,"-83",74.354,"-2.050",107,"20",1,19208,3713,118.768
"8",8,"=","ANDY GRAMMER","Honey, I'm Good",10594,"+5",418,"-53",56.45,"+1.051",144,"9",8,10594,1319,56.45
"9",9,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",10136,"+198",904,"+287",55.65,"+0.625",70,"10",9,10136,2026,55.65
"10",10,"=","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",10011,"+143",462,"+197",60.437,"+0.800",99,"14",9,10011,1280,60.437
"11",11,"=","JASON DERULO","Want To Want Me",8623,"-77",-1112,"+150",57.819,"-0.570",132,"33",1,18660,4301,111.336
"12",12,"=","TOVE LO","Talking Body",8049,"-162",-1687,"+227",48.264,"-1.245",185,"51",4,14657,2353,84.199
"13",13,"=","RACHEL PLATTEN","Fight Song",8005,"+138",1346,"-43",43.857,"+0.937",62,"6",13,8005,1603,43.857
"14",14,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",7858,"+57",1264,"-124",42.278,"+0.060",27,"8",13,7858,4663,42.278
"15",15,"=","DEMI LOVATO","Cool For The Summer",7553,"+160",2157,"-264",41.726,"+0.723",18,"27",15,7553,4704,41.726
"16",16,"=","SIA","Elastic Heart f/The Weeknd...",7049,"-110",-344,"-144",40.925,"-1.165",126,"41",13,7499,909,45.191
"17",17,"=","ED SHEERAN","Photograph",7029,"+138",705,"+29",39.803,"+0.886",65,"19",16,7029,1005,39.803
"18",18,"+1","FALL OUT BOY","Uma Thurman",5701,"+71",796,"-75",31.301,"+0.734",90,"21",18,5701,1040,31.301
"19",19,"-1","PITBULL","Fun f/Chris Brown",5643,"+11",150,"+78",27.605,"-0.187",84,"40",18,5725,746,28.354
"20",20,"=","DJ SNAKE & ALUNAGEORGE","You Know You Like It",4441,"-148",-1196,"+308",29.967,"-0.772",134,"39",6,11556,1606,64.807
"21",21,"=","TORI KELLY","Should've Been Us",4222,"+103",777,"-81",17.016,"+0.498",46,"99",21,4222,919,17.016
"22",22,"=","ZEDD","Beautiful Now f/Jon Bellion",3864,"+69",870,"-45",15.729,"+0.121",52,"91",22,3864,915,15.729
"23",23,"+1","OMARION","Post To Be f/Chris Brown&Jhene",3549,"+14",279,"+4",20.943,"+0.341",56,"70",23,3549,598,20.943
"24",24,"-1","MAROON 5","This Summer's Gonna Hurt...",3241,"-429",-3648,"+40",14.407,"-1.955",65,"87",9,9131,4375,46.872
"25",25,"=","SILENTO","Watch Me",2866,"+34",592,"-108",14.264,"+0.014",35,"5",25,2866,832,14.308
"26",26,"+1","FLO RIDA","I Don't Like It, I Love It",2852,"+91",481,"+92",13.747,"+0.313",49,"42",26,2852,481,13.747
"27",27,"-1","THE WEEKND","Earned It",2766,"-61",-351,"-12",16.313,"-0.496",151,"56",1,17055,2820,102.104
"28",28,"=","ADAM LAMBERT","Ghost Town",2649,"+2",96,"-34",10.891,"+0.013",77,"90",27,2649,661,10.891
"29",29,"+1","SAM SMITH","Like I Can",2416,"+78",528,"+53",8.235,"+0.446",50,"117",29,2416,528,8.235
"30",30,"-1","KAYA STEWART","In Love With A Boy",2397,"+28",137,"-15",8.301,"+0.097",33,"682",29,2397,940,8.301
"31",31,"=","SHAWN MENDES","Stitches",2314,"+5",118,"-50",8.369,"+0.089",58,"36",31,2314,452,8.369
"32",32,"+2","CHARLIE PUTH","Marvin Gaye f/Meghan Trainor",2248,"+9",338,"-69",10.115,"+0.432",32,"31",32,2248,496,10.115
"33",33,"+2","JASON DERULO","Cheyenne",2193,"+0",568,"-211",11.122,"-0.116",17,"170",33,2193,916,11.238
"34",34,"-1","SAM HUNT","Take Your Time",2186,"-54",-273,"-70",11.061,"-0.221",70,"29",27,2460,296,12.632
"35",35,"+1","SAGE THE GEMINI","Good Thing f/Nick Jonas",2001,"+25",214,"+13",11.402,"+0.403",44,"89",35,2011,341,11.402
"36",36,"-4","NICKI MINAJ","The Night Is Still Young",1947,"-354",-2795,"+19",10.386,"-1.152",80,"71",13,7139,1341,34.119
"37",37,"=","NATALIE LA ROSE","Around The World f/Fetty Wap",1787,"-23",144,"-88",8.123,"-0.166",36,"188",37,1848,472,8.389
"38",38,"=","JIDENNA","Classic Man",1718,"+45",248,"+84",6.588,"+0.479",42,"53",38,1727,351,6.588
"39",39,"=","MKTO","Bad Girls",1680,"+10",120,"-47",4.442,"+0.021",43,"231",39,1680,288,4.442
"40",40,"=","FETTY WAP","Trap Queen",1604,"-23",-141,"-58",11.268,"-0.331",112,"24",18,4535,816,23.245
"41",41,"+3","5 SECONDS OF SUMMER","She's Kinda Hot",1439,"+281",1439,"+281",13.676,"+2.248",2,"1",41,1439,1439,13.676
"42",42,"=","R. CITY","Locked Away f/Adam Levine",1385,"+120",696,"+30",8.845,"+0.921",9,"85",42,1385,696,8.845
"43",43,"-2","NICK FRADIANI","Beautiful Life",1346,"-8",34,"-22",4.019,"+0.002",53,"495",39,1354,480,4.019
