"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","DAVID GUETTA Without You f/Usher",13107,"+132",728,"+180",79.286,"+1.128",86,"7",1,13107,1586,79.286
"2",2,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",12610,"+33",-327,"+200",80.011,"-0.080",145,"11",1,13951,1685,86.013
"3",3,"=","RIHANNA We Found Love f/Calvin Harris",12388,"+120",1437,"+16",86.852,"+0.914",57,"1",3,12388,2184,86.852
"4",4,"=","ADELE Someone Like You",10969,"-96",-1067,"+117",70.707,"-0.481",106,"5",2,13563,2614,91.686
"5",5,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",10584,"-73",-737,"+71",73.308,"-0.723",135,"9",1,14127,1893,93.336
"6",6,"+1","LMFAO Sexy And I Know It",10561,"+18",218,"+10",68.73,"+0.592",86,"3",6,10561,1530,68.73
"7",7,"-1","COBRA STARSHIP You Make Me Feel... f/Sab...",10424,"-138",-858,"+33",61.787,"-0.447",160,"18",4,11548,1097,70.438
"8",8,"=","BRUNO MARS It Will Rain",7410,"+119",1076,"+22",41.923,"+0.907",49,"2",8,7410,1337,41.923
"9",9,"=","KATY PERRY The One That Got Away",7350,"+114",851,"+33",45.283,"+0.654",45,"6",9,7350,1631,45.283
"10",10,"=","DEV In The Dark",6773,"-139",-992,"-49",46.884,"-0.426",115,"48",8,8037,1224,51.486
"11",11,"+2","FLO RIDA Good Feeling",6746,"+136",1039,"+91",43.812,"+0.797",57,"4",11,6746,1207,43.812
"12",12,"=","JASON DERULO It Girl",6604,"-30",35,"-16",29.578,"+0.225",95,"24",10,6647,1048,29.578
"13",13,"-2","FOSTER THE PEOPLE Pumped Up Kicks",6549,"-132",-988,"+65",38.477,"-0.776",130,"14",3,12112,1356,70.246
"14",14,"=","KELLY CLARKSON Mr. Know It All",5945,"+71",249,"+141",32.067,"+0.326",78,"17",13,5945,1093,32.067
"15",15,"=","LMFAO Party Rock Anthem",5123,"+35",-148,"+200",33.762,"-0.009",194,"15",1,14043,1859,94.193
"16",16,"=","NICKI MINAJ Fly f/Rihanna",4909,"+41",145,"+27",26.758,"+0.426",64,"27",16,4909,987,26.758
"17",17,"=","T-PAIN 5 O'clock f/Wiz Khalifa",4325,"+206",1232,"+69",24.641,"+1.154",44,"16",17,4325,1232,24.641
"18",18,"=","SELENA GOMEZ & THE SCENE Love You Like A...",4011,"+60",510,"-12",19.676,"+0.294",90,"44",17,4011,636,19.676
"19",19,"=","BAD MEETS EVIL Lighters f/Bruno Mars",3417,"-77",-649,"+100",22.327,"-0.607",148,"125",2,11835,1599,78.403
"20",20,"=","LADY GAGA You And I",2991,"-109",-840,"+192",15.468,"-0.615",104,"28",7,7824,1553,44.474
"21",21,"=","GAVIN DEGRAW Not Over You",2893,"+29",243,"+3",14.15,"+0.055",88,"32",21,2893,532,14.15
"22",22,"=","DRAKE Headlines",2827,"+176",754,"+105",21.739,"+0.901",36,"21",22,2827,754,21.739
"23",23,"=","JESSIE J Domino",2646,"+38",277,"-75",14.69,"+0.299",66,"50",23,2646,381,14.69
"24",24,"+1","LADY GAGA Marry The Night",2601,"+219",1570,"+63",15.561,"+0.867",12,"196",24,2601,1570,15.561
"25",25,"-1","LADY ANTEBELLUM Just A Kiss",2569,"+85",264,"+58",11.124,"+0.801",61,"36",24,2569,525,11.124
"26",26,"+2","ALEXANDRA STAN Mr. Saxobeat",2111,"-79",-594,"+98",23.756,"-0.432",120,"64",18,4585,673,38.816
"27",27,"-1","BRITNEY SPEARS Criminal",2107,"-183",-1237,"-130",8.691,"-0.853",61,"66",19,3422,669,17.372
"28",28,"+2","HOT CHELLE RAE I Like It Like That f/New...",2067,"+68",373,"+48",8.866,"+0.769",52,"46",28,2067,407,8.866
"29",29,"=","BREATHE CAROLINA Blackout",2043,"+28",289,"+17",10.448,"+0.436",88,"87",27,2043,343,10.448
"30",30,"+2","J. COLE Workout",1858,"+72",609,"+35",18.289,"+0.225",28,"33",30,1858,609,18.289
"31",31,"=","FRAY Heartbeat",1842,"+44",277,"+21",8.96,"+0.342",25,"82",30,1842,677,8.96
"32",32,"-5","RIHANNA You Da One",1795,"-478",-732,"-1281",14.682,"-6.270",10,"12",20,3394,3394,36.963
"33",33,"+1","OUTASIGHT Tonight Is The Night",1557,"+35",306,"+17",7.408,"+0.208",20,"118",33,1557,500,7.408
"34",34,"-1","NICKELBACK When We Stand Together",1511,"-29",-43,"-14",4.898,"-0.044",50,"41",30,1615,457,5.4
"35",35,"=","JAY Z & KANYE WEST N***** In Paris",1456,"+36",347,"-69",7.978,"-0.031",15,"23",35,1456,581,8.009
"36",36,"=","AVRIL LAVIGNE Wish You Were Here",1265,"+5",256,"-64",4.613,"-0.057",15,"380",36,1265,503,4.67
"37",37,"=","PITBULL F/CHRIS BROWN International Love",1265,"+25",195,"-8",8.416,"+0.253",18,"71",37,1265,418,8.416
"38",38,"=","BEYONCE Countdown",1101,"-55",9,"-56",3.09,"-0.506",37,"69",36,1162,255,3.747
"39",39,"=","ANDY GRAMMER Keep Your Head Up",1000,"-75",-554,"+15",5.473,"-0.285",148,"148",21,3215,355,13.959
"40",40,"=","JENNIFER LOPEZ Papi",947,"-96",-479,"-40",2.902,"-0.360",44,"84",32,1477,488,6.062
"41",41,"+1","TAIO CRUZ Hangover f/Flo Rida",900,"+49",155,"+50",3.18,"+0.308",24,"289",41,900,194,3.18
"42",42,"-1","NICOLE SCHERZINGER Don't Hold Your Breat...",872,"-108",-580,"-55",2.78,"-0.336",56,"263",29,1562,446,5.007
"43",43,"=","WE THE KINGS Say You Like Me",778,"+4",21,"+5",1.713,"+0.030",63,"930",42,778,320,1.713
"44",44,"+1","COLBIE CAILLAT Brighter Than The Sun",669,"+17",119,"+10",1.909,"+0.022",15,"70",44,669,119,1.909
"45",45,"+2","TIMBALAND Pass At Me f/Pitbull",662,"+30",222,"+1",2.995,"+0.184",8,"388",45,662,319,2.995
"46",46,"+2","KARMIN Crash Your Party",645,"+13",183,"-30",3.293,"+0.172",8,"--",46,645,234,3.293
"47",47,"-1","THE CAB Bad",635,"-15",-3,"-11",1.229,"-0.063",34,"535",45,655,106,1.344
"48",48,"+2","JOJO Disaster",611,"+39",157,"+51",1.401,"+0.059",8,"936",48,611,157,1.401
"49",49,"=","DAUGHTRY Crawling Back To You",564,"-9",5,"-2",1.601,"-0.045",24,"163",46,573,134,1.681
"50",50,"--","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",477,"--",194,"--",2.097,"--",1,"--",50,477,194,2.097
