"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ROBIN THICKE","Blurred Lines f/P...",15369,180,1635,-210,101.814,1.797,64,"1",1,15369,2544,101.814
2,"=","DAFT PUNK","Get Lucky",14199,82,630,0,93.578,1.043,81,"5",2,14199,2173,93.578
3,"=","IMAGINE DRAGONS","Radioactive",13743,95,969,-89,83.147,0.628,90,"4",3,13743,2069,83.147
4,"=","SELENA GOMEZ","Come & Get It",13388,-177,-869,-9,78.703,-1.656,94,"13",1,14547,2034,86.045
5,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",11654,-274,-1774,-35,82.687,-1.218,120,"8",1,16503,2448,112.279
6,"=","JUSTIN TIMBERLAKE","Mirrors",10471,-106,-713,81,73.91,-0.6,112,"16",1,16201,3114,111.865
7,"=","ZEDD","Clarity f/Foxes",10063,112,862,32,73.09,-0.198,117,"11",7,10063,1183,73.288
8,"=","JASON DERULO","The Other Side",10055,109,642,-35,60.771,0.136,84,"23",8,10055,2399,60.771
9,"=","FLORIDA-GEORGIA L...","Cruise",9661,-143,-464,-123,48.12,-0.82,108,"10/30",6,10190,1411,52.727
10,"=","BRUNO MARS","Treasure",9112,164,719,190,55.953,0.448,62,"9/50",10,9112,2114,55.953
11,"=","ICONA POP","I Love It f/Charl...",8559,-71,-1261,190,58.16,-0.175,154,"36",2,14326,1359,93.264
12,"=","MAROON 5","Love Somebody",8162,130,881,-26,54.455,1.449,58,"14",12,8162,1161,54.455
13,"=","CALVIN HARRIS F/E...","I Need Your Love",8094,109,839,-32,56.503,0.815,98,"24",13,8094,1386,56.503
14,"=","ANNA KENDRICK","Cups (Pitch Perfe...",6388,152,619,103,42.241,0.757,106,"7",14,6388,902,42.241
15,"=","MACKLEMORE & RYAN...","Same Love f/Mary ...",6188,265,1761,77,43.869,1.638,49,"6",15,6188,1761,43.869
16,"=","CAPITAL CITIES","Safe And Sound",5705,122,980,19,35.867,1.109,82,"12",16,5705,1083,35.867
17,"=","PINK","Just Give Me A Re...",5336,-144,-806,26,36.978,-0.781,142,"21",1,15624,1949,106.133
18,"=","MILEY CYRUS","We Can't Stop",5197,136,982,-38,30.933,0.848,37,"3",18,5197,1276,30.933
19,"=","RIHANNA","Right Now f/David...",4684,15,581,-95,31.285,0.667,47,"64",19,4684,1144,31.285
