"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",14953,460,850,369,96.752,-11.911,118,"2",1,14953,2020,109.652
"2",2,"=","MAROON 5","Daylight",13474,451,940,363,86.909,-9.788,113,"22",2,13474,1308,96.697
"3",3,"=","SWEDISH HOUSE MAF...","Don't You Worry C...",12357,5,-1607,196,81.093,-11.028,188,"35",1,14704,1905,116.982
"4",4,"=","TAYLOR SWIFT","I Knew You Were T...",12240,195,-1183,424,92.617,-11.786,117,"15",1,16073,2452,126.481
"5",5,"+1","BRUNO MARS","When I Was Your M...",11728,566,2211,281,76.142,-6.29,60,"1",5,11728,2211,82.432
"6",6,"-1","WILL.I.AM & BRITN...","Scream And Shout",11474,132,-729,224,73.305,-10.282,111,"11",3,13157,2182,99.406
"7",7,"=","CALVIN HARRIS","Sweet Nothing f/F...",11225,442,769,294,75.638,-8.806,121,"32",6,11225,1126,84.444
"8",8,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",10299,492,1503,235,62.895,-6.288,61,"4",8,10299,6457,69.183
"9",9,"=","RIHANNA","Stay f/Mikky Ekko",8747,381,1402,140,62.331,-6.027,48,"3",9,8747,1617,68.358
"10",10,"=","IMAGINE DRAGONS","It's Time",8136,284,671,193,45.741,-4.508,174,"34",10,8136,983,50.249
"11",11,"+1","PITBULL","Feel This Moment",7651,347,872,303,52.21,-5.7,69,"7",11,7651,1516,57.91
"12",12,"-1","BRUNO MARS","Locked Out Of Hea...",7527,1,-881,162,57.068,-8.204,166,"25",1,15928,2790,124.488
"13",13,"=","LUMINEERS","Ho Hey",7366,90,-534,166,44.825,-5.934,181,"24",2,13545,1921,101.636
"14",14,"=","KELLY CLARKSON","Catch My Breath",6105,-68,-680,-78,34.845,-5.289,141,"38",13,6870,767,44.758
"15",15,"=","OLLY MURS","Troublemaker f/Fl...",5510,259,518,238,30.956,-3.446,89,"23",15,5510,766,34.402
"16",16,"+1","MUMFORD & SONS","I Will Wait",5276,227,558,143,32.945,-3.346,70,"26",16,5276,747,36.633
"17",17,"-1","JUSTIN BIEBER","Beauty And A Beat...",5051,-2,-972,101,31.77,-4.878,149,"76",2,12731,1998,87.772
"18",18,"=","DEMI LOVATO","Heart Attack",4936,291,2467,-15,33.057,-3.871,16,"10",18,4936,2482,36.928
"19",19,"+2","KREWELLA","Alive",4650,283,881,150,29.148,-3.268,37,"58",19,4650,918,32.416
"20",20,"=","OF MONSTERS AND M...","Little Talks",4541,144,353,143,27.163,-2.718,118,"29",19,4541,655,29.881
"21",21,"-2","KE$HA","C'mon",4270,-195,-2467,116,19.962,-4.097,90,"64",9,8228,1547,54.334
"22",22,"=","ONE DIRECTION","Kiss You",4120,0,-422,-27,17.968,-2.652,53,"65",19,4542,1186,22.924
"23",23,"=","PINK","Just Give Me A Re...",4112,281,1553,84,26.57,-2.315,24,"5",23,4112,1553,28.885
"24",24,"+1","FALL OUT BOY","My Songs Know Wha...",3462,73,216,-11,15.976,-1.961,34,"13",23,3462,1015,17.937
"25",25,"-1","PINK","Try",3422,-15,-1053,212,23.639,-3.81,139,"46",6,9909,1515,66.33
"26",26,"=","FUN.","Carry On",3212,195,480,122,17.875,-0.741,67,"18",26,3212,495,18.616
"27",27,"=","ICONA POP","I Love It f/Charl...",3126,146,696,-11,21.479,-2.448,36,"14",26,3126,707,23.927
"28",28,"+1","TAYLOR SWIFT","22",2516,364,1740,265,14.348,-0.078,13,"50",28,2516,1740,14.426
"29",29,"-1","CHRIS WALLACE","Remember When (Pu...",2388,-30,-433,-1,10.246,-1.541,216,"157",24,2872,332,15.148
"30",30,"=","MUSE","Madness",2141,127,288,91,9.16,-0.288,91,"37",29,2141,385,9.448
"31",31,"=","JUSTIN BIEBER","All Around The Wo...",1941,173,727,107,14.466,-1.366,27,"147",31,1941,727,15.832
"32",32,"+2","CHER LLOYD","With Ur Love f/Ju...",1735,65,227,23,8.402,-1.075,34,"141",32,1735,571,9.477
"33",33,"=","ALICIA KEYS","Girl On Fire",1706,-34,-1099,133,13.889,-1.858,144,"41",9,7658,1171,50.899
"34",34,"+1","EMELI SANDE","Next To Me",1690,88,288,62,12.851,-1.181,28,"56",34,1690,453,14.032
"35",35,"-3","NELLY","Hey Porsche",1601,-164,-842,-146,8.229,-1.827,57,"48",26,2524,673,14.908
"36",36,"+1","AFROJACK & CHRIS ...","As Your Friend",1563,114,222,103,7.928,-1.221,44,"255",33,1563,362,9.977
"37",37,"-1","BRITT NICOLE","Gold",1505,-27,-158,-41,5.371,-0.649,90,"88",29,1664,314,6.524
"38",38,"=","NE-YO","Forever Now",1354,52,106,25,9.919,-0.727,50,"243",35,1354,269,11.68
"39",39,"=","HUNTER HAYES","Wanted",1241,-36,-776,82,7.301,-1.316,153,"55",23,3020,368,18.605
"40",40,"=","BAAUER","Harlem Shake",1206,9,-37,-10,4.773,-0.769,23,"6",38,1277,488,6.257
"41",41,"=","ONEREPUBLIC","If I Lose Myself",1033,22,66,0,3.163,-0.275,39,"262",38,1033,318,3.438
"42",42,"=","LITTLE MIX","Wings",973,54,266,25,3.947,0.053,21,"174",42,973,266,3.947
"43",43,"=","A$AP ROCKY","F**kin Problems f...",815,20,62,22,4.198,-0.639,41,"33",41,815,154,4.837
"44",44,"+2","BENNY BENASSI","Cinema f/Gary Go",733,109,153,104,3.489,-0.4,34,"236",43,733,155,4.68
"45",45,"-1","CARLY RAE JEPSEN","Tonight I'm Getti...",696,38,157,18,2.01,-0.148,13,"--",44,696,211,2.158
"46",46,"-1","MIGUEL","Adorn",663,13,69,20,6.763,-0.777,125,"168",33,1329,248,9.94
"47",47,"+2","MACKLEMORE & RYAN...","Can't Hold Us f/R...",630,97,379,82,4.92,-0.163,2,"27",47,630,379,5.083
"48",48,"-1","TREY SONGZ","Simply Amazing",602,10,-350,48,2.892,-0.658,48,"210",35,1070,243,6.918
"49",49,"+1","ED SHEERAN","Lego House",599,78,251,53,3.491,-0.309,6,"183",49,599,251,3.8
"50",50,"-2","HOT CHELLE RAE","Hung Up",571,37,81,30,1.552,-0.168,19,"--",48,571,102,1.739
