"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",12839,"+246",1498,"+47",83.555,"+1.521",73,"1",1,12839,1893,83.555
2,"=","BAD MEETS EVIL Lighters f/Bruno Mars",11813,"-18",279,"-116",78.169,"-0.223",86,"17/95",2,11835,1599,78.403
3,"=","BRITNEY SPEARS I Wanna Go",11146,"-218",-1209,"-104",67.811,"-1.168",98,"30",1,12853,1768,82.422
4,"=","KATY PERRY Last Friday Night (T.G.I.F.)",10709,"-267",-1219,"-199",60.465,"-1.693",115,"26",1,14935,2322,96.531
5,"=","NICKI MINAJ Super Bass",10006,"-112",-670,"+41",64.65,"-0.138",132,"20",3,12009,1188,73.23
6,"+1","FOSTER THE PEOPLE Pumped Up Kicks",9354,"+130",828,"-7",56.68,"+0.676",68,"3",6,9354,1302,56.68
7,"-1","LMFAO Party Rock Anthem",9186,"-162",-1189,"-3",62.064,"-1.158",132,"6",1,14043,1859,94.193
8,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",8695,"+143",948,"+33",50.502,"+0.293",83,"4",8,8695,1218,50.502
9,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",7974,"+95",557,"-4",48.83,"+0.166",98,"5",9,7974,1017,48.83
10,"+1","RIHANNA Cheers (Drink To That)",7909,"+67",404,"-7",43.754,"+0.324",54,"8",10,7909,1594,43.754
11,"-1","PITBULL Give Me Everything f/Ne-Yo",7878,"+29",-94,"+148",57.162,"-0.086",132,"23",1,14233,1811,95.596
12,"=","ONEREPUBLIC Good Life",7343,"-102",-516,"-18",43.584,"-0.764",132,"22",6,9571,978,57.364
13,"+1","ADELE Someone Like You",6981,"+291",1837,"+57",49.473,"+2.761",44,"2",13,6981,1837,49.473
14,"-1","LADY GAGA You And I",6815,"+58",371,"-54",38.14,"+0.060",42,"9",13,6815,1553,38.14
15,"+1","DEV In The Dark",5925,"+115",953,"-30",39.157,"+0.300",53,"12",15,5925,1224,39.157
16,"-1","HOT CHELLE RAE Tonight Tonight",5844,"-204",-1500,"+3",30.532,"-1.612",132,"13",5,10036,838,54.593
17,"=","IYAZ Pretty Girls",4629,"-35",-143,"-91",21.451,"-0.263",107,"27",17,4770,659,22.767
18,"=","LIL WAYNE How To Love",4505,"-128",-1398,"+58",31.6,"-0.481",107,"15",9,8047,1328,45.275
19,"=","DAVID GUETTA Without You f/Usher",4437,"+187",1516,"-15",28.626,"+1.422",24,"7",19,4437,1531,28.626
20,"=","JASON DERULO It Girl",3908,"+28",322,"-8",19,"+0.075",33,"14",19,3908,1048,19
21,"=","THE SCRIPT Nothing",3564,"-8",300,"-79",16.897,"+0.038",52,"25",21,3572,722,16.897
22,"=","LADY GAGA The Edge Of Glory",3484,"-26",-330,"+67",19.785,"-0.267",132,"49",3,11672,2193,68.045
23,"=","THE BAND PERRY If I Die Young",3307,"-185",-954,"-6",18.669,"-0.695",132,"21",11,6052,768,32.555
24,"=","ALEXANDRA STAN Mr. Saxobeat",3301,"+56",384,"-7",25.882,"-0.049",58,"29",23,3301,567,25.931
25,"=","KELLY ROWLAND Motivation f/Lil Wayne",2998,"+4",271,"-10",14.121,"+0.039",77,"51",21,2998,415,15.279
26,"=","AFROJACK Take Over Control f/Eva Simons",2807,"-29",39,"-78",23.455,"+0.288",92,"43",25,2836,435,23.455
27,"+1","KELLY CLARKSON Mr. Know It All",2614,"+141",908,"-19",15.237,"+1.067",16,"46",27,2614,1093,15.237
28,"-1","ANDY GRAMMER Keep Your Head Up",2602,"+58",166,"+87",9.862,"+0.142",86,"62",25,2602,355,9.941
29,"=","LMFAO Sexy And I Know It",2199,"+117",763,"+5",12.273,"+0.596",24,"10",29,2199,763,12.273
