"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","KATY PERRY","Wide Awake",13982,"+68",678,"-52",99.325,"+0.879",68,"3",1,13982,2824,99.325
"2",2,"=","ELLIE GOULDING","Lights",13345,"+162",1188,"+83",96.641,"+1.019",170,"8",2,13345,1482,96.641
"3",3,"+1","RIHANNA","Where Have You Been",12675,"-76",-253,"-83",90.5,"-0.562",105,"19",2,12963,1884,95.69
"4",4,"-1","MAROON 5","Payphone f/Wiz Khali...",12575,"-291",-1238,"-288",95.809,"-1.443",104,"18",1,14353,3415,107.136
"5",5,"=","CARLY RAE JEPSEN","Call Me Maybe",11207,"-29",-1050,"+175",80.549,"-1.143",140,"2",1,14563,1711,111.23
"6",6,"=","DAVID GUETTA","Titanium f/Sia",9711,"+82",823,"-57",65.934,"+0.405",112,"9",6,9711,1091,65.934
"7",7,"=","USHER","Scream",9585,"-7",72,"-46",67.844,"-0.119",94,"17",6,9592,2323,68.266
"8",8,"=","GOTYE","Somebody That I Used...",8199,"-184",-932,"-78",56.039,"-0.846",150,"13",1,14242,2018,106.819
"9",9,"=","CALVIN HARRIS","Let's Go f/Ne-Yo",8136,"+118",795,"+41",53.978,"+0.786",92,"22",9,8136,1254,53.978
"10",10,"=","DEMI LOVATO","Give Your Heart A Br...",7530,"+80",439,"+76",50.025,"+0.974",151,"24",10,7530,1250,50.025
"11",11,"=","PINK","Blow Me (One Last Ki...",6557,"+160",1279,"+50",43.208,"+0.705",25,"7",11,6557,2737,43.208
"12",12,"=","CHER LLOYD","Want U Back",6259,"+47",490,"-79",38.284,"+0.711",78,"5",11,6259,1103,38.284
"13",13,"=","FLO RIDA","Whistle",5931,"+139",1153,"-59",41.222,"+0.919",54,"1",13,5931,1412,41.222
"14",14,"=","HAVANA BROWN","We Run The Night f/P...",5458,"+24",218,"-22",39.325,"+0.015",168,"32",14,5459,544,39.659
"15",15,"+1","OWL CITY & CARLY RAE...","Good Time",5330,"+173",983,"+119",33.782,"+1.041",33,"6",15,5330,1961,33.782
"16",16,"-1","ONE DIRECTION","One Thing",5159,"-48",-220,"-7",26.852,"-0.237",84,"36",13,5433,975,29.694
