"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",14493,"-10",481,"-147",108.663,"-0.499",117,"4",1,14503,2020,109.652
"2",2,"=","MAROON 5","Daylight",13023,"+209",577,"+230",96.697,"+0.978",112,"22",2,13023,1308,96.697
"3",3,"=","SWEDISH HOUSE MAF...","Don't You Worry C...",12352,"-367",-1803,"-208",92.121,"-2.009",187,"35",1,14704,1905,116.982
"4",4,"=","TAYLOR SWIFT","I Knew You Were T...",12045,"-93",-1607,"+275",104.403,"-0.898",116,"15",1,16073,2452,126.481
"5",5,"=","WILL.I.AM & BRITN...","Scream And Shout",11342,"-223",-953,"-68",83.587,"-1.817",110,"12",3,13157,2182,99.406
"6",6,"=","BRUNO MARS","When I Was Your M...",11162,"+340",1930,"+176",82.432,"+2.442",59,"1",6,11162,1930,82.432
"7",7,"=","CALVIN HARRIS","Sweet Nothing f/F...",10783,"+51",475,"-58",84.444,"+0.472",120,"32",6,10783,1126,84.444
"8",8,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",9807,"+142",1268,"-93",69.183,"+0.579",60,"3",8,9807,6457,69.183
"9",9,"=","RIHANNA","Stay f/Mikky Ekko",8366,"+190",1262,"+38",68.358,"+2.888",47,"2",9,8366,1617,68.358
"10",10,"=","IMAGINE DRAGONS","It's Time",7852,"+42",478,"+49",50.249,"+0.396",173,"33",10,7852,983,50.249
"11",11,"=","BRUNO MARS","Locked Out Of Hea...",7526,"-206",-1043,"-78",65.272,"-1.220",165,"24",1,15928,2790,124.488
"12",12,"+1","PITBULL","Feel This Moment",7304,"+116",569,"+37",57.91,"+1.194",68,"7",12,7304,1516,57.91
"13",13,"-1","LUMINEERS","Ho Hey",7276,"-106",-700,"-13",50.759,"-1.282",180,"28",2,13545,1921,101.636
"14",14,"=","KELLY CLARKSON","Catch My Breath",6173,"-204",-602,"-238",40.134,"-1.197",140,"36",13,6870,767,44.758
"15",15,"+1","OLLY MURS","Troublemaker f/Fl...",5251,"+132",280,"+82",34.402,"+0.789",88,"21",15,5251,766,34.402
"16",16,"-1","JUSTIN BIEBER","Beauty And A Beat...",5053,"-196",-1073,"-76",36.648,"-1.308",148,"80",2,12731,1998,87.772
"17",17,"=","MUMFORD & SONS","I Will Wait",5049,"+6",415,"-95",36.291,"-0.233",69,"25",17,5049,747,36.633
"18",18,"+2","DEMI LOVATO","Heart Attack",4645,"+310",2482,"+50",36.928,"+1.680",15,"10",18,4645,2482,36.928
"19",19,"-1","KE$HA","C'mon",4465,"-423",-2583,"-173",24.059,"-1.715",89,"65",9,8228,1547,54.334
"20",20,"-1","OF MONSTERS AND M...","Little Talks",4397,"+38",210,"-11",29.881,"+0.639",117,"27",19,4397,655,29.881
"21",21,"+1","KREWELLA","Alive",4367,"+162",731,"+110",32.416,"+0.560",36,"56",21,4367,918,32.416
"22",22,"-1","ONE DIRECTION","Kiss You",4120,"-110",-395,"-121",20.62,"-0.642",52,"66",19,4542,1186,22.924
"23",23,"=","PINK","Just Give Me A Re...",3831,"+194",1469,"-2",28.885,"+1.477",23,"5",23,3831,1471,28.885
"24",24,"=","PINK","Try",3437,"-105",-1265,"+22",27.449,"-0.820",138,"47",6,9909,1515,66.33
"25",25,"=","FALL OUT BOY","My Songs Know Wha...",3389,"+48",227,"-19",17.937,"+0.143",33,"13",23,3389,1015,17.937
"26",26,"+1","FUN.","Carry On",3017,"+101",358,"+82",18.616,"+0.703",66,"16",26,3017,495,18.616
"27",27,"-1","ICONA POP","I Love It f/Charl...",2980,"+39",707,"+0",23.927,"+0.134",35,"18",26,2980,707,23.927
"28",28,"=","CHRIS WALLACE","Remember When (Pu...",2418,"-151",-432,"-133",11.787,"-0.694",215,"151",24,2872,332,15.148
"29",29,"+3","TAYLOR SWIFT","22",2152,"+323",1475,"+222",14.426,"+1.802",12,"54",29,2152,1475,14.426
"30",30,"-1","MUSE","Madness",2014,"+27",197,"-9",9.448,"+0.176",90,"39",29,2014,385,9.448
"31",31,"+2","JUSTIN BIEBER","All Around The Wo...",1768,"+94",620,"+41",15.832,"+0.825",26,"159",31,1768,620,15.832
"32",32,"-2","NELLY","Hey Porsche",1765,"-196",-696,"-179",10.056,"-0.836",56,"45",26,2524,673,14.908
"33",33,"-2","ALICIA KEYS","Girl On Fire",1740,"-97",-1232,"+39",15.747,"-1.009",143,"42/88",9,7658,1171,50.899
"34",34,"=","CHER LLOYD","With Ur Love f/Ju...",1670,"+42",204,"+37",9.477,"+0.361",33,"138",33,1670,571,9.477
"35",35,"+1","EMELI SANDE","Next To Me",1602,"+65",226,"+52",14.032,"+0.375",27,"55",35,1602,453,14.032
"36",36,"-1","BRITT NICOLE","Gold",1532,"-42",-117,"-32",6.02,"-0.129",89,"91",29,1664,314,6.524
"37",37,"=","AFROJACK & CHRIS ...","As Your Friend",1449,"+4",119,"-31",9.149,"-0.151",43,"--",33,1449,362,9.977
