"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","AVICII","Wake Me Up",15897,"-208",-920,"-349",112.007,"-1.002",107,"7",1,17010,2103,116.977
2,"=","LORDE","Royals",15523,"-158",-703,"-233",108.672,"-0.538",91,"3",1,16495,2817,112.509
3,"=","MILEY CYRUS","Wrecking Ball",15328,"-11",-9,"-270",105.117,"-0.571",61,"8",3,15459,2954,107.57
4,"=","LADY GAGA","Applause",12255,"-12",280,"-295",80.797,"+0.576",91,"12",4,12267,3922,80.797
5,"=","KATY PERRY","Roar",11874,"-136",-1152,"-215",89.377,"-1.022",92,"5",1,17176,6098,117.145
6,"=","DRAKE","Hold On We're Goi...",11758,"-24",198,"-216",71.748,"-0.647",92,"14",6,11821,1610,74.25
7,"=","SELENA GOMEZ","Slow Down",9689,"-32",352,"-192",56.385,"+0.307",85,"39",7,9721,1167,56.385
8,"=","IMAGINE DRAGONS","Demons",9660,"+177",1555,"-116",65.01,"+1.758",71,"9",8,9660,1982,65.01
9,"=","PARAMORE","Still Into You",8009,"-51",-183,"-114",46.228,"-0.466",186,"30",9,8192,961,48.594
10,"=","JAY Z","Holy Grail f/Just...",7188,"-138",-1157,"+88",53.365,"-0.916",130,"32",4,11700,2095,78.442
11,"+1","KATY PERRY","Unconditionally",6641,"+144",1019,"-20",42.011,"+1.313",23,"24",11,6641,3384,42.011
12,"-1","JUSTIN TIMBERLAKE","TKO",6469,"-35",332,"-188",32.362,"-0.451",48,"55",11,6504,1724,32.813
13,"=","BRUNO MARS","Gorilla",6315,"-147",-901,"-152",27.777,"-0.965",63,"42",10,7264,1872,38.774
14,"+1","JASON DERULO","Marry Me",5263,"+21",336,"-81",27.167,"+0.192",58,"23",14,5263,856,27.167
15,"+1","ZEDD","Stay The Night f/...",5207,"+99",881,"-128",38.856,"+0.796",43,"34",15,5207,1238,38.856
16,"-2","LANA DEL REY","Summertime Sadnes...",5163,"-143",-1069,"-122",37.75,"-0.286",131,"66/96",2,13737,1923,88.403
17,"+2","EMINEM","The Monster f/Rih...",4961,"+414",2179,"-42",39.865,"+2.616",13,"1/59",17,4961,2782,39.865
18,"=","PITBULL","Timber f/Ke$ha",4955,"+204",1276,"-32",36.346,"+1.798",28,"6",18,4955,1350,36.346
19,"-2","NEIGHBOURHOOD","Sweater Weather",4908,"+52",715,"-110",21.561,"+0.345",135,"22",17,4908,869,21.561
20,"=","ONEREPUBLIC","Counting Stars",4576,"+191",1676,"-10",35.05,"+1.667",30,"4",20,4576,1686,35.05
21,"=","RIHANNA","What Now",3959,"+13",106,"-79",17.091,"+0.018",51,"88",19,3961,821,17.184
22,"=","TRAVIE MCCOY","Rough Water f/Jas...",3818,"+33",232,"-61",22.115,"+0.033",49,"69",22,3818,705,22.115
23,"=","TAYLOR SWIFT","Everything Has .....",3312,"-195",-1541,"-200",14.266,"-0.986",120,"64",14,5693,990,31.815
24,"=","TEGAN & SARA","Closer",3251,"-216",-1152,"-207",13.919,"-1.186",148,"124",17,4451,570,22.41
25,"=","MACKLEMORE & RYAN...","White Walls f/ScH...",2772,"+117",655,"+40",17.897,"+1.423",58,"38",25,2772,655,17.897
26,"+1","ENRIQUE IGLESIAS","Heart Attack",2591,"+143",396,"+37",13.314,"+1.121",36,"114",26,2591,649,13.314
27,"+2","LADY GAGA","Do What U Want f/...",2506,"+266",1230,"+159",18.945,"+0.887",13,"27",27,2506,1230,18.945
28,"-2","PASSENGER","Let Her Go",2501,"+34",475,"-40",13.7,"+0.371",43,"10",26,2501,538,13.7
29,"-1","ONE DIRECTION","Story Of My Life",2426,"+131",1244,"-48",12.239,"+0.392",12,"13",28,2426,1292,12.239
30,"=","J. COLE","Crooked Smile f/T...",2192,"-44",-215,"-148",11.357,"-0.285",84,"225",26,2407,332,12.679
31,"=","ELLIE GOULDING","Burn",2161,"+61",243,"+19",13.412,"+0.329",36,"40",31,2161,475,13.412
