"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
21,"-1","LADY GAGA You And I",2909,-82,-759,81,15.28,-0.188,105,"34",7,7824,1553,44.474
22,"=","DRAKE Headlines",2907,80,730,-24,21.867,0.128,37,"20",22,2907,754,21.867
23,"+1","LADY GAGA Marry The Night",2759,158,1538,-32,16.19,0.629,13,"198",23,2759,1570,16.19
24,"-1","JESSIE J Domino",2688,42,279,2,15.027,0.337,67,"53",23,2688,381,15.027
25,"=","LADY ANTEBELLUM Just A Kiss",2583,14,230,-34,11.258,0.134,62,"39",24,2583,525,11.258
26,"+2","HOT CHELLE RAE I Like It Like That f/New...",2106,39,369,-4,9.098,0.232,53,"47",26,2106,407,9.098
27,"-1","ALEXANDRA STAN Mr. Saxobeat",2099,-12,-484,110,23.705,-0.051,121,"71",18,4585,673,38.816
28,"+1","BREATHE CAROLINA Blackout",2084,41,273,-16,10.778,0.33,89,"92",27,2084,343,10.778
29,"+3","RIHANNA You Da One",2024,229,-636,96,15.443,0.761,11,"16",20,3394,3394,36.963
30,"=","J. COLE Workout",1940,82,614,5,18.543,0.254,29,"30",30,1940,614,18.543
31,"=","FRAY Heartbeat",1872,30,264,-13,9.15,0.19,26,"90",30,1872,677,9.15
32,"-5","BRITNEY SPEARS Criminal",1869,-238,-1428,-191,7.475,-1.216,62,"86",19,3422,669,17.372
33,"=","OUTASIGHT Tonight Is The Night",1602,45,301,-5,7.763,0.355,21,"129",33,1602,500,7.763
34,"=","NICKELBACK When We Stand Together",1497,-14,-76,-33,4.837,-0.061,51,"62",30,1615,457,5.4
35,"=","JAY Z & KANYE WEST N***** In Paris",1493,37,324,-23,8.153,0.175,16,"22",35,1493,581,8.153
36,"+1","PITBULL F/CHRIS BROWN International Love",1291,26,190,-5,8.673,0.257,19,"81",36,1291,418,8.673
37,"-1","AVRIL LAVIGNE Wish You Were Here",1289,24,209,-47,4.722,0.109,16,"332",36,1289,503,4.722
38,"=","BEYONCE Countdown",1112,11,11,2,3.137,0.047,38,"75",36,1162,255,3.747
39,"=","ANDY GRAMMER Keep Your Head Up",982,-18,-472,82,5.472,-0.001,149,"182",21,3215,355,13.959
40,"+1","TAIO CRUZ Hangover f/Flo Rida",914,14,174,19,3.183,0.003,25,"330",40,914,194,3.183
41,"-1","JENNIFER LOPEZ Papi",857,-90,-551,-72,2.597,-0.305,45,"61",32,1477,488,6.062
42,"+1","WE THE KINGS Say You Like Me",790,12,26,5,1.762,0.049,64,"--",42,790,320,1.762
43,"-1","NICOLE SCHERZINGER Don't Hold Your Breat...",755,-117,-722,-142,2.53,-0.25,57,"328",29,1562,446,5.007
44,"+1","TIMBALAND Pass At Me f/Pitbull",697,35,215,-7,3.307,0.312,9,"390",44,697,319,3.307
45,"-1","COLBIE CAILLAT Brighter Than The Sun",681,12,108,-11,1.961,0.052,16,"88",44,681,119,1.961
46,"=","KARMIN Crash Your Party",658,13,160,-23,3.517,0.224,9,"--",46,658,234,3.517
47,"+1","JOJO Disaster",637,26,165,8,1.407,0.006,9,"760",47,637,165,1.407
48,"-1","THE CAB Bad",632,-3,-15,-12,1.241,0.012,35,"547",45,655,106,1.344
49,"=","DAUGHTRY Crawling Back To You",573,9,12,7,1.617,0.016,25,"193",46,573,134,1.681
50,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",482,5,177,-17,2.1,0.003,2,"--",50,482,194,2.1
