"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","TAYLOR SWIFT","I Knew You Were T...",15515,"-109",-334,"-29",124.171,"-0.390",96,"9",1,16073,2452,126.481
2,"=","SWEDISH HOUSE MAF...","Don't You Worry C...",14667,"-33",240,"-166",115.667,"-0.532",167,"23",2,14704,1905,116.982
3,"=","WILL.I.AM & BRITN...","Scream And Shout",13044,"+38",412,"-16",98.273,"+0.032",90,"6",3,13044,2182,99.406
4,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",12814,"+250",1319,"+145",96.295,"+1.536",97,"2",4,12814,2020,96.295
5,"=","MAROON 5","Daylight",10885,"+187",875,"+55",80.586,"+1.290",92,"16",5,10885,1308,80.586
6,"=","BRUNO MARS","Locked Out Of Hea...",10077,"-95",-581,"-5",81.468,"-0.329",145,"12",1,15928,2790,124.488
7,"=","CALVIN HARRIS","Sweet Nothing f/F...",9579,"+71",743,"-138",76.683,"+0.402",100,"27",7,9579,1126,76.683
8,"=","LUMINEERS","Ho Hey",9040,"-142",-375,"-75",69.369,"-0.632",160,"13",2,13545,1921,101.636
9,"+1","KE$HA","C'mon",8146,"+103",327,"+68",52.126,"-0.532",69,"34",9,8146,1547,54.334
10,"-1","JUSTIN BIEBER","Beauty And A Beat...",7905,"-151",-1635,"+129",62.182,"-1.492",128,"41",2,12731,1998,87.772
11,"+2","BRUNO MARS","When I Was Your M...",7186,"+199",1491,"-44",56.372,"+2.046",39,"3",11,7186,1738,56.372
12,"-1","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",7078,"+45",206,"+15",47.85,"+0.577",40,"7",11,7078,6457,59.334
13,"+1","IMAGINE DRAGONS","It's Time",6922,"+33",644,"-90",45.6,"+0.503",153,"30",13,6922,983,45.6
14,"-2","PINK","Try",6749,"-280",-1971,"-47",48.147,"-0.495",118,"32",6,9909,1515,66.33
15,"=","KELLY CLARKSON","Catch My Breath",6495,"+26",192,"-82",41.921,"+0.378",120,"29",14,6495,767,41.921
16,"=","THE SCRIPT","Hall Of Fame f/wi...",5647,"+15",88,"+13",31.649,"+0.192",160,"31",16,5672,564,31.748
17,"=","ALICIA KEYS","Girl On Fire",5028,"-183",-1483,"-18",31.682,"-1.493",123,"22/50",9,7658,1171,50.899
18,"=","PITBULL","Feel This Moment",4862,"+174",1458,"-16",36.52,"+1.181",48,"18",18,4862,1505,36.52
19,"=","OLLY MURS","Troublemaker f/Fl...",4630,"+20",401,"-124",31.738,"+0.077",68,"20",18,4630,766,31.738
20,"=","RIHANNA","Stay f/Mikky Ekko",4462,"+183",1391,"-42",33.884,"+1.291",27,"4",20,4462,1490,33.884
21,"=","ONE DIRECTION","Kiss You",3984,"+85",500,"+9",19.889,"+0.223",32,"59",20,3984,1186,19.889
22,"=","OF MONSTERS AND M...","Little Talks",3785,"+71",354,"+20",24.51,"+0.078",97,"25",20,3785,655,24.51
23,"=","MUMFORD & SONS","I Will Wait",3649,"+46",628,"-30",25.224,"+0.148",49,"17",23,3649,747,25.224
24,"=","HUNTER HAYES","Wanted",2924,"-46",-25,"-45",18.242,"-0.256",132,"28",23,3020,368,18.605
25,"=","CHRIS WALLACE","Remember When (Pu...",2858,"+11",154,"+50",13.483,"+0.179",195,"123",25,2858,332,13.81
26,"=","NELLY","Hey Porsche",2403,"-4",203,"-39",13.468,"-0.093",36,"10",26,2407,673,13.955
27,"=","KREWELLA","Alive",2086,"+99",784,"+9",20.091,"+1.029",16,"105",27,2086,784,20.091
28,"=","FUN.","Carry On",1965,"+45",457,"-38",10.655,"+0.529",46,"19",27,1965,495,10.655
29,"+1","FALL OUT BOY","My Songs Know Wha...",1587,"+160",795,"+80",11.162,"+0.465",13,"33",29,1587,795,11.162
30,"-1","BRITT NICOLE","Gold",1568,"-7",82,"-25",5.567,"+0.059",69,"--",29,1575,314,5.567
31,"+4","ICONA POP","I Love It f/Charl...",1281,"+80",502,"+22",12.409,"+0.532",15,"69",31,1281,502,12.409
32,"=","MUSE","Madness",1266,"+25",130,"+2",4.249,"+0.135",70,"43",32,1266,215,4.249
33,"+1","AFROJACK & CHRIS ...","As Your Friend",1221,"+16",294,"-17",9.615,"-0.021",23,"36",33,1221,362,9.636
34,"-3","JONN HART","Who Booty f/Frenc...",1196,"-76",-326,"-63",5.608,"-0.187",82,"114",29,1580,252,6.617
35,"-2","PITBULL","Don't Stop The Pa...",1167,"-67",-1109,"+266",6.476,"-0.558",139,"52",12,6363,675,41.893
36,"=","CHER LLOYD","With Ur Love f/Ju...",1114,"+34",306,"-11",5.321,"+0.144",13,"277",36,1114,571,5.321
37,"=","TREY SONGZ","Simply Amazing",1032,"+3",150,"-27",6.633,"-0.285",27,"186",35,1032,243,6.918
38,"+1","NE-YO","Forever Now",915,"+25",156,"+5",9.209,"+0.255",29,"327",38,915,269,9.685
39,"-1","SKYLAR GREY","C'mon Let Me Ride...",825,"-95",-395,"-77",2.213,"-0.277",41,"177",32,1286,381,5.139
40,"=","ONEREPUBLIC","If I Lose Myself",821,"+31",185,"+4",2.507,"+0.140",18,"334",40,821,318,2.507
41,"=","EMELI SANDE","Next To Me",756,"+50",434,"-10",6.668,"+0.782",7,"92",41,756,453,6.668
42,"=","A$AP ROCKY","F**kin Problems f...",659,"+10",117,"-10",2.982,"+0.071",20,"24",41,659,154,2.982
43,"=","BENNY BENASSI","Cinema f/Gary Go",516,"+35",96,"+33",4.68,"+0.303",13,"242",43,516,155,4.68
44,"=","JUSTIN BIEBER","All Around The Wo...",483,"+51",268,"+30",4.075,"+0.330",6,"326",44,483,268,4.075
45,"+3","PINK","Just Give Me A Re...",418,"+48",279,"+27",4.35,"+0.407",3,"49",45,418,279,4.35
46,"-1","MARINA AND THE DI...","How To Be A Heart...",403,"+0",-11,"+7",0.914,"+0.019",24,"--",44,421,96,0.914
47,"-1","STEFANO","Yes To Love",400,"+3",62,"-7",0.686,"-0.031",6,"--",46,400,70,0.737
48,"+2","BAAUER","Harlem Shake",387,"+56",322,"+18",3.402,"+0.476",2,"1",48,387,322,3.402
49,"-2","AUSTIN MAHONE","Say You're Just A...",362,"-15",-128,"+1",0.964,"-0.109",36,"180",42,539,148,1.879
50,"--","HOT CHELLE RAE","Hung Up",347,"--",98,"--",1.129,"--",1,"--",50,347,98,1.129
