"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",14089,"+50",570,"+1",92.979,"+0.598",88,"2",1,14089,1893,92.979
2,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",11830,"+150",1408,"-141",71.86,"+1.489",98,"6",2,11830,1685,71.86
3,"=","ADELE Someone Like You",11689,"+290",2608,"-6",80.893,"+1.992",59,"1",3,11689,2614,80.893
4,"=","FOSTER THE PEOPLE Pumped Up Kicks",11474,"+152",1241,"-3",66.099,"+0.803",83,"4",3,11474,1356,66.099
5,"=","BAD MEETS EVIL Lighters f/Bruno Mars",9909,"-191",-919,"-38",61.807,"-0.360",101,"31",2,11835,1599,78.403
6,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",9468,"+130",973,"+21",60.802,"+0.649",113,"12",6,9468,1017,60.802
7,"=","BRITNEY SPEARS I Wanna Go",7947,"-150",-1238,"+100",50.758,"-1.156",113,"60",1,12853,1768,82.422
8,"=","LMFAO Party Rock Anthem",7943,"-122",-314,"-67",52.123,"-0.478",147,"10",1,14043,1859,94.193
9,"+1","LADY GAGA You And I",7519,"+74",304,"+66",43.203,"+0.020",57,"13",9,7519,1553,43.203
10,"-1","KATY PERRY Last Friday Night (T.G.I.F.)",7435,"-232",-975,"-35",40.36,"-1.636",130,"54",1,14935,2322,96.531
11,"=","PITBULL Give Me Everything f/Ne-Yo",7101,"-15",-204,"+60",46.739,"-0.723",147,"43",1,14233,1811,95.596
12,"+1","DAVID GUETTA Without You f/Usher",7003,"+79",1264,"-144",43.36,"+0.529",39,"8",12,7003,1586,43.36
13,"+2","DEV In The Dark",6952,"+59",727,"-5",46.883,"+0.397",68,"17",13,6952,1224,46.883
14,"-2","NICKI MINAJ Super Bass",6951,"-86",-1136,"+205",48.42,"-0.778",147,"35",3,12009,1188,73.23
15,"-1","RIHANNA Cheers (Drink To That)",6624,"-300",-1211,"-197",32.394,"-1.118",69,"11",10,8085,1594,43.942
16,"=","JASON DERULO It Girl",5081,"+49",499,"-26",25.193,"+0.434",48,"15",16,5081,1048,25.193
17,"=","LMFAO Sexy And I Know It",4832,"+158",1383,"-39",29.769,"+1.174",39,"3",17,4832,1530,29.769
18,"=","KELLY CLARKSON Mr. Know It All",4343,"+88",653,"+12",23.23,"+0.325",31,"25",18,4343,1093,23.23
