"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","PINK","Just Give Me A Re...",15554,"-70",407,"-215",105.671,"-0.408",78,"1",1,15624,1949,106.079
2,"=","RIHANNA","Stay f/Mikky Ekko",14532,"-105",-812,"-11",94.058,"-1.791",102,"7",1,15599,1920,102.136
3,"=","JUSTIN TIMBERLAKE","Mirrors",14240,"+197",2160,"-296",102.169,"+1.054",48,"3",3,14240,3114,102.169
4,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",12871,"+313",2248,"+2",87.755,"+1.650",56,"2",4,12871,2448,87.755
5,"+1","DEMI LOVATO","Heart Attack",11124,"+85",1049,"-47",66.856,"+0.600",70,"22",5,11124,2482,66.856
6,"-1","PITBULL","Feel This Moment",11078,"-396",-1588,"-218",69.385,"-2.023",123,"26",3,13073,1706,86.979
7,"=","BRUNO MARS","When I Was Your M...",10515,"-259",-2209,"+104",64.927,"-2.403",114,"6",1,16011,2737,106.569
8,"=","ICONA POP","I Love It f/Charl...",10117,"+139",1102,"-33",66.748,"+0.889",90,"10",8,10117,1359,66.748
9,"=","KREWELLA","Alive",7914,"-72",30,"-113",52.043,"-1.059",91,"45",9,7991,1026,53.493
10,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",6848,"-92",-1403,"+154",42.685,"-0.892",172,"34/43",1,15012,2020,109.652
11,"=","TAYLOR SWIFT","22",6768,"+18",142,"-2",32.833,"-0.194",67,"24",11,6779,2327,34.164
12,"=","SELENA GOMEZ","Come & Get It",6608,"+118",969,"-34",39.929,"+0.610",30,"4",12,6608,2034,39.929
13,"=","WILL.I.AM F/JUSTI...","#thatpower",6478,"+133",701,"+97",35.293,"+0.957",46,"19",13,6478,1416,35.293
14,"+1","FALL OUT BOY","My Songs Know Wha...",6364,"+85",492,"-13",35.944,"+0.871",88,"16",14,6364,1015,35.944
15,"-1","OLLY MURS","Troublemaker f/Fl...",5990,"-310",-1518,"-163",34.212,"-1.178",143,"50",10,7829,1121,42.345
16,"=","FLORIDA-GEORGIA L...","Cruise",5531,"+185",1411,"+71",30.138,"+0.768",44,"14/32",16,5531,1411,30.138
17,"+1","ARIANA GRANDE","The Way f/Mac Mil...",5334,"+89",1325,"-48",31.835,"+0.363",39,"17",17,5334,1373,31.835
18,"-1","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",5087,"-172",-1428,"+183",28.391,"-0.958",115,"25",3,12353,6457,74.223
19,"=","JASON DERULO","The Other Side",5070,"+128",1400,"-152",31.713,"+0.206",20,"28",19,5070,2399,31.713
20,"=","EMELI SANDE","Next To Me",4334,"+41",166,"-26",21.771,"+0.332",82,"13",18,4334,560,21.993
21,"=","AVRIL LAVIGNE","Here's To Never G...",3920,"+51",341,"-39",19.792,"+0.255",28,"33",21,3920,1758,19.792
22,"=","MUSE","Madness",3043,"-146",-267,"-149",12.352,"-0.762",145,"60",22,3327,385,14.204
23,"+1","ZEDD","Clarity f/Foxes",2818,"+74",403,"+37",21.941,"+0.531",53,"46",23,2818,445,21.941
24,"-1","FUN.","Carry On",2742,"-185",-1306,"-5",15.868,"-1.177",121,"51",16,5029,935,27.572
25,"=","LITTLE MIX","Wings",2695,"+9",168,"+21",9.984,"+0.017",75,"93",24,2695,389,14.241
26,"=","IMAGINE DRAGONS","Radioactive",2448,"+75",488,"-40",12.977,"+0.495",26,"5",26,2448,737,12.977
27,"+1","DAFT PUNK","Get Lucky",2225,"+122",915,"-1",15.362,"+0.781",17,"18",27,2225,929,15.362
28,"-1","CALVIN HARRIS F/E...","I Need Your Love",2159,"+15",303,"-23",15.359,"+0.271",34,"64",27,2159,482,15.359
29,"=","MUMFORD & SONS","I Will Wait",1889,"-102",-680,"-1",10.942,"-0.480",124,"87",14,6076,747,37.093
30,"=","ED SHEERAN","Lego House",1881,"+30",111,"+15",10.807,"+0.207",60,"91",30,1881,305,10.807
31,"=","ANNA KENDRICK","Cups (Pitch Perfe...",1699,"+63",347,"+1",8.906,"+0.385",42,"67",31,1699,389,8.906
32,"+2","MARIAH CAREY","#Beautiful f/Migu...",1648,"+299",1648,"+299",18.586,"+2.357",3,"8",32,1648,1648,18.586
33,"-1","CHRIS BROWN","Fine China",1471,"+28",414,"-43",6.818,"+0.371",20,"85",32,1471,533,6.818
34,"-1","CARLY RAE JEPSEN","Tonight I'm Getti...",1316,"-63",-158,"-73",5.21,"-0.209",67,"44",30,1482,257,5.843
35,"=","HOT CHELLE RAE","Hung Up",1218,"+6",102,"-3",4.741,"+0.166",73,"347",34,1218,137,4.741
36,"=","NIKKI WILLIAMS","Glowing",1111,"+2",30,"-16",7.058,"-0.369",32,"272",35,1125,279,7.427
37,"+2","KELLY CLARKSON","People Like Us",991,"+84",571,"+76",3.69,"+0.407",12,"205",37,991,571,3.69
38,"-1","MKTO","Thank You",975,"-1",69,"+9",2.72,"+0.086",39,"385",37,976,203,2.72
