"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","FUN. We Are Young f/Janelle Monae",13905,-92,-330,-47,106.057,-0.583,83,"5",1,14439,2738,110.772
"2",2,"=","GOTYE Somebody That I Used To Know",12978,182,1264,-103,99.624,1.06,75,"2",2,12978,2018,99.624
"3",3,"=","FLO RIDA Wild Ones f/Sia",12543,32,1,-9,91.894,-0.056,101,"4",2,12595,1940,91.95
"4",4,"=","NICKI MINAJ Starships",11538,64,598,-113,82.975,0.813,91,"8/27",4,11538,1834,82.975
"5",5,"=","WANTED Glad You Came",10823,-144,-823,23,85.594,-0.845,128,"16",1,13712,1363,101.962
"6",6,"=","ONE DIRECTION What Makes You Beautiful",10628,62,457,-38,72.475,0.651,76,"7",6,10628,1579,72.475
"7",7,"=","KATY PERRY Part Of Me",8367,-239,-1389,102,56.931,-1.004,92,"29",3,12039,3625,78.553
"8",8,"+1","CARLY RAE JEPSEN Call Me Maybe",8338,166,1077,40,63.905,2.005,65,"1",8,8338,1298,63.905
"9",9,"-1","ADELE Rumour Has It",8261,-56,-226,-92,52.161,-0.852,72,"32",8,8497,1514,56.313
"10",10,"=","MAROON 5 Payphone f/Wiz Khalifa",7484,109,806,-42,53.945,0.953,29,"3",10,7484,3415,53.945
"11",11,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",6935,-128,-802,32,46.89,-0.916,128,"33",1,13549,2321,99.332
"12",12,"=","JUSTIN BIEBER Boyfriend",6834,-100,-678,-8,39.472,-0.611,50,"6",9,7937,4726,51.492
"13",13,"=","CALVIN HARRIS Feel So Close",6187,-145,-989,37,41.444,-0.573,96,"25",7,8145,1329,55.352
"14",14,"=","KARMIN Broken Hearted",6020,25,173,21,37.523,0.172,86,"--",14,6020,936,37.523
"15",15,"=","TRAIN Drive By",5977,59,220,39,35.028,0.148,121,"9",15,5977,601,35.3
"16",16,"+1","RIHANNA Where Have You Been",4904,149,1183,-108,34.66,0.598,30,"12",16,4904,1884,34.66
"17",17,"-1","USHER Scream",4893,128,1564,-283,34.914,0.857,19,"13",16,4893,2323,34.914
"18",18,"+1","PITBULL Back In Time",4575,80,568,34,27.81,0.746,47,"11",18,4575,925,27.81
"19",19,"-1","DRAKE Take Care f/Rihanna",4509,-87,-534,2,36.551,-0.492,129,"56",8,7620,1220,60.618
"20",20,"=","JENNIFER LOPEZ Dance Again f/Pitbull",4342,-99,-450,-91,25.328,-0.62,46,"10",17,4851,2243,30.831
"21",21,"=","ELLIE GOULDING Lights",4005,96,642,34,25.16,0.484,95,"23",20,4005,786,25.16
"22",22,"=","DEMI LOVATO Give Your Heart A Break",3085,26,288,-18,21.133,0.31,76,"34",22,3085,665,21.133
"23",23,"=","DAVID GUETTA Titanium f/Sia",2896,76,672,-22,18.939,0.487,37,"18",23,2896,694,18.939
"24",24,"=","HAVANA BROWN We Run The Night f/Pitbull",2199,18,188,-24,16.726,0.165,93,"51",24,2199,267,16.726
"25",25,"=","TAYLOR SWIFT Eyes Open",2033,-56,-707,193,8.675,-0.437,51,"37",20,3925,1442,22.308
"26",26,"=","B.O.B So Good",1889,-83,-1035,214,8.756,-0.427,73,"--",18,4675,1013,31.923
"27",27,"=","CHRIS RENE Young Homie",1829,4,87,-23,8.468,0.111,65,"123",27,1829,226,8.468
"28",28,"+1","NEON HITCH F U Betta",1730,-4,9,-14,7.925,0.062,72,"--",28,1758,247,7.971
"29",29,"-1","DRAKE The Motto f/Lil Wayne",1685,-58,-247,-50,14.922,-0.51,86,"36",25,2047,321,19.147
"30",30,"=","RITA ORA How We Do (Party)",1604,46,394,-37,9.255,0.296,19,"193",30,1604,620,9.255
"31",31,"=","GYM CLASS HEROES Fighter f/Ryan Tedder",1338,98,642,23,8.175,0.446,15,"125",31,1338,642,8.175
"32",32,"=","HOT CHELLE RAE Honestly",1208,18,58,16,5.331,0.111,44,"184",30,1208,284,5.331
"33",33,"=","KIRKO BANGZ Drank In My Cup",1016,52,250,26,4.915,0.087,42,"58",33,1016,278,4.915
"34",34,"=","NEON TREES Everybody Talks",963,5,115,-26,4.21,0.093,36,"--",33,963,211,4.21
"35",35,"=","CALVIN HARRIS Let's Go f/Ne-Yo",879,64,377,39,7.953,0.245,17,"104",35,879,377,7.953
"36",36,"+1","JASON MRAZ I Won't Give Up",809,21,103,-5,3.767,0.063,30,"--",36,809,210,3.767
"37",37,"+1","GROUPLOVE Tongue Tied",798,19,140,-5,3.021,0.12,21,"60",37,798,284,3.021
