"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"28",28,"=","ROBIN SCHULZ","Sugar f/Francesco Yates",2141,-65,-315,-40,17.022,-0.399,139,"184",13,7836,1193,44.484
"29",29,"=","PANIC! AT THE DISCO","Victorious",1629,-12,53,-31,4.658,-0.018,47,"51",29,1641,273,4.676
"30",30,"+2","RIHANNA","Kiss It Better",1563,139,972,14,7.107,0.476,8,"139",30,1563,972,7.107
"31",31,"=","GRACE","You Don't Own Me f/G-Eazy",1542,41,406,-7,6.495,0.235,27,"40",31,1542,414,6.495
"32",32,"-2","NATHAN SYKES","Over And Over Again f/A.Grande",1433,-192,-760,-158,4.398,-0.423,79,"363",27,2248,585,6.953
"33",33,"+4","PITBULL F/ENRIQUE IGLESIAS","Messin' Around",1423,228,1423,228,12.678,1.271,6,"19",33,1423,1423,12.678
"34",34,"=","FLUME","Never Be Like You f/Kai",1405,42,239,15,7.465,0.061,30,"78",34,1405,284,7.465
"35",35,"-2","MAJOR LAZER","Light It Up f/Nyla",1392,6,133,-18,5.357,-0.032,43,"130",32,1392,288,5.389
"36",36,"-1","HAILEE STEINFELD","Rock Bottom f/DNCE",1373,16,62,36,3.641,-0.003,42,"176",32,1387,560,3.738
"37",37,"-1","SIA","Cheap Thrills",1282,35,192,2,5.239,0.16,37,"65",36,1282,234,5.239
"38",38,"=","DEMI LOVATO","Stone Cold",1085,-50,-177,-35,4.298,-0.451,24,"132",34,1291,688,6.342
"39",39,"+1","HALSEY","Colors",989,23,106,57,2.614,0.099,39,"245",39,989,304,2.614
"40",40,"+4","DRAKE","One Dance f/Wizkid & Kyla",943,177,781,102,7.545,1.272,4,"1",40,943,781,7.545
"41",41,"=","DAYA","Sit Still, Look Pretty",915,28,174,6,2.76,0.125,18,"202",41,915,242,2.76
"42",42,"=","JEREMIH","Oui",891,37,137,19,2.356,0.029,25,"41",42,891,214,2.356
"43",43,"-4","NELLY","Die A Happy Man",870,-108,-560,-64,2.987,-0.292,53,"315",31,1530,555,4.651
"44",44,"-1","MELANIE MARTINEZ","Pity Party",854,26,118,-11,2.427,0.085,16,"276",43,854,316,2.427
"45",45,"+2","TWENTY ONE PILOTS","Ride",699,42,245,15,2.505,0.174,4,"72",45,699,245,2.505
"46",46,"-1","ANDRA DAY","Rise Up",653,-23,-70,-22,1.544,-0.031,32,"112",42,736,124,1.77
"47",47,"+1","ELLE KING","America's Sweetheart",595,13,29,16,1.475,-0.002,15,"61",47,595,345,1.518
"48",48,"-2","DILLON FRANCIS & KYGO","Coming Over f/James Hersey",582,-78,-480,-38,1.726,-0.169,39,"1171",35,1201,283,4.369
"49",49,"=","BELLY","Might Not f/The Weeknd",518,8,75,-11,2.006,0.099,3,"119",49,536,246,2.214
"50",50,"=","TRYON","Somebody To Love Me",516,14,42,3,0.748,0.017,5,"--",49,516,95,0.748
