"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",13971,"-11",-152,"-7",91.289,"+0.206",98,"6",1,14127,1893,93.336
"2",2,"=","ADELE Someone Like You",13086,"+61",841,"-113",89.598,"+0.390",69,"2",2,13086,2614,89.598
"3",3,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",12957,"+111",920,"+51",79.614,"+0.189",108,"7",2,12957,1685,79.614
"4",4,"=","FOSTER THE PEOPLE Pumped Up Kicks",12112,"+29",305,"-47",70.2,"+0.264",93,"5",3,12112,1356,70.2
"5",5,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",10718,"+64",767,"-109",64.64,"+0.292",123,"9",5,10718,1097,64.64
"6",6,"+1","DAVID GUETTA Without You f/Usher",8272,"+209",1017,"+91",51.129,"+0.969",49,"8",6,8272,1586,51.129
"7",7,"-1","BAD MEETS EVIL Lighters f/Bruno Mars",7831,"-235",-1492,"-29",50.257,"-2.619",111,"36",2,11835,1599,78.403
"8",8,"=","LADY GAGA You And I",7678,"+34",43,"+42",44.353,"-0.072",67,"10",8,7678,1553,44.425
"9",9,"=","LMFAO Party Rock Anthem",7398,"-50",-434,"+19",49.644,"+0.392",157,"11",1,14043,1859,94.193
"10",10,"=","DEV In The Dark",7285,"+35",178,"-30",48.966,"+0.300",78,"15",10,7285,1224,48.966
"11",11,"=","PITBULL Give Me Everything f/Ne-Yo",6447,"-77",-479,"-22",43.915,"-0.274",157,"33",1,14233,1811,95.596
"12",12,"+1","LMFAO Sexy And I Know It",6291,"+99",1010,"-57",40.258,"+0.967",49,"3",12,6291,1530,40.258
"13",13,"-1","BRITNEY SPEARS I Wanna Go",6115,"-195",-1392,"-31",39.671,"-1.436",123,"62",1,12853,1768,82.422
"14",14,"=","NICKI MINAJ Super Bass",6066,"-93",-653,"+18",41.455,"-0.605",157,"14",3,12009,1188,73.23
"15",15,"=","KATY PERRY Last Friday Night (T.G.I.F.)",5697,"-128",-1216,"+5",31.354,"-1.078",140,"50",1,14935,2322,96.531
"16",16,"=","JASON DERULO It Girl",5519,"+10",275,"-70",26.886,"+0.144",58,"12",16,5519,1048,26.886
"17",17,"=","RIHANNA We Found Love f/Calvin Harris",5304,"+216",1832,"-95",36.215,"+1.495",20,"4",17,5304,2184,36.215
"18",18,"=","KELLY CLARKSON Mr. Know It All",4706,"+32",256,"-6",24.296,"-0.052",41,"21",18,4706,1093,24.348
"19",19,"=","ALEXANDRA STAN Mr. Saxobeat",4434,"-5",67,"-45",37.63,"+0.044",83,"27",19,4439,673,37.63
"20",20,"=","THE SCRIPT Nothing",4316,"-23",108,"-87",20.391,"-0.276",77,"32",18,4339,722,20.667
"21",21,"=","RIHANNA Cheers (Drink To That)",3934,"-251",-1900,"+31",20.789,"-1.382",79,"13",10,8085,1594,43.942
"22",22,"=","ANDY GRAMMER Keep Your Head Up",3068,"+9",-15,"-38",12.947,"+0.118",111,"93",22,3119,355,12.947
"23",23,"+1","NEW BOYZ Better With The Lights Off",2720,"-22",-57,"-52",9.947,"-0.104",71,"34",23,2777,423,10.454
"24",24,"-1","LIL WAYNE How To Love",2686,"-58",-408,"+10",17.887,"-0.084",132,"28",9,8047,1328,45.275
"25",25,"=","NICKI MINAJ Fly f/Rihanna",2150,"+82",517,"+16",9.342,"+0.321",27,"42",25,2150,643,9.342
"26",26,"+1","BRITNEY SPEARS Criminal",2061,"+76",473,"-1",9.733,"+0.368",24,"186",26,2061,596,9.733
"27",27,"-1","PATRICK STUMP This City f/Lupe Fiasco",1994,"-16",53,"-11",8.54,"-0.098",48,"118",25,2046,386,8.768
"28",28,"+1","BRUNO MARS It Will Rain",1974,"+154",1075,"+26",11.732,"+0.774",12,"41",28,1974,1075,11.732
"29",29,"-1","SELENA GOMEZ & THE SCENE Love You Like A...",1952,"+23",127,"-13",9.481,"+0.205",53,"29",26,1952,306,9.481
"30",30,"+1","FLO RIDA Good Feeling",1636,"+75",470,"+0",8.697,"+0.606",20,"18",30,1636,516,8.697
"31",31,"-1","LLOYD Dedication To My Ex...",1629,"-11",32,"-42",5.468,"-0.244",42,"143",29,1646,315,6.038
"32",32,"+1","GAVIN DEGRAW Not Over You",1374,"+29",60,"+31",5.335,"+0.060",51,"43",31,1374,310,5.335
"33",33,"-1","AFROJACK Take Over Control f/Eva Simons",1353,"-61",-481,"+19",14.829,"-0.445",117,"69",24,2836,435,23.455
"34",34,"=","THE BAND PERRY If I Die Young",1281,"-11",-110,"+19",9.673,"-0.086",157,"40",11,6052,768,32.555
"35",35,"+2","KATY PERRY The One That Got Away",1254,"+189",751,"+134",6.793,"+0.887",8,"261",35,1254,751,6.793
"36",36,"-1","JESSIE J Domino",1252,"+18",145,"-8",5.678,"+0.066",29,"76",35,1252,335,5.678
"37",37,"-1","NICOLE SCHERZINGER Don't Hold Your Breat...",1236,"+28",231,"-17",3.318,"+0.082",19,"284",35,1236,446,3.318
"38",38,"+1","HOT CHELLE RAE I Like It Like That f/New...",994,"+28",209,"+3",3.451,"+0.218",15,"72",38,994,407,3.451
"39",39,"-1","LADY ANTEBELLUM Just A Kiss",979,"+12",200,"-33",3.947,"+0.068",24,"30",38,979,262,3.947
"40",40,"+2","ENRIQUE IGLESIAS I Like How It Feels",960,"+49",322,"+10",5.288,"+0.225",13,"185",40,960,322,5.288
"41",41,"=","NICKELBACK When We Stand Together",923,"+6",134,"-46",3.422,"+0.076",13,"79",40,923,457,3.422
"42",42,"+1","BREATHE CAROLINA Blackout",904,"+21",118,"+10",2.885,"+0.221",51,"133",40,904,136,2.885
"43",43,"+2","SEAN PAUL Got 2 Luv U f/Alexis Jordan",883,"+28",102,"+31",3.281,"+0.177",34,"84",41,883,196,3.281
"44",44,"-4","MATT NATHANSON Faster",847,"-116",-397,"-127",3.332,"-0.341",95,"147",32,1277,166,4.717
"45",45,"-1","DEMI LOVATO Skyscraper",824,"-52",-185,"-50",4.697,"-0.206",64,"53",35,1122,194,7.038
"46",46,"=","JENNIFER LOPEZ Papi",804,"+70",336,"+56",3.27,"-0.022",7,"127",46,804,336,3.292
"47",47,"=","T-PAIN 5 O'clock f/Wiz Khalifa",769,"+38",269,"+4",8.495,"+0.294",7,"16",46,769,271,8.495
"48",48,"=","WE THE KINGS Say You Like Me",613,"+5",71,"-7",1.371,"+0.012",26,"--",45,613,320,1.377
"49",49,"=","WIZ KHALIFA No Sleep",552,"-54",-416,"-23",1.96,"-0.197",62,"128",34,1093,246,3.907
"50",50,"--","COLDPLAY Paradise",525,"--",199,"--",1.592,"--",1,"24",50,525,199,1.592
