"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","MEGHAN TRAINOR","All About That Bass",17790,"+223",1258,"+153",114.642,"+1.489",83,"1",1,17790,3030,114.642
"2",2,"=","TAYLOR SWIFT","Shake It Off",16587,"+315",2325,"+240",104.444,"+1.484",42,"2",2,16587,9016,104.444
"3",3,"=","IGGY AZALEA","Black Widow f/Rita Ora",14492,"+284",1949,"+152",98.027,"+2.267",92,"7",3,14492,1949,98.027
"4",4,"=","ARIANA GRANDE","Break Free f/Zedd",13953,"+200",666,"+348",87.214,"+0.587",86,"13",4,13953,2327,87.214
"5",5,"=","CHARLI XCX","Boom Clap",12374,"-394",-2734,"-155",84.234,"-2.477",107,"23",1,16743,2210,108.049
"6",6,"=","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",11592,"+163",1554,"-19",80.769,"+0.804",62,"3",6,11592,4716,80.769
"7",7,"=","CLEAN BANDIT","Rather Be f/Jess Glynne",10968,"-60",-359,"-4",71.284,"-1.101",123,"4",6,11598,1590,74.965
"8",8,"+1","JEREMIH","Don't Tell 'Em f/YG",9459,"+149",1060,"+109",56.44,"+0.540",71,"14",8,9459,1458,56.44
"9",9,"-1","MAROON 5","Maps",9073,"-516",-3863,"-220",50.804,"-2.610",105,"19",2,14278,4866,79.434
"10",10,"+1","TOVE LO","Habits (Stay High)",8162,"+230",1375,"+190",49.988,"+1.535",98,"5",10,8162,1375,49.988
"11",11,"-1","SAM SMITH","Stay With Me",8027,"-124",-1576,"+91",51.348,"-0.247",140,"21",1,17277,2202,112.938
"12",12,"=","ED SHEERAN","Don't",7838,"+190",1340,"+110",44.596,"+1.377",78,"15",12,7838,1340,44.596
"13",13,"=","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",7459,"-167",-1280,"-100",48.797,"-1.569",127,"32",9,9201,1299,66.786
"14",14,"=","ECHOSMITH","Cool Kids",7154,"+61",551,"-10",38.619,"+0.028",113,"11",13,7154,978,38.619
"15",15,"=","KATY PERRY","This Is How We Do",6272,"-50",38,"-57",27.296,"-0.835",54,"24",15,6326,1638,29.534
"16",16,"=","COLDPLAY","A Sky Full Of Stars",6261,"+144",852,"+38",38.514,"+1.457",92,"30",16,6261,946,38.514
"17",17,"=","5 SECONDS OF SUMMER","Amnesia",5410,"+79",411,"+68",23.796,"+0.575",75,"25",17,5410,912,23.796
"18",18,"+3","CALVIN HARRIS","Blame f/John Newman",4426,"+377",1911,"+207",28.979,"+1.855",21,"34",18,4426,1911,28.979
"19",19,"=","PITBULL","Fireball f/John Ryan",4296,"+168",583,"+115",22.92,"+0.947",57,"10",19,4296,739,22.92
"20",20,"=","MR PROBZ","Waves",4178,"+76",857,"-49",29.075,"+0.865",78,"27",20,4178,1001,29.075
"21",21,"+2","NICK JONAS","Jealous",4140,"+260",1846,"+108",25.062,"+0.991",18,"26",21,4140,1846,25.062
