"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",18151,"+40",405,"-94",108.736,"-0.230",119,"16",1,18151,2026,108.966
"2",2,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",17449,"+56",1381,"-166",100.565,"+0.749",76,"27/50",2,17449,4663,100.565
"3",3,"=","THE WEEKND","Can't Feel My Face",15968,"-292",-2084,"-114",103.418,"-0.927",90,"2",1,18773,4549,114.623
"4",4,"=","DEMI LOVATO","Cool For The Summer",13780,"+98",808,"-52",74.17,"+0.619",67,"17",4,13780,4704,74.17
"5",5,"+2","R. CITY","Locked Away f/Adam Levine",12062,"+153",1634,"-43",75.58,"+0.659",58,"5",5,12062,2124,75.58
"6",6,"-1","ED SHEERAN","Photograph",12060,"+34",650,"-74",79.08,"-0.089",114,"21",5,12060,1171,79.169
"7",7,"-1","OMI","Cheerleader",11816,"-175",-2281,"+308",74.318,"-1.319",127,"39/57",1,18752,2755,109.867
"8",8,"=","FALL OUT BOY","Uma Thurman",10700,"+85",1338,"+8",57.234,"+0.201",139,"22",8,10700,1338,57.234
"9",9,"=","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",10083,"-282",-1765,"-120",62.015,"-2.452",148,"13",5,12189,1280,76.227
"10",10,"=","RACHEL PLATTEN","Fight Song",9562,"-263",-749,"-212",42.501,"-1.863",111,"8",8,10402,1603,52.805
"11",11,"=","TAYLOR SWIFT","Bad Blood",7795,"-257",-1970,"+37",44.434,"-1.036",111,"54/63",1,19566,6848,120.08
"12",12,"=","ONE DIRECTION","Drag Me Down",7018,"+36",677,"-77",33.966,"-0.055",37,"15",12,7018,3358,34.021
"13",13,"+2","THE WEEKND","The Hills",6368,"+286",2015,"+44",44.359,"+1.706",35,"3/85",13,6368,2015,44.359
"14",14,"-1","5 SECONDS OF SUMMER","She's Kinda Hot",6271,"-41",-93,"-32",26.84,"-0.145",51,"46",13,6392,3244,28.242
"15",15,"-1","ZEDD","Beautiful Now f/Jon Bellion",6119,"-139",-361,"-134",27.947,"-0.548",101,"88",12,6485,915,29.773
"16",16,"=","CHARLIE PUTH","Marvin Gaye f/Meghan Trainor",5999,"+90",677,"-45",29.888,"+0.200",81,"9",15,5999,722,29.888
"17",17,"=","SHAWN MENDES","Stitches",5855,"+185",1099,"+89",36.305,"+1.089",107,"7",17,5855,1099,36.305
"18",18,"+2","JUSTIN BIEBER","What Do You Mean?",5545,"+452",3341,"-105",37.869,"+2.395",9,"1",15,5900,5900,44.962
"19",19,"+2","TAYLOR SWIFT","Wildest Dreams",5277,"+344",3328,"-147",31.969,"+2.221",10,"6",19,5277,3531,31.969
"20",20,"-1","HAILEE STEINFELD","Love Myself",5239,"+61",437,"+20",28.876,"+0.365",26,"18",18,5239,2308,28.876
"21",21,"-3","JASON DERULO","Cheyenne",5083,"-101",-213,"-72",20.305,"-0.717",66,"93",16,5338,1150,22.966
"22",22,"=","FLO RIDA","I Don't Like It, I Love It",4703,"-116",-169,"-194",19.1,"-0.558",98,"43",17,4921,667,21.143
"23",23,"=","ADAM LAMBERT","Ghost Town",4018,"+13",112,"-25",18.998,"+0.470",126,"103",22,4018,661,18.998
"24",24,"=","MACKLEMORE & RYAN LEWIS","Downtown",3902,"+317",1928,"-65",24.413,"+1.133",10,"12/92",24,3957,3957,30.301
"25",25,"=","SILENTO","Watch Me",3240,"-221",-1395,"-196",13.982,"-0.938",84,"4",18,4939,832,21.988
"26",26,"+1","LITTLE MIX","Black Magic",3126,"+27",-23,"+59",10.702,"-0.014",51,"61",24,3222,673,11.213
"27",27,"-1","TORI KELLY","Should've Been Us",2948,"-203",-1936,"+93",11.857,"-0.771",95,"29",15,5839,919,23.381
"28",28,"=","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",2840,"+44",123,"+5",17.818,"+0.441",42,"25",27,2840,614,17.818
"29",29,"+1","NICK JONAS","Levels",2727,"+81",1036,"-93",15.568,"+0.306",14,"45",29,2727,1484,15.568
"30",30,"-1","AFROJACK","SUMMERTHING! f/Mike Taylor",2585,"-74",-269,"-35",11.021,"-0.236",63,"216",25,2897,444,13.467
"31",31,"=","ALESSIA CARA","Here",2274,"+27",242,"-65",9.766,"+0.146",49,"49",29,2274,370,9.766
"32",32,"=","DISCLOSURE","Omen f/Sam Smith",2120,"-80",99,"-182",9.084,"-0.329",35,"114",30,2200,664,10.122
"33",33,"=","ELLE KING","Ex's and Oh's",1726,"+43",227,"-7",9.001,"+0.030",23,"20",33,1726,403,9.001
"34",34,"+2","X AMBASSADORS","Renegades",1659,"+89",369,"+79",10.601,"+0.533",27,"36",34,1659,369,10.601
"35",35,"=","ROBIN THICKE","Back Together f/Nicki Minaj",1594,"+23",396,"-22",4.241,"+0.173",20,"576",35,1594,460,4.241
"36",36,"-2","A GREAT BIG WORLD","Hold Each Other f/Futuristic",1579,"-22",85,"-39",7.859,"-0.163",33,"137",33,1601,399,8.068
"37",37,"+1","JESS GLYNNE","Hold My Hand",1504,"+48",141,"+33",6.644,"+0.133",58,"65",36,1504,254,6.644
"38",38,"-1","KYGO","Firestone f/Conrad",1443,"-19",2,"-88",10.717,"-0.087",32,"134",36,1462,264,11.216
"39",39,"=","MEGHAN TRAINOR","Like I'm Gonna Lose You",1404,"+9",94,"+9",4.961,"+0.007",69,"30",35,1404,431,4.961
"40",40,"=","DAYA","Hide Away",1346,"+7",80,"-7",3.103,"+0.039",21,"84",40,1346,393,3.103
"41",41,"+1","MACKLEMORE & RYAN LEWIS","Growing Up f/Ed Sheeran",1262,"+7",-31,"+63",9.194,"-0.235",26,"--",34,1455,851,11.781
"42",42,"-1","OMARION","Post To Be f/Chris Brown&Jhene",1221,"-54",-500,"+54",7.332,"-0.324",105,"135",19,4384,598,26.51
"43",43,"+1","ICONA POP","Emergency",1014,"+54",99,"+86",3.886,"+0.293",21,"158",43,1014,182,3.932
