"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","CHARLI XCX","Boom Clap",16184,196,594,185,101.85,0.998,82,"13",1,16184,2210,101.85
"2",2,"=","SAM SMITH","Stay With Me",14101,-134,-1747,-29,86.384,-1.456,115,"11",1,17277,2202,112.938
"3",3,"=","MAROON 5","Maps",13049,145,760,52,70.998,0.906,80,"6",3,13049,4866,70.998
"4",4,"+1","MEGHAN TRAINOR","All About That Bass",11982,406,2051,162,71.259,2.128,58,"2",4,11982,2609,71.259
"5",5,"-1","MAGIC!","Rude",11901,-320,-2559,63,75.999,-1.465,141,"16",1,17959,2371,118.65
"6",6,"=","ARIANA GRANDE","Break Free f/Zedd",10909,220,1206,131,70.352,1.193,61,"7",6,10909,2327,70.352
"7",7,"=","CLEAN BANDIT","Rather Be f/Jess Glynne",10637,236,982,132,68.632,0.68,98,"9",7,10637,1429,68.632
"8",8,"+1","TAYLOR SWIFT","Shake It Off",10598,268,1551,-57,70.504,1.891,17,"1",8,10598,9016,70.504
"9",9,"-1","NICO & VINZ","Am I Wrong",10094,-307,-1274,-270,65.356,-1.526,156,"39",1,17731,2409,119.274
"10",10,"=","IGGY AZALEA","Black Widow f/Rita Ora",9506,129,1043,-67,62.589,1.311,67,"5",10,9506,1492,62.589
"11",11,"=","SIA","Chandelier",9303,2,32,-108,62.51,0.285,137,"10",10,9303,1217,62.51
"12",12,"=","DISCLOSURE","Latch f/Sam Smith",8900,-330,-1927,3,52.66,-1.327,214,"36",3,15461,1542,91.17
"13",13,"=","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",8484,5,281,-145,64.292,-0.005,102,"22",12,8484,1299,64.297
"14",14,"=","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",8084,127,615,2,50.392,0.667,37,"3",14,8084,4716,50.392
"15",15,"=","DEMI LOVATO","Really Don't Care f/Cher Lloyd",7532,-343,-1677,-232,50.296,-2.217,102,"30",7,9530,1152,57.524
"16",16,"=","ARIANA GRANDE","Problem f/Iggy Azalea",6179,-228,-1444,-10,40.346,-0.93,127,"20",1,17403,2576,116.283
"17",17,"=","JEREMIH","Don't Tell 'Em f/YG",5557,191,1219,49,38.828,0.975,46,"15",17,5557,1219,38.828
"18",18,"=","ECHOSMITH","Cool Kids",5213,171,921,127,27.486,0.49,88,"14",18,5213,921,27.486
"19",19,"=","KIESZA","Hideaway",5038,66,114,9,31.08,0.228,67,"33",17,5038,788,31.08
"20",20,"=","KATY PERRY","This Is How We Do",5005,92,963,-47,25.192,0.362,29,"28",20,5005,1638,25.192
"21",21,"=","TOVE LO","Habits (Stay High)",4884,88,1010,-75,28.534,0.079,73,"19/91",21,4884,1161,28.534
"22",22,"=","5 SECONDS OF SUMMER","Amnesia",4654,70,421,42,20.786,0.263,50,"21",18,4654,912,20.786
"23",23,"=","ED SHEERAN","Don't",4607,124,727,91,25.226,0.263,53,"24",22,4607,795,25.226
"24",24,"=","COLDPLAY","A Sky Full Of Stars",3780,127,873,63,27.672,0.827,67,"29",24,3780,873,27.672
"25",25,"=","INGRID MICHAELSON","Girls Chase Boys",3309,50,157,8,14.099,0.152,88,"61",25,3309,499,14.099
"26",26,"=","TINASHE","2 On f/Schoolboy Q",2763,0,19,1,13.727,0.195,87,"96",26,2763,403,14.907
"27",27,"=","ONEREPUBLIC","Love Runs Out",2480,-137,-1079,-55,13.189,-0.566,125,"37",9,8849,1336,45.354
"28",28,"+1","PITBULL","Fireball f/John Ryan",2452,9,613,-126,13.869,0.155,32,"23",28,2452,739,13.869
"29",29,"-1","RITA ORA","I Will Never Let You Down",2363,-236,-1103,-222,10.526,-0.645,102,"107",20,3585,643,15.988
"30",30,"=","NICKI MINAJ","Anaconda",2268,77,604,49,9.04,0.333,30,"4/72",30,2268,974,9.04
"31",31,"=","BECKY G","Shower",1737,-187,-1818,95,7.318,-0.515,111,"34",16,5432,853,23.665
"32",32,"=","THE 1975","Girls",1473,26,189,12,4.257,0.075,45,"--",32,1473,385,4.257
"33",33,"+2","JASON DERULO","Trumpets",1344,97,698,2,5.576,0.51,10,"40",33,1344,717,5.576
"34",34,"=","MR PROBZ","Waves",1324,76,329,43,9.759,0.63,53,"66",34,1324,329,9.759
"35",35,"-2","STEVE AOKI, C. LAKE & TUJAMO","Delirious (Boneless) f/Kid Ink",1306,4,152,22,6.925,0.029,53,"76",33,1306,337,7.57
"36",36,"+1","JAKE MILLER","First Flight Home",1211,37,157,42,3.286,0.074,38,"--",35,1211,212,3.286
"37",37,"-1","FLORIDA-GEORGIA LINE","This Is How We Roll f/J.Derulo",1124,-112,-890,18,5.253,-0.515,49,"92",26,2686,1589,13.043
"38",38,"=","MKTO","American Dream",984,31,182,27,3.746,0.159,22,"--",38,984,259,3.746
"39",39,"=","KIM CESARION","Undressed",938,26,160,6,3.743,0.023,24,"--",39,938,217,3.743
"40",40,"=","RIXTON","Wait On Me",845,17,176,-21,2.338,0.089,13,"--",40,845,352,2.338
"41",41,"+2","LIL JON","Bend Ova f/Tyga",758,32,106,28,2.695,0.136,19,"--",41,758,272,2.857
"42",42,"=","CHILDISH GAMBINO","V. 3005",750,10,149,-15,5.331,0.044,28,"--",42,750,164,5.331
"43",43,"-2","FIFTH HARMONY","BO$$",746,-74,-321,-48,2.285,-0.301,46,"86",35,1145,398,3.859
