"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",13668,-37,-275,-15,92.131,-0.04,109,"7",1,14127,1893,93.336
"2",2,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",13464,68,179,96,83.83,0.403,119,"8",2,13464,1685,83.83
"3",3,"=","ADELE Someone Like You",13375,-4,17,-57,90.182,-0.128,80,"3",2,13456,2614,91.686
"4",4,"=","FOSTER THE PEOPLE Pumped Up Kicks",11256,-112,-657,-24,65.059,-1.039,104,"5",3,12112,1356,70.246
"5",5,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",11123,28,190,-16,70.034,0.482,134,"11",5,11126,1097,70.034
"6",6,"=","DAVID GUETTA Without You f/Usher",10104,184,951,5,60.77,1.405,60,"6",6,10104,1586,60.77
"7",7,"=","LMFAO Sexy And I Know It",7988,128,1070,-70,52.864,0.483,60,"2",7,7988,1530,52.864
"8",8,"+1","DEV In The Dark",7794,42,188,9,50.748,0.024,89,"22",8,7794,1224,50.748
"9",9,"-1","LADY GAGA You And I",7750,-14,-58,-58,41.49,-0.482,78,"20",7,7824,1553,44.474
"10",10,"=","RIHANNA We Found Love f/Calvin Harris",7097,136,969,-38,48.547,0.993,31,"1",10,7097,2184,48.547
"11",11,"=","LMFAO Party Rock Anthem",6695,-83,-458,-40,44.892,-0.764,168,"15",1,14043,1859,94.193
"12",12,"=","BAD MEETS EVIL Lighters f/Bruno Mars",5988,-72,-840,123,37.591,-0.243,122,"62",2,11835,1599,78.403
"13",13,"=","PITBULL Give Me Everything f/Ne-Yo",5908,-18,-260,65,40.729,-0.561,168,"47",1,14233,1811,95.596
"14",14,"=","JASON DERULO It Girl",5854,-8,184,-79,27.601,0.154,69,"16",14,5862,1048,27.601
"15",15,"=","NICKI MINAJ Super Bass",5446,-63,-465,-27,36.481,-0.758,168,"34",3,12009,1188,73.23
"16",16,"=","KELLY CLARKSON Mr. Know It All",5124,30,311,33,25.534,-0.078,52,"13",16,5124,1093,25.612
"17",17,"=","BRITNEY SPEARS I Wanna Go",4622,-134,-741,6,31.046,-0.542,134,"96",1,12853,1768,82.422
"18",18,"=","ALEXANDRA STAN Mr. Saxobeat",4419,-58,-163,-55,37.012,-0.497,94,"61",18,4585,673,38.816
"19",19,"+1","BRUNO MARS It Will Rain",3918,134,1221,-61,22.149,0.579,23,"18",19,3918,1337,22.149
"20",20,"-1","THE SCRIPT Nothing",3891,-135,-455,-121,18.966,-0.508,88,"44",18,4360,722,20.667
"21",21,"=","KATY PERRY The One That Got Away",3568,218,1301,-20,22.708,2.025,19,"46",21,3568,1631,22.708
"22",22,"=","NICKI MINAJ Fly f/Rihanna",3288,116,709,9,17.613,0.615,38,"32",22,3288,709,17.613
"23",23,"=","ANDY GRAMMER Keep Your Head Up",3215,77,71,112,13.959,0.166,122,"88",21,3215,355,13.959
"24",24,"=","BRITNEY SPEARS Criminal",2982,26,496,-61,14.426,0.026,35,"54",24,2982,669,14.426
"25",25,"=","FLO RIDA Good Feeling",2877,64,872,-97,16.176,0.774,31,"14",25,2877,1003,16.176
"26",26,"=","SELENA GOMEZ & THE SCENE Love You Like A...",2500,46,315,17,12.214,0.099,64,"40",26,2500,366,12.214
"27",27,"=","LIL WAYNE How To Love",2324,-25,-258,13,15.702,-0.245,143,"39",9,8047,1328,45.275
"28",28,"+1","RIHANNA Cheers (Drink To That)",1823,-76,-948,174,9.435,-0.427,90,"31",10,8085,1594,43.942
"29",29,"-1","NEW BOYZ Better With The Lights Off",1795,-110,-831,-42,6.543,-0.302,82,"58",23,2777,423,10.454
"30",30,"=","LLOYD Dedication To My Ex...",1664,-53,-125,-60,5.379,-0.206,53,"151",29,1808,315,6.04
"31",31,"=","GAVIN DEGRAW Not Over You",1636,31,224,32,7.806,0.356,62,"36",31,1636,310,7.806
"32",32,"=","JESSIE J Domino",1555,14,172,-28,6.458,0.192,40,"66",32,1555,335,6.458
"33",33,"=","T-PAIN 5 O'clock f/Wiz Khalifa",1475,62,506,0,10.799,0.033,18,"12",33,1475,520,10.799
