"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","JUSTIN BIEBER","Sorry",18838,-15,-656,-62,120.439,0.135,70,"3",1,19494,3902,127.324
2,"=","SELENA GOMEZ","Same Old Love",17687,64,-366,-50,108.439,0.546,107,"7",2,18064,1774,111.646
3,"=","ADELE","Hello",17088,-141,-1163,-20,110.553,-0.97,69,"1",1,19167,4705,124.831
4,"=","ALESSIA CARA","Here",15438,-12,-159,-146,94.908,-0.585,165,"14",4,15650,1467,98.324
5,"=","ELLIE GOULDING","On My Mind",13221,-150,-1072,-182,77.493,-0.233,105,"22",4,14332,3457,82.642
6,"=","MEGHAN TRAINOR","Like I'm Gonna Lose You",13219,-54,-462,-229,76.136,-0.81,185,"15",6,13735,1275,83.171
7,"=","THE WEEKND","In The Night",11132,112,33,71,65.795,0.214,49,"25",7,11187,3011,67.098
8,"=","SHAWN MENDES","Stitches",9461,-81,-592,26,69.4,-0.387,223,"9",1,17999,2130,108.715
9,"=","DEMI LOVATO","Confident",8575,6,-474,-23,45.24,0.448,91,"16",9,9049,1761,47.803
10,"=","ONE DIRECTION","Perfect",8150,14,-290,-18,39.707,0.267,74,"20",10,8440,1211,41.357
11,"=","THE CHAINSMOKERS","Roses f/Rozes",8050,-5,-115,-194,44.033,0.175,95,"11",11,8185,1619,44.567
12,"+2","TWENTY ONE PILOTS","Stressed Out",7868,145,584,-59,44.935,0.543,46,"4",12,7868,1684,44.935
13,"=","DAYA","Hide Away",7862,108,247,153,41.58,0.613,137,"18",13,7862,851,41.58
14,"-2","DRAKE","Hotline Bling",7770,-72,-1111,154,47.459,-0.597,108,"8",2,16016,2377,99.499
15,"=","JUSTIN BIEBER","Love Yourself",7637,204,823,-35,52.585,2.223,27,"2/92",15,7637,2930,52.585
16,"=","TAYLOR SWIFT","Wildest Dreams",6940,-49,-491,-13,47.032,-0.395,126,"27",1,18848,3531,112.715
17,"=","SHAWN MENDES & CAMILA CABELLO","I Know What You Did Last...",6208,56,-49,-54,30.005,0.437,37,"23",17,6335,1989,31.644
18,"=","THE WEEKND","The Hills",5628,-14,-490,-31,44.979,0.108,151,"30",2,17451,2705,105.256
19,"+1","JUSTIN BIEBER","What Do You Mean?",5171,-52,-730,-3,46.7,-0.267,125,"12",1,18691,5900,114.523
20,"-1","ELLE KING","Ex's and Oh's",5141,-122,-1243,44,31.436,-0.623,139,"5",7,12070,1468,71.394
21,"=","GWEN STEFANI","Used To Love You",4909,4,-276,-4,20.034,-0.184,63,"48",19,5224,1038,22.087
22,"=","DNCE","Cake By The Ocean",4753,37,17,-32,21.291,0.557,92,"34",22,4784,613,21.291
23,"=","CHARLIE PUTH","One Call Away",3975,27,60,-25,16.635,-0.02,52,"6",23,3975,819,17.475
24,"=","FALL OUT BOY","Irresistible f/Demi Lovato",3700,-4,-96,-5,15.642,0.015,64,"60",23,3796,560,16.657
25,"=","ADELE","When We Were Young",3521,221,1050,44,21.807,0.865,15,"29",25,3521,1461,21.807
26,"=","FLO RIDA","My House",2983,19,-25,-39,11.434,0.025,73,"10",26,3039,666,12.364
27,"=","HALSEY","New Americana",2918,-18,-142,-53,8.71,0.005,95,"56",25,3060,537,9.352
28,"=","TORI KELLY","Hollow",2820,6,63,-46,9.974,0.029,53,"63",27,2820,501,10.502
29,"+1","JASON DERULO","Get Ugly",2629,48,433,-54,11.442,0.174,18,"42",29,2629,1110,11.442
30,"-1","ONE DIRECTION","Drag Me Down",2589,-42,-291,-5,17.67,0.137,153,"35",5,10402,3358,53.211
31,"=","NELLY","The Fix f/Jeremih",2187,-42,-208,-83,7.77,-0.259,75,"64",30,2407,341,9.703
32,"=","ROBIN SCHULZ","Sugar f/Francesco Yates",2102,32,63,14,11.614,0.186,34,"227",32,2102,451,11.778
33,"=","POST MALONE","White Iverson",2083,42,118,4,7.212,0.081,46,"31",33,2083,451,7.296
34,"=","CHRIS BROWN","Zero",1987,-38,111,-88,8.034,0.052,65,"198",33,2025,391,8.043
35,"=","X AMBASSADORS","Renegades",1976,-24,-405,-20,10.469,0.046,143,"75",8,9986,1573,48.866
36,"=","TINASHE","Player f/Chris Brown",1787,11,165,-48,6.554,0.295,46,"502",36,1787,366,6.736
37,"=","RACHEL PLATTEN","Stand By You",1647,6,-26,-8,7.144,-0.015,62,"17",36,1673,227,7.365
38,"=","FETTY WAP","679 f/Remy Boyz...",1633,7,-330,64,8.505,0.069,116,"21",19,5210,769,28.742
39,"=","TRAVI$ SCOTT","Antidote",1613,5,45,-33,8.162,0.027,32,"33",39,1613,308,8.162
40,"=","R. CITY","Make Up f/Chloe Angelides",1569,10,214,-12,9.206,-0.144,25,"141",40,1569,348,9.35
41,"=","DAVID GUETTA","Bang My Head f/Sia",1350,6,124,-50,6.711,0.269,21,"479",41,1371,379,6.711
42,"=","DIPLO & SLEEPY TOM","Be Right There",1289,-3,82,-3,8.721,-0.041,38,"286",42,1292,207,8.762
43,"=","BORNS","Electric Love",1275,13,16,6,3.63,0.029,32,"325",43,1275,225,3.63
44,"=","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",1261,1,-64,70,14.98,0.065,158,"113",14,7390,1033,48.997
45,"=","ANDY GRAMMER","Good To Be Alive (Hallelujah)",1191,-6,-70,-23,3.104,0.023,79,"39",42,1261,177,3.294
46,"+1","JUSTIN TIMBERLAKE","Drink You Away",1016,15,-15,15,4.135,-0.008,13,"133",46,1031,390,4.491
47,"-1","PENTATONIX","Can't  Sleep Love",991,-36,-385,-19,3.084,-0.201,84,"216",35,1487,266,5.792
48,"=","ADAM LAMBERT","Another Lonely Night",938,-2,-24,2,2.875,-0.01,23,"--",48,962,129,2.993
49,"=","DAWIN","Dessert",878,-4,-101,-5,3.377,-0.148,38,"84",46,989,118,4.548
50,"=","ARIANA GRANDE","Focus",785,-14,-927,207,3.757,-0.045,62,"46",13,8129,5117,41.927
