"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","ROBIN THICKE","Blurred Lines f/P...",16014,144,820,-41,108.144,0.777,70,"1",1,16014,2544,108.144
"2",2,"=","DAFT PUNK","Get Lucky",14727,27,607,-111,98.942,0.386,87,"5",2,14727,2173,98.942
"3",3,"=","IMAGINE DRAGONS","Radioactive",14118,69,467,-73,86.989,0.872,96,"4",3,14118,2069,86.989
"4",4,"=","SELENA GOMEZ","Come & Get It",11621,-344,-1948,-174,66.022,-2.236,100,"15",1,14547,2034,86.045
"5",5,"+1","ZEDD","Clarity f/Foxes",10633,157,680,34,73.507,0.993,123,"14",5,10633,1183,73.507
"6",6,"+1","JASON DERULO","The Other Side",10511,141,562,47,60.837,0.38,90,"21",6,10511,2399,60.837
"7",7,"-2","MACKLEMORE & RYAN...","Can't Hold Us f/R...",10336,-195,-1596,47,76.031,-2.037,126,"9",1,16503,2448,112.279
"8",8,"=","BRUNO MARS","Treasure",9824,110,874,-25,58.762,0.277,68,"12/52",8,9824,2114,58.762
"9",9,"+1","MAROON 5","Love Somebody",9086,161,1052,11,60.469,1.52,64,"17",9,9086,1161,60.469
"10",10,"-1","JUSTIN TIMBERLAKE","Mirrors",9004,-247,-1577,-145,64.491,-1.694,118,"19",1,16201,3114,111.865
"11",11,"=","FLORIDA-GEORGIA L...","Cruise",8680,-221,-1126,-108,41.114,-1.075,114,"11/32",6,10190,1411,52.727
"12",12,"=","CALVIN HARRIS F/E...","I Need Your Love",8616,-24,631,-256,58.983,-0.484,104,"24",12,8640,1386,59.467
"13",13,"=","MACKLEMORE & RYAN...","Same Love f/Mary ...",7285,134,1361,-123,50.399,0.805,55,"8",13,7285,1815,50.399
"14",14,"=","ANNA KENDRICK","Cups (Pitch Perfe...",7147,153,910,119,46.259,0.35,112,"7",14,7147,910,46.259
"15",15,"=","CAPITAL CITIES","Safe And Sound",6439,105,856,-89,40.869,0.806,88,"10",15,6439,1083,40.869
"16",16,"=","MILEY CYRUS","We Can't Stop",6266,139,1203,-56,37.002,0.748,43,"2",16,6266,1276,37.002
"17",17,"=","RIHANNA","Right Now f/David...",5522,47,852,-177,34.766,-0.111,53,"88",17,5522,1144,34.877
"18",18,"=","PINK","Just Give Me A Re...",4456,-80,-1026,26,30.589,-0.799,148,"23",1,15624,1949,106.133
"19",19,"=","KE$HA","Crazy Kids",4270,-1,462,-51,21.111,0.158,77,"49",19,4271,529,21.111
"20",20,"=","AUSTIN MAHONE","What About Love",4098,53,506,-40,20.582,0.133,39,"78",20,4098,982,20.595
"21",21,"=","BRITNEY SPEARS","Ooh La La",3779,-50,50,-104,18.865,-0.712,31,"74",21,3836,2895,27.844
"22",22,"=","NIKKI WILLIAMS","Glowing",3161,24,317,-69,15.814,-0.154,102,"125",22,3161,417,17.224
"23",23,"+1","JUSTIN TIMBERLAKE","Take Back The Nig...",3096,530,3096,530,28.038,3.917,6,"27",23,3096,3096,28.038
"24",24,"-1","ARIANA GRANDE","The Way f/Mac Mil...",3027,-38,-1350,316,20.76,-0.279,109,"22",11,7681,1373,40.497
"25",25,"+1","PHILLIP PHILLIPS","Gone, Gone, Gone",2340,24,299,-25,11.746,0.094,51,"30",25,2340,444,11.746
"26",26,"+1","EMBLEM3","Chloe (You're The...",2340,29,159,0,8.06,0.189,81,"72",25,2340,382,8.06
"27",27,"-2","DEMI LOVATO","Heart Attack",2332,-94,-706,-23,16.643,-0.686,140,"82",4,12179,2482,74.905
"28",28,"=","JAY Z","Holy Grail f/Just...",2137,77,15,-130,12.788,0.235,14,"3",28,2137,2095,19.078
"29",29,"+1","LABRINTH","Beneath Your Beau...",1762,8,104,0,8.172,0.003,62,"39",29,1780,362,9.135
"30",30,"+1","PARAMORE","Still Into You",1755,77,252,66,7.591,0.225,70,"92",30,1755,252,7.591
"31",31,"-2","MARIAH CAREY","#Beautiful f/Migu...",1755,-241,-1990,20,8.954,-1.462,73,"47",14,6467,3429,35.886
"32",32,"=","DAVID GUETTA","Play Hard f/Ne-Yo...",1544,18,86,-2,7.241,-0.002,40,"76",32,1544,368,7.804
"33",33,"+1","LANA DEL REY","Summertime Sadnes...",1514,100,710,45,13.011,0.618,15,"41",33,1514,710,13.011
"34",34,"-1","AWOLNATION","Sail",1467,14,104,-13,5.91,0.029,56,"36",33,1467,299,5.91
"35",35,"+1","PITBULL","Outta Nowhere f/D...",1282,5,86,-19,7.012,0.012,32,"--",35,1282,372,8.168
"36",36,"-1","ED SHEERAN","Lego House",1231,-74,-1018,87,7.574,-0.588,130,"104",20,3897,788,21.532
"37",37,"=","KARMIN","Acapella",1216,16,168,-14,4.122,-0.084,25,"40",37,1216,376,4.274
"38",38,"=","SEAN KINGSTON","Beat It f/Chris B...",1030,-89,-388,-71,3.832,-0.305,66,"120",32,1484,303,4.993
"39",39,"=","J. COLE","Power Trip f/Migu...",934,-65,-386,-32,2.819,-0.242,60,"59",33,1431,241,4.44
"40",40,"=","JONAS BROTHERS","First Time",917,46,311,32,3.533,0.246,12,"364",40,917,404,3.533
"41",41,"=","MAJOR LAZER","Bubble Butt f/Bru...",857,-6,30,-29,2.888,-0.069,39,"69",40,872,300,3.962
"42",42,"=","TEGAN & SARA","Closer",789,8,74,-1,1.95,0.098,32,"--",41,789,154,1.95
"43",43,"=","NEIGHBOURHOOD","Sweater Weather",758,8,110,-15,2.191,-0.004,19,"90",43,758,196,2.195
"44",44,"=","BONNIE MCKEE","American Girl",751,41,280,-7,4.987,0.254,11,"--",44,751,339,4.987
"45",45,"+2","TAYLOR SWIFT","Everything Has .....",740,117,546,89,5.438,0.755,4,"196",45,740,546,5.438
"46",46,"-1","TIMEFLIES","I Choose U",707,0,105,-18,3.291,0.049,30,"211",44,707,156,3.291
"47",47,"-1","FIFTH HARMONY","Miss Movin' On",695,29,273,-9,3.499,0.124,9,"31",46,695,310,3.499
"48",48,"=","SAMMY ADAMS","L.A. Story f/Mike...",586,8,56,-2,1.762,0.005,18,"345",46,586,93,1.966
"49",49,"+1","CODY SIMPSON","Pretty Brown Eyes",515,26,143,2,1.337,0.067,6,"107",49,515,143,1.337
"50",50,"-1","WALE","Bad f/Tiara Thoma...",515,-4,-5,9,0.972,0.055,25,"178",45,548,142,1.137
