"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","TAYLOR SWIFT","Blank Space",17521,"+189",769,"+171",116.673,"+0.727",53,"2",1,17521,3248,116.673
2,"+1","NICK JONAS","Jealous",14043,"+227",799,"+226",80.331,"+1.502",100,"11",2,14043,1846,80.331
3,"-1","MAROON 5","Animals",13926,"-209",-2109,"+57",93.282,"-0.859",88,"14",1,17381,3186,114.705
4,"=","CALVIN HARRIS","Blame f/John Newman",13523,"-147",-417,"-94",85.351,"-1.035",103,"39",3,13993,1988,88.09
5,"=","ARIANA GRANDE & THE WEEKND","Love Me Harder",12629,"+138",1535,"-101",80.791,"+0.610",74,"15",5,12629,1751,80.791
6,"+1","MR PROBZ","Waves",11881,"+66",-220,"+221",80.834,"-0.014",160,"22",5,12307,1264,83.219
7,"-1","ED SHEERAN","Don't",11829,"-354",-2148,"+49",65.611,"-1.639",160,"18",2,15646,2073,94.331
8,"=","SAM SMITH","I'm Not The Only One",10819,"+316",1171,"+191",70.254,"+2.014",86,"8",8,10819,1424,70.254
9,"+1","HOZIER","Take Me To Church",9028,"+247",1321,"+101",56.136,"+2.673",68,"3",9,9028,1438,56.136
10,"-1","TOVE LO","Habits (Stay High)",8857,"-74",-950,"+237",62.526,"-0.509",180,"43",1,16744,2816,110.186
11,"=","SELENA GOMEZ","The Heart Wants What It Wants",8368,"+222",1115,"+67",52.002,"+1.821",44,"10",11,8368,2058,52.002
12,"=","MARK RONSON","Uptown Funk f/Bruno Mars",7908,"+283",1700,"+149",49.497,"+1.964",40,"1",12,7908,2689,49.497
13,"+1","MEGHAN TRAINOR","Lips Are Movin",7271,"+106",763,"-46",40.913,"+0.390",61,"5",13,7271,1423,40.913
14,"-1","IGGY AZALEA","Beg For It f/MØ",7196,"-31",-28,"-49",35.972,"-0.273",57,"27",11,7303,2920,38.689
15,"=","ALESSO","Heroes",6869,"+92",170,"+128",41.528,"+0.243",103,"37",13,6869,896,41.528
16,"=","TAYLOR SWIFT","Shake It Off",6386,"-154",-893,"+44",41.489,"-0.727",124,"7",1,17531,9016,110.142
17,"=","FALL OUT BOY","Centuries",4862,"+64",125,"+76",22.591,"+0.318",94,"6",17,4862,679,22.591
18,"=","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",4350,"-100",-753,"+22",28.448,"-0.467",144,"19",1,15754,4716,94.236
19,"=","JEREMIH","Don't Tell 'Em f/YG",4233,"+25",-425,"+116",28.458,"-0.045",153,"87",5,12620,1458,74.757
20,"=","NICO & VINZ","In Your Arms",3906,"+16",26,"+47",18.002,"-0.027",87,"129",20,3920,1121,18.903
21,"=","ELLA HENDERSON","Ghost",3763,"+94",516,"+39",15.961,"+0.636",100,"21",21,3763,827,15.961
22,"=","ONE DIRECTION","Night Changes",3519,"+83",356,"+93",12.813,"+0.232",35,"49",22,3519,1221,12.813
23,"+1","JAMES NEWTON HOWARD","The Hanging Tree f/J. Lawrence",3495,"+359",2238,"+215",22.72,"+2.130",12,"17/33",23,3495,2238,22.72
24,"-1","FIFTH HARMONY","Sledgehammer",3228,"+67",500,"-5",12.55,"+0.454",35,"58",23,3228,800,12.55
25,"+1","ONEREPUBLIC","I Lived",3075,"+58",432,"+10",15.558,"+0.579",36,"45",25,3075,934,15.558
26,"-1","DAVID GUETTA","Dangerous f/Sam Martin",3023,"-78",-303,"-11",17.272,"-0.304",75,"65",22,3486,1540,19.376
27,"=","JASON DERULO","Trumpets",2797,"-141",-2035,"+277",15.936,"-0.643",117,"40",9,8686,1238,46.628
28,"=","CHARLI XCX","Break The Rules",2535,"-121",-78,"-133",8.665,"-0.773",80,"84",24,2872,609,10.469
29,"=","LILLYWOOD & ROBIN SCHULZ","Prayer In C",2532,"+86",454,"+45",22.375,"+0.650",48,"78",28,2532,480,22.375
30,"=","ED SHEERAN","Thinking Out Loud",2214,"+225",1178,"+124",18.622,"+1.725",13,"4",30,2214,1178,18.622
31,"=","EDEN XO","Too Cool To Dance",1936,"+55",225,"+61",6.7,"+0.186",48,"871",31,1936,410,6.7
32,"+2","MILKY CHANCE","Stolen Dance",1830,"+33",160,"+21",11.116,"+0.198",56,"35",32,1830,256,11.116
33,"+4","PRINCE ROYCE","Stuck On A Feeling f/Snoop...",1813,"+190",924,"+168",15.541,"+1.158",16,"149",33,1813,924,15.541
34,"-2","CHRIS BROWN","New Flame f/Usher & Rick Ross",1796,"-82",-450,"-13",8.225,"-0.245",74,"111",26,2399,357,13.19
35,"=","BIG SEAN","I Don't F**k With You f/E-40",1761,"+44",180,"+56",8.964,"+0.135",41,"187",33,1761,340,8.964
36,"+2","PITBULL","Time Of Our Lives f/Ne-Yo",1732,"+116",459,"+67",10.619,"+0.713",22,"93",36,1732,471,10.619
37,"-1","I LOVE MAKONNEN","Tuesday f/Drake",1709,"+56",289,"+27",6.63,"+0.352",30,"28",35,1709,445,6.63
38,"-5","JESSIE J","Burnin' Up f/2 Chainz",1694,"-164",-671,"-205",7.587,"-0.713",61,"71",28,2372,516,11.703
39,"=","VANCE JOY","Riptide",1624,"+17",166,"+11",7.787,"+0.222",53,"23",34,1624,214,7.787
40,"=","HOODIE ALLEN","All About It f/Ed Sheeran",1445,"+43",228,"-16",5.765,"+0.089",26,"127",38,1445,444,5.765
