"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",13973,"-15",-102,"+1",91.521,"+0.144",100,"6",1,14127,1893,93.336
"2",2,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",13305,"+152",1088,"+64",81.226,"+0.860",110,"7",2,13305,1685,81.226
"3",3,"=","ADELE Someone Like You",13244,"+109",724,"-22",91.084,"+0.899",71,"2",2,13244,2614,91.084
"4",4,"=","FOSTER THE PEOPLE Pumped Up Kicks",12013,"-50",121,"-98",70.093,"-0.153",95,"4",3,12112,1356,70.246
"5",5,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",10763,"+30",544,"-67",65.328,"+0.363",125,"9",5,10763,1097,65.328
"6",6,"=","DAVID GUETTA Without You f/Usher",8769,"+227",1436,"+179",53.464,"+1.088",51,"8",6,8769,1586,53.464
"7",7,"=","LADY GAGA You And I",7724,"+44",77,"+43",44.474,"+0.125",69,"10",7,7724,1553,44.474
"8",8,"+1","DEV In The Dark",7508,"+63",415,"+35",49.768,"+0.157",80,"15",8,7508,1224,49.768
"9",9,"+1","LMFAO Party Rock Anthem",7283,"-60",-458,"+12",49.477,"-0.193",159,"13",1,14043,1859,94.193
"10",10,"-2","BAD MEETS EVIL Lighters f/Bruno Mars",7224,"-274",-1900,"-163",44.964,"-2.386",113,"34",2,11835,1599,78.403
"11",11,"=","LMFAO Sexy And I Know It",6595,"+142",1034,"-9",41.986,"+0.564",51,"1",11,6595,1530,41.986
"12",12,"=","PITBULL Give Me Everything f/Ne-Yo",6320,"-76",-489,"-15",43.595,"-0.194",159,"35",1,14233,1811,95.596
"13",13,"=","NICKI MINAJ Super Bass",6016,"-19",-549,"+41",40.718,"-0.382",159,"16",3,12009,1188,73.23
"14",14,"+3","RIHANNA We Found Love f/Calvin Harris",5756,"+239",1679,"-13",39.212,"+1.495",22,"3",14,5756,2184,39.212
"15",15,"-1","BRITNEY SPEARS I Wanna Go",5732,"-184",-1356,"+18",37.446,"-0.976",125,"56",1,12853,1768,82.422
"16",16,"=","JASON DERULO It Girl",5560,"+7",267,"-42",27.035,"-0.005",60,"12",16,5560,1048,27.04
"17",17,"-2","KATY PERRY Last Friday Night (T.G.I.F.)",5423,"-154",-1044,"+87",29.541,"-1.057",142,"47",1,14935,2322,96.531
"18",18,"=","KELLY CLARKSON Mr. Know It All",4770,"+58",244,"+24",24.258,"-0.023",43,"18",18,4770,1093,24.348
"19",19,"=","ALEXANDRA STAN Mr. Saxobeat",4521,"+57",156,"+56",38.42,"+0.350",85,"25",19,4521,673,38.42
"20",20,"=","THE SCRIPT Nothing",4315,"+4",9,"-50",20.222,"+0.016",79,"33",18,4339,722,20.667
"21",21,"=","RIHANNA Cheers (Drink To That)",3243,"-348",-2104,"-114",16.704,"-2.036",81,"14",10,8085,1594,43.942
"22",22,"=","ANDY GRAMMER Keep Your Head Up",3158,"+30",47,"+38",13.528,"+0.351",113,"67",22,3158,355,13.528
"23",23,"=","NEW BOYZ Better With The Lights Off",2727,"-19",-25,"-14",10.038,"+0.012",73,"39",23,2777,423,10.454
"24",24,"=","LIL WAYNE How To Love",2664,"-23",-270,"+41",18.047,"+0.088",134,"26",9,8047,1328,45.275
"25",25,"=","NICKI MINAJ Fly f/Rihanna",2412,"+115",651,"+59",10.632,"+0.523",29,"44",25,2412,651,10.632
"26",26,"=","BRITNEY SPEARS Criminal",2306,"+116",619,"+48",11.266,"+0.775",26,"156",26,2306,619,11.266
"27",27,"=","BRUNO MARS It Will Rain",2290,"+158",1095,"+17",13.448,"+0.883",14,"41",27,2290,1095,13.448
"28",28,"=","SELENA GOMEZ & THE SCENE Love You Like A...",2110,"+99",245,"+94",10.613,"+0.805",55,"27",26,2110,306,10.613
"29",29,"=","PATRICK STUMP This City f/Lupe Fiasco",2000,"+6",-46,"-94",8.62,"+0.051",50,"110",25,2046,386,8.768
"30",30,"+1","LLOYD Dedication To My Ex...",1781,"+137",155,"+134",6.04,"+0.622",44,"172",29,1781,315,6.04
"31",31,"+1","KATY PERRY The One That Got Away",1761,"+280",1153,"+225",9.386,"+1.531",10,"170",31,1761,1153,9.386
"32",32,"-2","FLO RIDA Good Feeling",1722,"+39",419,"-27",9.671,"+0.368",22,"19",30,1722,516,9.671
"33",33,"=","GAVIN DEGRAW Not Over You",1397,"+14",61,"-14",5.459,"+0.034",53,"43",31,1397,310,5.459
"34",34,"=","JESSIE J Domino",1304,"+25",160,"+6",5.82,"+0.050",31,"72",34,1304,335,5.82
"35",35,"+2","NICOLE SCHERZINGER Don't Hold Your Breat...",1240,"-1",97,"-65",3.37,"+0.061",21,"268",35,1241,446,3.37
"36",36,"-1","THE BAND PERRY If I Die Young",1237,"-26",-98,"+4",9.039,"-0.387",159,"36",11,6052,768,32.555
"37",37,"-1","AFROJACK Take Over Control f/Eva Simons",1179,"-70",-565,"-29",13.578,"-0.460",119,"65",24,2836,435,23.455
"38",38,"+2","HOT CHELLE RAE I Like It Like That f/New...",1043,"+55",159,"+17",3.827,"+0.264",17,"81",38,1043,407,3.827
"39",39,"=","ENRIQUE IGLESIAS I Like How It Feels",1030,"+31",278,"-12",5.649,"+0.155",15,"243",39,1030,322,5.649
"40",40,"-2","LADY ANTEBELLUM Just A Kiss",1016,"+16",192,"-7",4.064,"+0.072",26,"32",38,1016,262,4.064
"41",41,"+2","JENNIFER LOPEZ Papi",989,"+91",488,"+79",3.979,"+0.453",9,"131",41,989,488,3.979
"42",42,"-1","NICKELBACK When We Stand Together",989,"+39",141,"+6",3.764,"+0.223",15,"79",40,989,457,3.764
"43",43,"-1","BREATHE CAROLINA Blackout",948,"+20",128,"-2",3.242,"+0.145",53,"140",40,948,136,3.242
"44",44,"=","SEAN PAUL Got 2 Luv U f/Alexis Jordan",900,"+24",87,"+9",3.443,"+0.156",36,"87",41,900,196,3.443
"45",45,"=","T-PAIN 5 O'clock f/Wiz Khalifa",846,"+33",276,"+1",8.785,"+0.268",9,"17",45,846,276,8.785
"46",46,"+1","MATT NATHANSON Faster",647,"-98",-597,"-104",2.684,"-0.265",97,"127",32,1277,166,4.717
"47",47,"+1","WE THE KINGS Say You Like Me",613,"+3",49,"-5",1.306,"+0.017",28,"--",45,613,320,1.377
"48",48,"+1","COLDPLAY Paradise",601,"+39",250,"+1",2.173,"+0.269",3,"23",48,601,250,2.173
"49",49,"+1","BEYONCE Countdown",537,"+23",239,"-16",1.097,"+0.033",2,"--",49,537,255,1.097
"50",50,"--","DRAKE Headlines",517,"--",178,"--",3.031,"--",1,"22",50,517,178,3.031
