"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","ROBIN THICKE","Blurred Lines f/P...",15679,"+72",985,"-174",104.747,"+0.987",67,"1",1,15679,2544,104.747
"2",2,"=","DAFT PUNK","Get Lucky",14538,"+163",674,"+106",96.745,"+1.385",84,"5",2,14538,2173,96.745
"3",3,"=","IMAGINE DRAGONS","Radioactive",13982,"+161",714,"+76",84.913,"+0.788",93,"3",3,13982,2069,84.913
"4",4,"=","SELENA GOMEZ","Come & Get It",12759,"-191",-1160,"-70",73.366,"-1.576",97,"17",1,14547,2034,86.045
"5",5,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",11038,"-179",-1573,"+181",80.397,"-0.266",123,"8",1,16503,2448,112.279
"6",6,"=","ZEDD","Clarity f/Foxes",10285,"-1",733,"-112",72.038,"-0.901",120,"12",6,10286,1183,73.288
"7",7,"=","JASON DERULO","The Other Side",10206,"+96",511,"+72",60.358,"-0.068",87,"27",7,10206,2399,60.813
"8",8,"=","JUSTIN TIMBERLAKE","Mirrors",9812,"-163",-1160,"-60",68.912,"-1.409",115,"19",1,16201,3114,111.865
"9",9,"+1","BRUNO MARS","Treasure",9427,"+107",745,"-8",57.332,"+0.317",65,"9/53",9,9427,2114,57.332
"10",10,"-1","FLORIDA-GEORGIA L...","Cruise",9283,"-191",-769,"-186",44.476,"-1.564",111,"10/31",6,10190,1411,52.727
"11",11,"=","MAROON 5","Love Somebody",8608,"+160",930,"+113",56.856,"+0.878",61,"16",11,8608,1161,56.856
"12",12,"=","CALVIN HARRIS F/E...","I Need Your Love",8431,"+124",911,"+66",58.518,"+1.289",101,"24",12,8431,1386,58.518
"13",13,"+2","MACKLEMORE & RYAN...","Same Love f/Mary ...",6770,"+160",1605,"-89",47.936,"+0.884",52,"6",13,6770,1815,47.936
"14",14,"=","ANNA KENDRICK","Cups (Pitch Perfe...",6749,"+123",790,"+107",44.262,"+0.902",109,"7",14,6749,902,44.262
"15",15,"+1","CAPITAL CITIES","Safe And Sound",6094,"+117",998,"+29",37.776,"+0.479",85,"11",15,6094,1083,37.776
"16",16,"+1","MILEY CYRUS","We Can't Stop",5743,"+195",1080,"+73",34.199,"+1.108",40,"2",16,5743,1276,34.199
"17",17,"+1","RIHANNA","Right Now f/David...",5240,"+174",904,"+26",34.022,"+0.794",50,"70",17,5240,1144,34.022
"18",18,"+1","PINK","Just Give Me A Re...",4831,"-148",-1011,"-44",33.794,"-0.704",145,"23",1,15624,1949,106.133
"19",19,"+1","KE$HA","Crazy Kids",4133,"+118",498,"+73",20.394,"+0.641",74,"44",19,4133,529,20.394
"20",20,"+1","AUSTIN MAHONE","What About Love",4002,"+153",641,"+144",20.595,"+1.054",36,"84",20,4002,982,20.595
"21",21,"+1","BRITNEY SPEARS","Ooh La La",3836,"+41",231,"-10",20.151,"-0.116",28,"73",21,3836,2895,27.844
"22",22,"+1","ARIANA GRANDE","The Way f/Mac Mil...",3416,"-211",-1808,"-83",21.595,"-0.314",106,"18",11,7681,1373,40.497
"23",23,"+1","NIKKI WILLIAMS","Glowing",3050,"+66",417,"+51",16.129,"-0.286",99,"137",23,3050,417,17.224
"24",24,"+2","DEMI LOVATO","Heart Attack",2646,"-102",-713,"+58",18.889,"-0.443",137,"71",4,12179,2482,74.905
"25",25,"=","MARIAH CAREY","#Beautiful f/Migu...",2547,"-364",-2021,"-177",13.236,"-1.535",70,"34",14,6467,3429,35.886
"26",26,"+1","EMBLEM3","Chloe (You're The...",2282,"+31",165,"+1",7.747,"+0.130",78,"76",26,2282,382,7.747
"27",27,"+1","PHILLIP PHILLIPS","Gone, Gone, Gone",2237,"+69",322,"+47",11.37,"+0.382",48,"30",27,2237,444,11.37
"28",28,"+6","JUSTIN TIMBERLAKE","Take Back The Nig...",1761,"+350",1761,"+350",17.703,"+2.926",3,"20",28,1761,1761,17.703
"29",29,"+1","LABRINTH","Beneath Your Beau...",1758,"+11",65,"+30",8.465,"+0.053",59,"69",29,1780,362,9.135
"30",30,"+5","JAY Z","Holy Grail f/Just...",1733,"+323",74,"+256",11.734,"+1.978",11,"4",29,2122,2095,19.078
