"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","ADELE","Hello",19118,-49,16,-4,124.585,0.339,49,"1",1,19167,4705,124.831
2,"=","JUSTIN BIEBER","Sorry",17553,287,3087,-169,116.465,1.082,50,"3",2,17553,3902,116.465
3,"=","SELENA GOMEZ","Same Old Love",16050,252,1640,153,94.255,1.663,87,"6",3,16050,1774,94.255
4,"+1","ELLIE GOULDING","On My Mind",13605,24,226,17,80.649,0.16,85,"16",4,13605,3457,82.642
5,"+1","ALESSIA CARA","Here",13431,127,795,71,86.519,0.975,145,"17",5,13431,1451,86.519
6,"-2","DRAKE","Hotline Bling",13425,-261,-1833,49,79.194,-1.847,88,"8",2,16016,2377,99.499
7,"=","SHAWN MENDES","Stitches",12252,-159,-1934,253,86.766,-0.729,203,"19",1,17999,2130,108.715
8,"=","MEGHAN TRAINOR","Like I'm Gonna Lose You",11945,132,759,43,69.524,1.301,165,"11",8,11945,1275,69.524
9,"=","ELLE KING","Ex's and Oh's",10495,-334,-1437,-227,60.473,-1.635,119,"10",7,12070,1468,71.394
10,"=","TAYLOR SWIFT","Wildest Dreams",9755,-232,-2549,222,62.501,-1.266,106,"34",1,18848,3531,112.715
11,"=","THE WEEKND","In The Night",9164,210,1630,9,58.999,0.657,29,"5/95",11,9164,3011,58.999
12,"=","DEMI LOVATO","Confident",8387,18,531,9,41.956,0.516,71,"50",12,8387,1761,41.956
13,"=","JUSTIN BIEBER","What Do You Mean?",7531,-150,-1247,94,59.368,-0.406,105,"13",1,18691,5900,114.523
14,"+2","ONE DIRECTION","Perfect",7399,97,1002,-93,35.87,0.656,54,"24",14,7399,1211,35.87
15,"=","THE WEEKND","The Hills",7373,-227,-1868,121,58.431,-1.157,131,"23",2,17451,2705,105.256
16,"-2","ARIANA GRANDE","Focus",7349,-309,-765,-287,33.38,-2.182,42,"51",13,8129,5117,41.927
17,"=","DAYA","Hide Away",6680,85,851,47,34.744,0.713,117,"22",17,6680,851,34.744
18,"=","THE CHAINSMOKERS","Roses f/Rozes",6050,197,1619,30,32.094,0.912,75,"14",18,6050,1619,32.094
19,"=","GWEN STEFANI","Used To Love You",4404,36,463,-48,18.255,0.273,43,"30",19,4404,1038,18.255
20,"+1","TWENTY ONE PILOTS","Stressed Out",4309,254,1575,80,20.537,1.079,26,"15",20,4309,1575,20.537
21,"+1","SHAWN MENDES & CAMILA CABELLO","I Know What You Did Last...",4079,251,1989,46,21.287,0.903,17,"52",21,4079,1989,21.287
22,"-2","FETTY WAP","679 f/Remy Boyz...",4071,-149,-857,-21,22.364,-0.998,96,"27",19,5210,769,28.742
23,"+1","DNCE","Cake By The Ocean",3782,89,432,32,13.301,0.396,72,"44",22,3782,578,13.301
24,"-1","ONE DIRECTION","Drag Me Down",3702,-80,-385,32,26.834,-0.384,133,"64",5,10402,3358,53.211
25,"=","FALL OUT BOY","Irresistible f/Demi Lovato",3319,81,414,60,15.457,0.414,44,"122",25,3319,560,15.457
26,"=","X AMBASSADORS","Renegades",2824,-107,-1166,145,15.201,-0.49,123,"84",8,9986,1573,48.866
27,"+1","CHARLIE PUTH","One Call Away",2737,63,810,-9,13.151,0.311,32,"37",27,2737,819,13.151
