"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","GOTYE Somebody That I Used To Know",13976,"+200",1342,"+43",105.09,"+1.102",80,"2",1,13976,2018,105.09
2,"=","FUN. We Are Young f/Janelle Monae",13370,"-141",-621,"-169",101.129,"-1.308",88,"4",1,14439,2738,110.772
3,"=","FLO RIDA Wild Ones f/Sia",12439,"-52",-129,"-101",93.232,"-0.357",106,"5",2,12595,1940,93.589
4,"=","NICKI MINAJ Starships",11862,"+70",405,"+60",86.495,"+0.747",96,"8/26",4,11862,1834,86.495
5,"=","ONE DIRECTION What Makes You Beautiful",11096,"+92",596,"+32",74.666,"+0.206",81,"7",5,11096,1579,74.666
6,"=","WANTED Glad You Came",10228,"-28",-835,"+103",80.3,"-0.376",133,"15",1,13712,1363,101.962
7,"=","CARLY RAE JEPSEN Call Me Maybe",9323,"+177",1307,"-31",71.439,"+1.390",70,"1",7,9323,1338,71.439
8,"=","MAROON 5 Payphone f/Wiz Khalifa",8381,"+206",1147,"+134",60.073,"+1.421",34,"3",8,8381,3415,60.073
9,"=","ADELE Rumour Has It",7372,"-169",-967,"-69",43.674,"-1.569",77,"29",8,8497,1514,56.313
10,"=","KATY PERRY Part Of Me",7088,"-358",-1629,"-255",53.359,"-1.422",97,"28",3,12039,3625,78.553
11,"=","JUSTIN BIEBER Boyfriend",6638,"-85",-338,"+7",40.365,"-0.034",55,"6",9,7937,4726,51.492
12,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",6339,"-70",-891,"+15",43.408,"-0.408",133,"31",1,13549,2321,99.332
13,"=","KARMIN Broken Hearted",6275,"+88",309,"+37",38.375,"+0.371",91,"--",13,6275,936,38.375
14,"=","TRAIN Drive By",6099,"+24",225,"-39",34.611,"+0.115",126,"9",14,6099,601,35.3
15,"+1","USHER Scream",5815,"+176",1310,"-77",39.929,"+0.964",24,"13",15,5815,2323,39.929
16,"-1","CALVIN HARRIS Feel So Close",5600,"-72",-853,"+1",39.179,"-0.352",101,"24",7,8145,1329,55.352
17,"=","RIHANNA Where Have You Been",5408,"+67",815,"-57",38.319,"+1.165",35,"12",16,5408,1884,38.319
18,"=","PITBULL Back In Time",4862,"+50",455,"-70",29.988,"+0.267",52,"11",18,4862,925,29.988
19,"=","ELLIE GOULDING Lights",4423,"+51",623,"-62",28.2,"+0.706",100,"19",19,4423,786,28.2
