"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","BRUNO MARS","Locked Out Of Hea...",15790,239,405,397,121.935,3.121,99,"3",1,15790,2790,121.935
2,"=","LUMINEERS","Ho Hey",13157,380,1240,500,98.985,3.733,114,"5",2,13157,1921,98.985
3,"=","RIHANNA","Diamonds",11846,23,-773,187,87.457,1.267,104,"13",2,13317,2812,96.67
4,"=","FLO RIDA","I Cry",11112,149,451,237,80.984,2.505,115,"14",4,11112,1268,80.984
5,"+1","TAYLOR SWIFT","I Knew You Were T...",10985,415,1829,453,79.39,3.44,50,"1",5,10985,2452,79.39
6,"-1","JUSTIN BIEBER","Beauty And A Beat...",10895,298,1252,276,77.492,2.064,82,"9",5,10895,1998,77.492
7,"=","MAROON 5","One More Night",9045,35,131,42,67.54,0.965,174,"22",1,15401,1593,119.954
8,"+1","PHILLIP PHILLIPS","Home",8432,86,-208,191,56.098,1.117,181,"8",8,9023,1033,59.098
9,"+1","SWEDISH HOUSE MAF...","Don't You Worry C...",8385,154,858,168,64.949,1.297,121,"6",9,8385,1312,64.949
10,"+1","PINK","Try",8374,145,396,192,54.637,1.186,72,"11",10,8374,1515,54.637
11,"+2","ED SHEERAN","The A Team",8261,187,413,273,55.703,1.492,142,"28",11,8261,1183,56.912
12,"-4","NE-YO","Let Me Love You",8201,-171,-831,-91,59.247,-0.396,152,"54",4,12234,1345,90.373
13,"-1","KE$HA","Die Young",8112,-82,-1054,114,71.938,1.175,105,"21",1,15607,3842,121.911
14,"=","WILL.I.AM & BRITN...","Scream And Shout",6009,162,812,152,46.555,1.541,44,"4",14,6009,1543,46.555
15,"=","ALICIA KEYS","Girl On Fire",5913,165,744,127,43.836,1.248,77,"30/41",15,5913,1171,43.836
16,"=","PITBULL","Don't Stop The Pa...",5787,94,675,5,38.348,0.521,93,"7",15,5787,675,38.348
17,"=","CALVIN HARRIS","Sweet Nothing f/F...",5056,95,597,144,40.379,1.03,54,"20",17,5056,875,40.379
18,"+1","ONE DIRECTION","Little Things",5006,266,554,342,28.715,1.174,51,"35",18,5006,1166,28.715
19,"-1","MAROON 5","Daylight",4825,78,398,96,30.328,0.64,46,"25",18,4825,1101,30.328
20,"=","KELLY CLARKSON","Catch My Breath",4352,125,405,124,27.841,0.893,74,"23",18,4352,767,27.841
21,"=","THE SCRIPT","Hall Of Fame f/wi...",4162,111,350,195,21.931,0.531,114,"17",18,4162,493,21.931
22,"=","IMAGINE DRAGONS","It's Time",4012,95,272,124,27.023,0.767,107,"15",22,4012,833,27.023
23,"=","KE$HA","C'mon",3735,243,1264,182,28.314,1.644,23,"110",23,3735,1415,28.314
24,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",3217,181,763,132,24.822,1.504,51,"2",24,3217,880,24.822
25,"=","LUDACRIS F/USHER/...","Rest Of My Life",2988,-6,292,-11,23.791,0.653,57,"127",25,2994,615,23.791
26,"=","NICKI MINAJ","Va Va Voom",2706,-117,-342,-77,20.198,-0.456,81,"51",12,6322,1566,45.452
27,"=","HUNTER HAYES","Wanted",2469,63,203,97,13.131,0.363,86,"29",27,2469,368,13.131
28,"=","CHRIS WALLACE","Remember When (Pu...",1996,49,193,61,10.415,0.477,149,"160",28,1996,252,10.415
29,"=","OF MONSTERS AND M...","Little Talks",1619,52,325,60,8.61,0.276,51,"19",29,1619,325,8.61
30,"=","THE READY SET","Give Me Your Hand",1477,32,196,66,5.61,0.128,72,"265",30,1477,324,5.61
31,"=","ONEREPUBLIC","Feel Again",1214,-23,75,-18,11.094,-0.131,124,"49",18,4153,813,25.014
32,"+1","OLLY MURS","Troublemaker f/Fl...",1048,39,162,25,7.297,0.292,22,"137",32,1048,459,7.297
33,"+1","CONOR MAYNARD","Turn Around f/Ne-...",1047,39,117,62,3.606,0.233,62,"--",33,1047,281,3.606
34,"-2","PSY","Gangnam Style",1001,-108,-156,-193,7.87,-1.225,121,"10",10,7746,1695,59.817
35,"=","JONN HART","Who Booty f/Frenc...",989,48,133,59,5.268,0.276,36,"166",35,989,237,5.268
36,"=","MIGUEL","Adorn",862,4,-35,36,5.03,0.024,86,"159",34,1329,248,9.94
37,"=","ELLIE GOULDING","Anything Could Ha...",669,-78,-339,-105,3.684,-0.367,107,"44",25,2455,455,14.156
