"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"29",29,"-1","RIHANNA Cheers (Drink To That)",1715,"-47",-731,"+87",8.685,"-0.422",92,"29",10,8085,1594,43.942
"30",30,"+3","T-PAIN 5 O'clock f/Wiz Khalifa",1642,"+88",560,"+31",11.657,"+0.353",20,"13",30,1642,560,11.657
"31",31,"+1","JESSIE J Domino",1595,"+21",148,"-10",6.929,"+0.287",42,"66",31,1595,335,6.929
"32",32,"-2","NEW BOYZ Better With The Lights Off",1513,"-138",-881,"-17",5.622,"-0.426",84,"61",23,2777,423,10.454
"33",33,"-2","LLOYD Dedication To My Ex...",1502,"-84",-302,"-92",4.888,"-0.234",55,"159",29,1808,315,6.04
"34",34,"=","NICOLE SCHERZINGER Don't Hold Your Breat...",1431,"+23",156,"+6",3.961,"-0.044",32,"183",34,1431,446,4.005
"35",35,"+1","LADY ANTEBELLUM Just A Kiss",1422,"+93",321,"+67",5.944,"+0.128",37,"36",35,1422,321,5.944
"36",36,"-1","HOT CHELLE RAE I Like It Like That f/New...",1390,"+10",203,"-25",5.649,"-0.045",28,"75",35,1390,407,5.694
"37",37,"+4","JENNIFER LOPEZ Papi",1224,"+114",203,"+101",4.765,"+0.134",20,"163",37,1224,488,4.765
"38",38,"-1","ENRIQUE IGLESIAS I Like How It Feels",1222,"+8",126,"+4",5.388,"-0.079",26,"261",37,1222,322,5.77
"39",39,"+1","BREATHE CAROLINA Blackout",1217,"+44",200,"+32",5.229,"+0.072",64,"125",39,1217,200,5.229
"40",40,"-1","NICKELBACK When We Stand Together",1183,"-3",82,"-51",4.145,"-0.024",26,"58",38,1186,457,4.169
"41",41,"+2","DRAKE Headlines",1140,"+123",432,"+63",9.125,"+0.739",12,"23",41,1140,432,9.125
"42",42,"-4","PATRICK STUMP This City f/Lupe Fiasco",1106,"-85",-703,"+5",4.17,"-0.455",61,"292",25,2046,386,8.768
"43",43,"-1","SEAN PAUL Got 2 Luv U f/Alexis Jordan",1018,"-15",52,"-37",4.296,"-0.088",47,"120",41,1033,196,4.384
"44",44,"=","BEYONCE Countdown",754,"+20",138,"+2",2.185,"+0.108",13,"80",44,754,255,2.185
"45",45,"=","WE THE KINGS Say You Like Me",652,"+8",46,"+11",1.371,"+0.023",39,"--",45,652,320,1.377
"46",46,"=","COLDPLAY Paradise",637,"+65",50,"+101",2.463,"+0.252",14,"175",46,637,250,2.495
"47",47,"+1","THE CAB Bad",523,"+64",84,"+56",0.898,"-0.018",11,"532",47,523,84,0.916
"48",48,"-1","DAUGHTRY Crawling Back To You",477,"+5",114,"-20",1.553,"+0.008",5,"229",47,477,134,1.553
"49",49,"=","J. COLE Workout",452,"+28",173,"+6",6.757,"+0.505",4,"34",49,452,173,6.757
"50",50,"--","FRAY Heartbeat",416,"--",174,"--",1.412,"--",1,"225",50,416,174,1.412
