"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","R. CITY","Locked Away f/Adam Levine",17281,248,962,47,103.56,0.87,86,"6",1,17281,2155,103.56
2,"=","THE WEEKND","The Hills",15968,299,2633,45,96.03,1.617,63,"3/66",2,15968,2705,96.03
3,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",14506,-159,-2238,-34,87.256,-2.229,104,"30/85",1,18426,4663,107.401
4,"=","JUSTIN BIEBER","What Do You Mean?",14250,499,2777,241,95.017,2.547,37,"2",4,14250,5900,95.017
5,"=","TAYLOR SWIFT","Wildest Dreams",13805,461,2630,190,82.653,3.261,38,"4",5,13805,3531,82.653
6,"=","ED SHEERAN","Photograph",12186,-116,-1463,-96,70.302,-0.147,142,"28",4,13993,1365,85.189
7,"+1","THE WEEKND","Can't Feel My Face",11640,-2,-1104,215,75.499,-0.201,118,"10",1,18773,4549,114.623
8,"-1","DEMI LOVATO","Cool For The Summer",11563,-403,-2708,-227,64.062,-2.063,95,"46",2,14976,4704,81.953
9,"+1","SHAWN MENDES","Stitches",11277,332,1796,207,70.165,2.619,135,"5",9,11277,1796,70.165
10,"-1","MAJOR LAZER","Lean On f/MØ & DJ Snake",10936,-216,-1415,-169,72.767,-0.259,147,"34",1,18151,2026,108.966
11,"=","ONE DIRECTION","Drag Me Down",8938,171,494,141,45.426,1.23,65,"13",11,8938,3358,45.426
12,"=","MACKLEMORE & RYAN LEWIS","Downtown",8123,141,583,28,40.823,0.753,38,"8/53",12,8123,3957,40.823
13,"=","FALL OUT BOY","Uma Thurman",7542,-154,-1978,57,38.803,-1.091,167,"35",7,11238,1338,59.135
14,"+1","HAILEE STEINFELD","Love Myself",6756,149,360,130,32.288,0.547,54,"20",14,6756,2308,32.288
15,"-1","OMI","Cheerleader",6704,-57,-825,0,42.132,-0.488,155,"31",1,18752,2755,109.867
16,"=","NICK JONAS","Levels",6638,188,729,84,31.568,1.067,42,"18",16,6638,1791,31.568
17,"=","X AMBASSADORS","Renegades",5926,267,1342,168,32.199,1.586,55,"16",17,5926,1342,32.199
18,"=","ELLIE GOULDING","On My Mind",5555,294,2153,-51,31.985,1.284,17,"19",18,5555,3457,31.985
19,"=","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",5227,107,703,-56,31.828,0.816,70,"33",18,5227,1033,31.828
20,"=","ELLE KING","Ex's and Oh's",4787,168,889,52,25.223,0.927,51,"7",20,4787,1084,25.223
21,"+1","ALESSIA CARA","Here",4325,203,859,95,19.517,0.978,77,"26",21,4325,859,19.517
22,"+2","MAJOR LAZER","Powerful f/Ellie Goulding",4207,169,776,56,20.729,0.821,29,"87",22,4207,1101,20.729
23,"-2","TAYLOR SWIFT","Bad Blood",4054,-110,-696,-33,24.765,-0.728,139,"75",1,19566,6848,120.08
24,"+1","SELENA GOMEZ","Same Old Love",4013,254,1449,19,18.611,1.041,19,"22",24,4013,1534,18.611
25,"-2","CHARLIE PUTH","Marvin Gaye f/Meghan Trainor",3826,-252,-1936,-61,17.494,-1.848,109,"14",15,6757,722,33.805
26,"=","DRAKE","Hotline Bling",3765,169,1531,-45,25.03,0.857,20,"1",26,3765,1578,25.03
27,"+2","MEGHAN TRAINOR","Like I'm Gonna Lose You",2892,81,458,12,12.469,0.378,97,"12",27,2892,504,12.469
28,"-1","ADAM LAMBERT","Ghost Town",2783,-262,-941,-242,16.851,-1.515,154,"108",20,4169,661,21.776
29,"-1","RACHEL PLATTEN","Fight Song",2660,-190,-1080,-197,12.473,-0.725,139,"21",8,10402,1603,52.805
30,"+1","DAYA","Hide Away",2248,30,298,-2,7.341,0.119,49,"57",30,2248,393,7.341
31,"+1","A GREAT BIG WORLD","Hold Each Other f/Futuristic",2230,36,145,23,8.539,-0.068,61,"79",30,2230,399,9.292
32,"-2","LITTLE MIX","Black Magic",2153,-198,-1087,-161,5.681,-0.693,79,"67",23,3343,673,11.385
33,"=","JESS GLYNNE","Hold My Hand",2073,24,221,15,9.898,0.233,86,"76",32,2073,254,9.898
34,"=","NICKY JAM","El Perdon",1726,34,201,8,16.459,0.213,39,"155",34,1726,278,16.683
35,"+2","CONRAD SEWELL","Hold Me Up",1722,219,1401,213,11.939,2.078,5,"775",35,1722,1401,11.939
36,"=","MAROON 5","Feelings",1660,100,321,50,7.05,0.363,15,"245",36,1660,851,7.05
37,"-2","ROBIN THICKE","Back Together f/Nicki Minaj",1557,-107,-602,-109,5.077,-0.321,48,"340",29,2203,471,7.022
38,"=","AUDIEN","Something Better f/Lady A.",1340,87,295,51,5.888,0.116,16,"107",37,1340,402,6.053
39,"=","BECKY G","Break A Sweat",1280,121,251,106,4.225,0.655,28,"296",39,1280,280,4.225
40,"=","FETTY WAP","679 f/Remy Boyz...",1205,85,237,77,5.556,0.399,28,"9",40,1205,276,5.556
41,"=","RUDIMENTAL","Lay It All On Me f/Ed Sheeran",1155,120,946,38,7.45,0.592,4,"84",41,1155,946,7.45
42,"=","SILENTO","Watch Me",997,-27,-291,21,3.914,-0.08,112,"11",18,4939,832,21.988
43,"=","NICO & VINZ","That's How You Know f/B. Rexha",892,28,119,28,1.934,0.005,46,"216",42,892,126,2.09
44,"=","OMI","Hula Hoop",848,44,223,25,3.982,0.227,14,"178",43,848,223,3.982
45,"+2","DNCE","Cake By The Ocean",831,78,578,33,4.881,0.197,4,"186",45,831,578,4.881
46,"+2","DEMI LOVATO","Confident",766,71,405,26,4.856,0.442,3,"88",46,766,405,4.856
47,"-1","KYGO","Firestone f/Conrad",762,8,-469,114,4.845,-0.175,60,"193",35,1649,264,12.437
48,"-3","CARLY RAE JEPSEN","Run Away With Me",756,2,135,-42,2.304,-0.011,10,"1038",43,756,484,2.315
49,"=","HALSEY","New Americana",685,12,144,-21,2.429,-0.009,7,"153",46,685,205,2.482
50,"=","THE CHAINSMOKERS","Roses f/Rozes",684,47,182,88,4.055,0.128,7,"89",48,684,182,4.055
