"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"+1","KELLY CLARKSON Stronger (What Doesn't Ki...",13321,97,785,5,84.898,0.268,62,"5",1,13321,2321,84.898
"2",2,"-1","ADELE Set Fire To The Rain",13188,-60,-497,54,88.072,-0.144,106,"9",1,13928,2301,91.812
"3",3,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",11869,13,502,-113,73.506,0.762,90,"16",3,11869,1674,73.506
"4",4,"=","JESSIE J Domino",10942,-215,-913,-236,60.056,-1.102,176,"26",2,12024,1524,67.403
"5",5,"=","GYM CLASS HEROES Ass Back Home",9252,122,735,58,59.144,0.306,107,"20",5,9252,1379,59.144
"6",6,"=","PITBULL F/CHRIS BROWN International Love",9155,31,32,34,56.757,0.443,128,"21",5,9155,1086,56.757
"7",7,"+1","WANTED Glad You Came",8976,171,1139,1,54.791,1.157,62,"2",7,8976,1330,54.791
"8",8,"-1","FLO RIDA Good Feeling",8677,-132,-1190,23,58.491,-1.174,167,"24",1,13154,1657,85.747
"9",9,"=","RIHANNA We Found Love f/Calvin Harris",7615,-154,-1200,-67,53.976,-0.635,167,"34",1,14238,2184,95.593
"10",10,"=","KATY PERRY Part Of Me",7518,152,1172,-9,46.434,0.954,26,"7",10,7518,3625,46.434
"11",11,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",7099,75,358,30,43.716,0.074,107,"12",10,7099,1174,43.716
"12",12,"+1","DRAKE Take Care f/Rihanna",6039,88,496,6,45.314,0.864,63,"14",12,6039,1220,45.314
"13",13,"-1","BRUNO MARS It Will Rain",6008,-35,-180,-33,32.914,-0.596,159,"54",1,13635,2024,86.477
"14",14,"+1","OUTASIGHT Tonight Is The Night",5624,45,229,2,29.75,0.111,130,"39",14,5624,572,29.75
"15",15,"-1","GAVIN DEGRAW Not Over You",5603,-148,-862,-89,31.437,-1.296,198,"42",10,7039,547,37.933
"16",16,"+1","CALVIN HARRIS Feel So Close",5060,224,1246,74,35.098,1.043,30,"18",16,5060,1328,35.098
"17",17,"-1","KATY PERRY The One That Got Away",4770,-151,-962,-39,28.845,-1.065,155,"93",1,13402,1631,80.623
"18",18,"+1","NICKI MINAJ Starships",4412,126,883,-16,27.043,0.346,25,"6/64",18,4412,1834,27.043
"19",19,"-1","CHRIS BROWN Turn Up The Music",4360,57,577,-68,24.734,0.171,38,"23",18,4360,987,24.734
"20",20,"=","FLO RIDA Wild Ones f/Sia",3568,72,714,-12,26.056,0.242,35,"3",20,3568,973,26.056
"21",21,"=","FUN. We Are Young f/Janelle Monae",3464,288,1621,137,25.167,2.56,17,"1",21,3464,1621,25.167
"22",22,"=","TRAIN Drive By",3200,63,456,45,14.316,0.355,55,"11",22,3200,500,14.316
"23",23,"=","LMFAO Sorry For Party Rocking",2741,-263,-1018,-222,10.196,-0.98,60,"57",19,3980,1009,16.853
"24",24,"=","KARMIN Broken Hearted",2609,89,879,-21,13.054,0.597,20,"65",24,2609,928,13.054
"25",25,"=","COLDPLAY Princess Of China",2028,11,54,-17,9.144,-0.098,105,"44",25,2028,363,9.624
"26",26,"+3","ONE DIRECTION What Makes You Beautiful",1850,190,973,103,10.132,0.875,10,"13",26,1850,973,10.132
"27",27,"+1","CHRISTINA PERRI A Thousand Years",1798,38,215,-3,8.35,0.114,65,"29",27,1798,280,8.35
"28",28,"-1","JAY Z & KANYE WEST N***** In Paris",1740,-50,-382,27,11.015,-0.332,125,"38",15,5155,785,36.602
"29",29,"-3","BREATHE CAROLINA Blackout",1696,-123,-745,-87,10.234,-0.602,198,"87",17,4661,498,24.36
"30",30,"=","J. COLE Workout",1596,-51,-412,-18,12.968,-0.09,138,"83",12,5803,659,35.209
"31",31,"=","JASON DERULO Breathing",1430,-18,20,-50,4.937,-0.071,35,"214",30,1448,432,5.108
"32",32,"=","RIHANNA Talk That Talk f/Jay Z",1418,43,293,14,6.662,0.253,32,"50",31,1418,293,6.662
"33",33,"+1","B.O.B So Good",1383,110,826,14,12.369,0.854,7,"35",33,1383,826,12.369
"34",34,"-1","DEV & ENRIQUE IGLESIAS Naked",1316,40,158,13,4.847,0.269,49,"161",33,1316,318,4.847
